Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|WIN_Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 09:06:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-2|Pol-Crooked-2-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 09:06:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-2-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 09:13:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-3|Pol-Crooked-3-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 09:13:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-3-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-4|Pol-Crooked-4-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 09:32:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-4-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-5|Pol-Crooked-5-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 10:32:59|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-5-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-S-1|Pol-Crooked-S-1-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 08:46:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-S-1-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-B-1|Pol-Crooked-B-1-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 08:54:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-B-1-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-A-1|Pol-Crooked-A-1-2025-09-22F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-22 09:24:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-A-1-2025-09-22F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 10:28:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-1|Pol-Crooked-1-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 10:28:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-1-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:32:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-2|Pol-Crooked-2-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:32:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-2-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:44:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-3|Pol-Crooked-3-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:44:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-3-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-4|Pol-Crooked-4-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:57:00|EST|8.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-4-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-5|Pol-Crooked-5-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 10:10:00|EST|7|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-5-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-S-1|Pol-Crooked-S-1-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:13:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-S-1-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-B-1|Pol-Crooked-B-1-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:20:00|EST|7.5|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-B-1-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Pol-Crooked-A-1|Pol-Crooked-A-1-2025-10-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-23 09:41:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|Pol-Crooked-A-1-2025-10-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:29:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:29:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-1|Ala-LittleSa-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:29:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleSa-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:29:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:35:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:35:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-2|Ala-LittleSa-2-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:35:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleSa-2-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:35:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:42:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:42:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-LittleSa-3|Ala-LittleSa-3-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:42:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-LittleSa-3-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:42:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.8|ft|FDEP FT1700| | | | | |2025-11-12 13:21:00|EST|7.8|ft| | | |S| |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.8|ft|FDEP FT1700| | | | | |2025-11-12 13:21:00|EST|7.8|ft| | | |S| |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-1|Ala-MelroseB-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.8|ft|FDEP FT1700| | | | | |2025-11-12 13:21:00|EST|7.8|ft| | | |S| |Actual| |21FLKWAT|None|Ala-MelroseB-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:03:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:03:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-2|Ala-MelroseB-2-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:03:59|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-MelroseB-2-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:11:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:11:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-MelroseB-3|Ala-MelroseB-3-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:11:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Ala-MelroseB-3-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:20:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:20:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:20:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:20:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-1|Ala-SantaFe-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:20:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFe-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:09:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:09:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:09:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:09:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-2|Ala-SantaFe-2-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:09:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFe-2-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:03:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:03:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:03:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:03:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFe-3|Ala-SantaFe-3-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 14:03:00|EST|9|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFe-3-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFecm-1|Ala-SantaFecm-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6|ft|FDEP FT1700| | | | | |2025-11-12 13:29:00|EST|6|ft| | | |S| |Actual| |21FLKWAT|None|Ala-SantaFecm-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFbar-1|Ala-SantaFbar-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:35:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFbar-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaFePC-1|Ala-SantaFePC-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-12 13:40:00|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Ala-SantaFePC-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-SantaBlue-1|Ala-SantaBlue-1-2025-11-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |5|ft|FDEP FT1700| | | | | |2025-11-12 13:54:00|EST|5|ft| | | |S| |Actual| |21FLKWAT|None|Ala-SantaBlue-1-2025-11-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-1|Ala-Wauberg-1-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:09:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-1-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:09:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:09:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-2|Ala-Wauberg-2-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:14:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-2-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:14:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:14:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-3|Ala-Wauberg-3-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:18:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-3-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:18:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-11-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-11-15 12:18:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-11-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Arepika-Channel-1|Her-Arepika-Channel-1-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |8|ft|FDEP FT1700| | | | | |2025-07-23 08:11:00|EST|8|ft| | | |S| |Actual| |21FLKWAT|None|Her-Arepika-Channel-1-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Cutter-Rock-1|Her-Cutter-Rock-1-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |9.8|ft|FDEP FT1700| | | | | |2025-07-23 08:33:00|EST|9.8|ft| | | |S| |Actual| |21FLKWAT|None|Her-Cutter-Rock-1-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-North-Rack-1|Her-North-Rack-1-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |8.5|ft|FDEP FT1700| | | | | |2025-07-23 08:46:00|EST|8.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-North-Rack-1-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Chassahowitzka-Channel-1|Her-Chassahowitzka-Channel-1-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |8|ft|FDEP FT1700| | | | | |2025-07-23 09:08:00|EST|8|ft| | | |S| |Actual| |21FLKWAT|None|Her-Chassahowitzka-Channel-1-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Pine-Island-1|Her-Pine-Island-1-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.8|ft|FDEP FT1700| | | | | |2025-07-23 09:27:59|EST|7.8|ft| | | |S| |Actual| |21FLKWAT|None|Her-Pine-Island-1-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Arepika-Channel-1|Her-Arepika-Channel-1-2025-08-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.5|ft|FDEP FT1700| | | | | |2025-08-27 08:13:00|EST|7.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Arepika-Channel-1-2025-08-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Cutter-Rock-1|Her-Cutter-Rock-1-2025-08-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |8.3|ft|FDEP FT1700| | | | | |2025-08-27 08:37:00|EST|8.3|ft| | | |S| |Actual| |21FLKWAT|None|Her-Cutter-Rock-1-2025-08-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-North-Rack-1|Her-North-Rack-1-2025-08-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.5|ft|FDEP FT1700| | | | | |2025-08-27 08:59:00|EST|7.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-North-Rack-1-2025-08-27F
