Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation Date|Preparation Time|Preparation Time Zone|Analysis Date|Analysis Time|Analysis Time Zone|County.x|Lake.x|Station.x|Activity Start Date|Activity Start Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lake_County_Sta|Study|County.y|Lake.y|Station.y|Monitoring Location ID|Project_ID|Sampling_Agency_Name
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.3|ft|FDEP FT1700||||||||Osceola|Alligator|4|2023-12-11|1:37:00 PM|EST|4|ft||||||Actual||Alligator Osceola 4|LW|Osceola|Alligator|4|Osc-Alligator-4|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||12.3|ft|FDEP FT1700||||||||Osceola|Alligator|5|2023-12-11|1:46:00 PM|EST|3|ft||||||Actual||Alligator Osceola 5|LW|Osceola|Alligator|5|Osc-Alligator-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Alligator Canal-1|1|2023-10-15|12:59:00 PM|EDT|4|ft||||||Actual||Alligator Canal-1 Osceola 1|LW|Osceola|Alligator Canal-1|1|Osc-AlligatorCan-1-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.3|ft|FDEP FT1700||||||||Osceola|Alligator Canal-1|1|2023-11-05|2:38:00 PM|EST|2.8|ft||||||Actual||Alligator Canal-1 Osceola 1|LW|Osceola|Alligator Canal-1|1|Osc-AlligatorCan-1-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.3|ft|FDEP FT1700||||||||Osceola|Alligator Canal-1|1|2023-12-11|1:58:00 PM|EST|2.8|ft||||||Actual||Alligator Canal-1 Osceola 1|LW|Osceola|Alligator Canal-1|1|Osc-AlligatorCan-1-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Alligator Canal-2|1|2023-10-15|12:52:00 PM|EDT|3.5|ft||||||Actual||Alligator Canal-2 Osceola 1|LW|Osceola|Alligator Canal-2|1|Osc-AlligatorCan-2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.8|ft|FDEP FT1700||||||||Osceola|Alligator Canal-2|1|2023-11-05|2:34:00 PM|EST|3|ft||||||Actual||Alligator Canal-2 Osceola 1|LW|Osceola|Alligator Canal-2|1|Osc-AlligatorCan-2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.3|ft|FDEP FT1700||||||||Osceola|Alligator Canal-2|1|2023-12-11|1:52:00 PM|EST|3|ft||||||Actual||Alligator Canal-2 Osceola 1|LW|Osceola|Alligator Canal-2|1|Osc-AlligatorCan-2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||11|ft|FDEP FT1700||||||||Osceola|Bellalago|1|2023-01-16|9:41:00 AM|EST|2.5|ft||||||Actual||Bellalago Osceola 1|LW|Osceola|Bellalago|1|Osc-Bellalago-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Osceola|Bellalago|2|2023-01-16|9:55:00 AM|EST|2.5|ft||||||Actual||Bellalago Osceola 2|LW|Osceola|Bellalago|2|Osc-Bellalago-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700||||||||Osceola|Bellalago|3|2023-01-16|10:05:00 AM|EST|2.5|ft||||||Actual||Bellalago Osceola 3|LW|Osceola|Bellalago|3|Osc-Bellalago-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Bellalago|1|2023-10-18|9:20:00 AM|EDT|2|ft||||||Actual||Bellalago Osceola 1|LW|Osceola|Bellalago|1|Osc-Bellalago-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Bellalago|2|2023-10-18|9:32:00 AM|EDT|3|ft||||||Actual||Bellalago Osceola 2|LW|Osceola|Bellalago|2|Osc-Bellalago-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Bellalago|3|2023-10-18|9:45:00 AM|EDT|3|ft||||||Actual||Bellalago Osceola 3|LW|Osceola|Bellalago|3|Osc-Bellalago-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Osceola|Bellalago|1|2023-11-17|10:02:00 AM|EST|2.5|ft||||||Actual||Bellalago Osceola 1|LW|Osceola|Bellalago|1|Osc-Bellalago-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Osceola|Bellalago|2|2023-11-17|10:16:00 AM|EST|2|ft||||||Actual||Bellalago Osceola 2|LW|Osceola|Bellalago|2|Osc-Bellalago-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Osceola|Bellalago|3|2023-11-17|10:27:00 AM|EST|2|ft||||||Actual||Bellalago Osceola 3|LW|Osceola|Bellalago|3|Osc-Bellalago-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||11.5|ft|FDEP FT1700||||||||Osceola|Bellalago|1|2023-12-20|10:09:00 AM|EST|2.5|ft||||||Actual||Bellalago Osceola 1|LW|Osceola|Bellalago|1|Osc-Bellalago-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10.5|ft|FDEP FT1700||||||||Osceola|Bellalago|2|2023-12-20|10:20:00 AM|EST|2|ft||||||Actual||Bellalago Osceola 2|LW|Osceola|Bellalago|2|Osc-Bellalago-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Osceola|Bellalago|3|2023-12-20|10:30:00 AM|EST|2|ft||||||Actual||Bellalago Osceola 3|LW|Osceola|Bellalago|3|Osc-Bellalago-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Brick|1|2023-10-08|7:58:00 AM|EDT|3.5|ft||||||Actual||Brick Osceola 1|LW|Osceola|Brick|1|Osc-Brick-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Brick|2|2023-10-08|8:09:00 AM|EDT|3.8|ft||||||Actual||Brick Osceola 2|LW|Osceola|Brick|2|Osc-Brick-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Brick|3|2023-10-08|8:21:00 AM|EDT|4|ft||||||Actual||Brick Osceola 3|LW|Osceola|Brick|3|Osc-Brick-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Center|1|2023-10-18|10:45:00 AM|EDT|0.8|ft||||||Actual||Center Osceola 1|LW|Osceola|Center|1|Osc-Center-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Center|2|2023-10-18|10:36:00 AM|EDT|0.8|ft||||||Actual||Center Osceola 2|LW|Osceola|Center|2|Osc-Center-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Center|3|2023-10-18|10:30:00 AM|EDT|0.8|ft||||||Actual||Center Osceola 3|LW|Osceola|Center|3|Osc-Center-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.5|ft|FDEP FT1700||||||||Osceola|Center|1|2023-11-15|10:45:00 AM|EST|1|ft||||||Actual||Center Osceola 1|LW|Osceola|Center|1|Osc-Center-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Osceola|Center|2|2023-11-15|10:36:00 AM|EST|1|ft||||||Actual||Center Osceola 2|LW|Osceola|Center|2|Osc-Center-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.8|ft|FDEP FT1700||||||||Osceola|Center|3|2023-11-15|10:30:00 AM|EST|1|ft||||||Actual||Center Osceola 3|LW|Osceola|Center|3|Osc-Center-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.8|ft|FDEP FT1700||||||||Osceola|Center|1|2023-12-15|10:45:00 AM|EST|1|ft||||||Actual||Center Osceola 1|LW|Osceola|Center|1|Osc-Center-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10.3|ft|FDEP FT1700||||||||Osceola|Center|2|2023-12-15|10:38:00 AM|EST|1|ft||||||Actual||Center Osceola 2|LW|Osceola|Center|2|Osc-Center-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Osceola|Center|3|2023-12-15|10:31:00 AM|EST|1|ft||||||Actual||Center Osceola 3|LW|Osceola|Center|3|Osc-Center-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Coon|1|2023-10-18|10:00:00 AM|EDT|1|ft||||||Actual||Coon Osceola 1|LW|Osceola|Coon|1|Osc-Coon-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Coon|2|2023-10-18|10:05:00 AM|EDT|Not Reported|||||||Actual||Coon Osceola 2|LW|Osceola|Coon|2|Osc-Coon-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Coon|3|2023-10-18|10:10:00 AM|EDT|Not Reported|||||||Actual||Coon Osceola 3|LW|Osceola|Coon|3|Osc-Coon-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6|ft|FDEP FT1700||||||||Osceola|Coon|1|2023-11-15|9:55:00 AM|EST|1.3|ft||||||Actual||Coon Osceola 1|LW|Osceola|Coon|1|Osc-Coon-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13.3|ft|FDEP FT1700||||||||Osceola|Coon|2|2023-11-15|10:00:00 AM|EST|1.3|ft||||||Actual||Coon Osceola 2|LW|Osceola|Coon|2|Osc-Coon-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Osceola|Coon|3|2023-11-15|10:05:00 AM|EST|1.3|ft||||||Actual||Coon Osceola 3|LW|Osceola|Coon|3|Osc-Coon-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.3|ft|FDEP FT1700||||||||Osceola|Coon|1|2023-12-15|10:00:00 AM|EST|1.5|ft||||||Actual||Coon Osceola 1|LW|Osceola|Coon|1|Osc-Coon-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13.5|ft|FDEP FT1700||||||||Osceola|Coon|2|2023-12-15|10:05:00 AM|EST|1.5|ft||||||Actual||Coon Osceola 2|LW|Osceola|Coon|2|Osc-Coon-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10.3|ft|FDEP FT1700||||||||Osceola|Coon|3|2023-12-15|10:10:00 AM|EST|1.5|ft||||||Actual||Coon Osceola 3|LW|Osceola|Coon|3|Osc-Coon-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Fish|1|2023-10-21|12:05:00 PM|EDT|3.5|ft||||||Actual||Fish Osceola 1|LW|Osceola|Fish|1|Osc-Fish-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Fish|2|2023-10-21|12:11:00 PM|EDT|3.5|ft||||||Actual||Fish Osceola 2|LW|Osceola|Fish|2|Osc-Fish-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Fish|3|2023-10-21|12:17:00 PM|EDT|3.5|ft||||||Actual||Fish Osceola 3|LW|Osceola|Fish|3|Osc-Fish-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700||||||||Osceola|Fish|1|2023-11-19|10:14:00 AM|EST|4.5|ft||||||Actual||Fish Osceola 1|LW|Osceola|Fish|1|Osc-Fish-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Osceola|Fish|2|2023-11-19|10:20:00 AM|EST|4|ft||||||Actual||Fish Osceola 2|LW|Osceola|Fish|2|Osc-Fish-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8|ft|FDEP FT1700||||||||Osceola|Fish|3|2023-11-19|10:27:00 AM|EST|4|ft||||||Actual||Fish Osceola 3|LW|Osceola|Fish|3|Osc-Fish-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700||||||||Osceola|Fish|1|2023-12-23|12:56:00 PM|EST|6|ft||||||Actual||Fish Osceola 1|LW|Osceola|Fish|1|Osc-Fish-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Osceola|Fish|2|2023-12-23|1:10:00 PM|EST|5|ft||||||Actual||Fish Osceola 2|LW|Osceola|Fish|2|Osc-Fish-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device||||ft|FDEP FT1700||||||||Osceola|Fish|3|2023-12-23|1:22:00 PM|EST|5|ft||||||Actual||Fish Osceola 3|LW|Osceola|Fish|3|Osc-Fish-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga East|1|2023-09-22|8:21:00 AM|EDT|5|ft||||||Actual||Tohopekaliga East Osceola 1|LW|Osceola|Tohopekaliga East|1|Osc-TohopekaE-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga East|2|2023-09-22|8:14:00 AM|EDT|4.5|ft||||||Actual||Tohopekaliga East Osceola 2|LW|Osceola|Tohopekaliga East|2|Osc-TohopekaE-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga East|3|2023-09-22|8:05:00 AM|EDT|4.3|ft||||||Actual||Tohopekaliga East Osceola 3|LW|Osceola|Tohopekaliga East|3|Osc-TohopekaE-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga East|1|2023-11-03|8:14:00 AM|EST|5|ft||||||Actual||Tohopekaliga East Osceola 1|LW|Osceola|Tohopekaliga East|1|Osc-TohopekaE-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga East|2|2023-11-03|8:00:00 AM|EST|4.5|ft||||||Actual||Tohopekaliga East Osceola 2|LW|Osceola|Tohopekaliga East|2|Osc-TohopekaE-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga East|3|2023-11-03|8:22:00 AM|EST|4.3|ft||||||Actual||Tohopekaliga East Osceola 3|LW|Osceola|Tohopekaliga East|3|Osc-TohopekaE-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.8|ft|FDEP FT1700||||||||Osceola|Tohopekaliga East|1|2023-12-05|9:45:00 AM|EST|5|ft||||||Actual||Tohopekaliga East Osceola 1|LW|Osceola|Tohopekaliga East|1|Osc-TohopekaE-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||13|ft|FDEP FT1700||||||||Osceola|Tohopekaliga East|2|2023-12-05|9:35:00 AM|EST|5.5|ft||||||Actual||Tohopekaliga East Osceola 2|LW|Osceola|Tohopekaliga East|2|Osc-TohopekaE-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8|ft|FDEP FT1700||||||||Osceola|Tohopekaliga East|3|2023-12-05|10:50:00 AM|EST|4|ft||||||Actual||Tohopekaliga East Osceola 3|LW|Osceola|Tohopekaliga East|3|Osc-TohopekaE-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8.5|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|1|2023-01-16|9:11:00 AM|EST|3|ft||||||Actual||Tohopekaliga-Middle Osceola 1|LW|Osceola|Tohopekaliga-Middle|1|Osc-TohopekaM-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|2|2023-01-16|9:19:00 AM|EST|3|ft||||||Actual||Tohopekaliga-Middle Osceola 2|LW|Osceola|Tohopekaliga-Middle|2|Osc-TohopekaM-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|3|2023-01-16|9:30:00 AM|EST|3|ft||||||Actual||Tohopekaliga-Middle Osceola 3|LW|Osceola|Tohopekaliga-Middle|3|Osc-TohopekaM-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|1|2023-10-18|8:51:00 AM|EDT|3|ft||||||Actual||Tohopekaliga-Middle Osceola 1|LW|Osceola|Tohopekaliga-Middle|1|Osc-TohopekaM-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|2|2023-10-18|9:00:00 AM|EDT|3|ft||||||Actual||Tohopekaliga-Middle Osceola 2|LW|Osceola|Tohopekaliga-Middle|2|Osc-TohopekaM-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|3|2023-10-18|9:10:00 AM|EDT|2.5|ft||||||Actual||Tohopekaliga-Middle Osceola 3|LW|Osceola|Tohopekaliga-Middle|3|Osc-TohopekaM-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|1|2023-11-17|9:33:00 AM|EST|4|ft||||||Actual||Tohopekaliga-Middle Osceola 1|LW|Osceola|Tohopekaliga-Middle|1|Osc-TohopekaM-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|2|2023-11-17|9:44:00 AM|EST|4|ft||||||Actual||Tohopekaliga-Middle Osceola 2|LW|Osceola|Tohopekaliga-Middle|2|Osc-TohopekaM-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8.5|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|3|2023-11-17|9:50:00 AM|EST|4|ft||||||Actual||Tohopekaliga-Middle Osceola 3|LW|Osceola|Tohopekaliga-Middle|3|Osc-TohopekaM-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|1|2023-12-20|9:43:00 AM|EST|3|ft||||||Actual||Tohopekaliga-Middle Osceola 1|LW|Osceola|Tohopekaliga-Middle|1|Osc-TohopekaM-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|2|2023-12-20|9:50:00 AM|EST|3|ft||||||Actual||Tohopekaliga-Middle Osceola 2|LW|Osceola|Tohopekaliga-Middle|2|Osc-TohopekaM-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Osceola|Tohopekaliga-Middle|3|2023-12-20|10:00:00 AM|EST||ft||||||Actual||Tohopekaliga-Middle Osceola 3|LW|Osceola|Tohopekaliga-Middle|3|Osc-TohopekaM-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Green Cay|1|2023-09-23|11:10:00 AM|EDT|2.3|ft||||||Actual||Green Cay Palm Beach 1|LW|Palm Beach|Green Cay|1|Pal-GreenCay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Green Cay|2|2023-09-23|11:17:00 AM|EDT|2.5|ft||||||Actual||Green Cay Palm Beach 2|LW|Palm Beach|Green Cay|2|Pal-GreenCay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Green Cay|3|2023-09-23|11:23:00 AM|EDT|2.3|ft||||||Actual||Green Cay Palm Beach 3|LW|Palm Beach|Green Cay|3|Pal-GreenCay-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Green Cay|1|2023-12-02|12:00:00 AM|EST|3.5|ft||||||Actual||Green Cay Palm Beach 1|LW|Palm Beach|Green Cay|1|Pal-GreenCay-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Green Cay|2|2023-12-02|11:11:00 AM|EST|2.3|ft||||||Actual||Green Cay Palm Beach 2|LW|Palm Beach|Green Cay|2|Pal-GreenCay-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Green Cay|3|2023-12-02|11:15:00 AM|EST|2.3|ft||||||Actual||Green Cay Palm Beach 3|LW|Palm Beach|Green Cay|3|Pal-GreenCay-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|1|2023-06-30|11:00:00 AM|EDT|4|ft||||||Actual||Westwood Palm Beach 1|LW|Palm Beach|Westwood|1|Pal-Westwood-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|2|2023-06-30|11:30:00 AM|EDT|4|ft||||||Actual||Westwood Palm Beach 2|LW|Palm Beach|Westwood|2|Pal-Westwood-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|3|2023-06-30|12:00:00 PM|EDT|4|ft||||||Actual||Westwood Palm Beach 3|LW|Palm Beach|Westwood|3|Pal-Westwood-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|1|2023-07-31|10:00:00 AM|EDT|4|ft||||||Actual||Westwood Palm Beach 1|LW|Palm Beach|Westwood|1|Pal-Westwood-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|2|2023-07-31|10:30:00 AM|EDT|4|ft||||||Actual||Westwood Palm Beach 2|LW|Palm Beach|Westwood|2|Pal-Westwood-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|3|2023-07-31|11:00:00 AM|EDT|4|ft||||||Actual||Westwood Palm Beach 3|LW|Palm Beach|Westwood|3|Pal-Westwood-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|1|2023-08-30|9:30:00 AM|EDT|5|ft||||||Actual||Westwood Palm Beach 1|LW|Palm Beach|Westwood|1|Pal-Westwood-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|2|2023-08-30|10:00:00 AM|EDT|5|ft||||||Actual||Westwood Palm Beach 2|LW|Palm Beach|Westwood|2|Pal-Westwood-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|3|2023-08-30|10:30:00 AM|EDT|5|ft||||||Actual||Westwood Palm Beach 3|LW|Palm Beach|Westwood|3|Pal-Westwood-3|21FLKWAT|Florida Lakewatch
