"County","Lake","StartDate","Activity_Start_Time","Station","Activity_Time_Zone","Monitoring_Location_ID"
"Orange","Down",2025-09-07,10:40:00,"2","EST","Ora-Down-2"
"Orange","Down",2025-09-07,10:40:00,"2","EST",
"Orange","Down",2025-09-07,10:40:00,"2","EST",
"Orange","Down",2025-09-07,10:30:00,"3","EST","Ora-Down-3"
"Orange","Down",2025-09-07,10:30:00,"3","EST",
"Orange","Down",2025-09-07,10:30:00,"3","EST",
"Orange","East",2025-06-11,15:46:00,"1","EST","Ora-East-1"
"Orange","East",2025-06-11,15:51:00,"2","EST","Ora-East-2"
"Orange","East",2025-06-11,16:00:00,"3","EST","Ora-East-3"
"Orange","Giles",2025-08-06,09:33:00,"1","EST","Ora-Giles-1"
"Orange","Giles",2025-08-06,09:33:00,"1","EST",
"Orange","Giles",2025-08-06,09:39:59,"2","EST","Ora-Giles-2"
"Orange","Giles",2025-08-06,09:39:59,"2","EST",
"Orange","Giles",2025-08-06,09:48:00,"3","EST","Ora-Giles-3"
"Orange","Giles",2025-08-06,09:48:00,"3","EST",
"Orange","Giles",2025-09-06,10:02:00,"1","EST","Ora-Giles-1"
"Orange","Giles",2025-09-06,10:02:00,"1","EST",
"Orange","Giles",2025-09-06,10:12:00,"2","EST","Ora-Giles-2"
"Orange","Giles",2025-09-06,10:12:00,"2","EST",
"Orange","Giles",2025-09-06,10:18:00,"3","EST","Ora-Giles-3"
"Orange","Giles",2025-09-06,10:18:00,"3","EST",
"Orange","Hickorynut",2025-07-27,09:35:00,"2","EST","Ora-Hickorynu-2"
"Orange","Hickorynut South",2025-07-27,09:29:59,"2","EST","Ora-HickoryS-2"
"Orange","Little Hickorynut",2025-07-27,09:39:59,"2","EST","Ora-LittleHi-2"
"Orange","Holden",2025-08-24,16:54:00,"1","EST","Ora-Holden-1"
"Orange","Holden",2025-08-24,16:54:00,"1","EST",
"Orange","Holden",2025-08-24,16:54:00,"1","EST",
"Orange","Holden",2025-08-24,17:06:00,"2","EST","Ora-Holden-2"
"Orange","Holden",2025-08-24,17:06:00,"2","EST",
"Orange","Holden",2025-08-24,17:06:00,"2","EST",
"Orange","Holden",2025-08-24,17:15:00,"3","EST","Ora-Holden-3"
"Orange","Holden",2025-08-24,17:15:00,"3","EST",
"Orange","Holden",2025-08-24,17:15:00,"3","EST",
"Orange","Little Conway",2025-08-14,10:59:59,"1","EST","Ora-LittleCo-1"
"Orange","Little Conway",2025-08-14,11:18:00,"2","EST","Ora-LittleCo-2"
"Orange","Little Conway",2025-08-14,11:31:00,"3","EST","Ora-LittleCo-3"
"Orange","Rose",2025-07-16,10:24:00,"2","EST",
"Orange","Rose",2025-07-16,10:24:00,"2","EST","Ora-Rose-2"
"Orange","Rose",2025-07-16,10:38:00,"3","EST",
"Orange","Rose",2025-07-16,10:38:00,"3","EST","Ora-Rose-3"
"Orange","Sheen",2025-09-04,18:00:00,"1","EST","Ora-Sheen-1"
"Orange","Sheen",2025-09-04,18:10:00,"2","EST","Ora-Sheen-2"
"Orange","Sheen",2025-09-04,18:20:00,"3","EST","Ora-Sheen-3"
"Orange","Spier",2025-08-21,10:36:00,"1","EST","Ora-Spier-1"
"Orange","Spier",2025-08-21,10:43:00,"2","EST","Ora-Spier-2"
"Orange","Spier",2025-08-21,10:48:00,"3","EST","Ora-Spier-3"
"Orange","Virginia",2025-07-24,14:18:00,"2","EST",
"Orange","Virginia",2025-07-24,14:18:00,"2","EST","Ora-Virginia-2"
"Orange","Virginia",2025-07-24,14:22:00,"3","EST",
"Orange","Virginia",2025-07-24,14:22:00,"3","EST","Ora-Virginia-3"
"Orange","Wauseon Bay",2025-09-10,15:52:00,"1","EST","Ora-WauseonB-1"
"Orange","Wauseon Bay",2025-09-10,16:04:59,"2","EST","Ora-WauseonB-2"
"Orange","Wauseon Bay",2025-09-10,16:12:00,"3","EST","Ora-WauseonB-3"
"Orange","Waunatta",2025-07-24,08:11:00,"2","EST","Ora-Waunatta-2"
"Orange","Waunatta",2025-07-24,08:16:00,"3","EST","Ora-Waunatta-3"
"Orange","Waunatta",2025-08-08,08:54:59,"1","EST","Ora-Waunatta-1"
"Orange","Waunatta",2025-08-08,09:00:00,"2","EST","Ora-Waunatta-2"
"Orange","Waunatta",2025-08-08,09:04:00,"3","EST","Ora-Waunatta-3"
"Hillsborough","Dead Lady",2025-09-22,17:00:00,"1","EST",
"Hillsborough","Dead Lady",2025-09-22,17:00:00,"1","EST","Hil-DeadLady-1"
"Hillsborough","Dead Lady",2025-09-22,17:10:00,"2","EST",
"Hillsborough","Dead Lady",2025-09-22,17:10:00,"2","EST","Hil-DeadLady-2"
"Hillsborough","Dead Lady",2025-09-22,17:25:00,"3","EST",
"Hillsborough","Dead Lady",2025-09-22,17:25:00,"3","EST","Hil-DeadLady-3"
"Hillsborough","Heather",2025-09-03,08:20:00,"1","EST","Hil-Heather-1"
"Hillsborough","Heather",2025-09-03,08:10:00,"2","EST","Hil-Heather-2"
"Hillsborough","Heather",2025-09-03,08:00:00,"3","EST","Hil-Heather-3"
"Hillsborough","Island Ford",2025-10-01,10:55:00,"2","EST","Hil-IslandFo-2"
"Hillsborough","Island Ford",2025-10-01,10:55:00,"2","EST",
"Hillsborough","Island Ford",2025-10-01,11:03:00,"3","EST","Hil-IslandFo-3"
"Hillsborough","Island Ford",2025-10-01,11:03:00,"3","EST",
"Hillsborough","Magdalene",2025-09-27,10:14:59,"1","EST","Hil-Magdalene-1"
"Hillsborough","Magdalene",2025-09-27,10:04:00,"2","EST","Hil-Magdalene-2"
"Hillsborough","Magdalene",2025-09-27,10:28:00,"3","EST","Hil-Magdalene-3"
"Hillsborough","Maurine",2025-09-27,14:50:00,"1","EST","Hil-Maurine-1"
"Hillsborough","Maurine",2025-09-27,14:50:00,"1","EST",
"Hillsborough","Maurine",2025-09-27,15:00:00,"2","EST","Hil-Maurine-2"
"Hillsborough","Maurine",2025-09-27,15:00:00,"2","EST",
"Hillsborough","Maurine",2025-09-27,15:10:00,"3","EST","Hil-Maurine-3"
"Hillsborough","Newlands",2025-09-27,09:39:59,"1","EST","Hil-Newlands-1"
"Hillsborough","Newlands",2025-09-27,09:55:00,"2","EST","Hil-Newlands-2"
"Hillsborough","Newlands",2025-09-27,10:10:00,"3","EST","Hil-Newlands-3"
"Hillsborough","Silver",2025-09-06,08:14:00,"1","EST","Hil-Silver-1"
"Hillsborough","Silver",2025-09-06,08:09:00,"2","EST","Hil-Silver-2"
"Hillsborough","Silver",2025-09-06,08:19:00,"3","EST","Hil-Silver-3"
"Hillsborough","West Meadows-3",2025-09-05,09:53:00,"1","EST","Hil-WestMd3-1"
"Hillsborough","West Meadows-3",2025-09-05,09:12:00,"2","EST","Hil-WestMd3-2"
"Hillsborough","West Meadows-3",2025-09-05,09:20:00,"3","EST","Hil-WestMd3-3"
"Pasco","Ann",2025-10-02,11:42:59,"2","EST","Pas-Ann-2"
"Pasco","Ann",2025-10-02,11:50:00,"3","EST","Pas-Ann-3"
"Pasco","Bird",2025-09-08,07:58:00,"1","EST","Pas-Bird-1"
"Pasco","Bird",2025-09-08,08:02:59,"2","EST","Pas-Bird-2"
"Pasco","Bird",2025-09-08,08:10:00,"3","EST","Pas-Bird-3"
"Pasco","Blanton",2025-08-20,14:34:59,"1","EST",
"Pasco","Blanton",2025-08-20,14:34:59,"1","EST","Pas-Blanton-1"
"Pasco","Blanton",2025-08-20,14:30:00,"2","EST",
"Pasco","Blanton",2025-08-20,14:30:00,"2","EST","Pas-Blanton-2"
"Pasco","Blanton",2025-08-20,14:28:00,"3","EST",
"Pasco","Blanton",2025-08-20,14:28:00,"3","EST","Pas-Blanton-3"
"Pasco","Blanton",2025-09-17,14:38:00,"1","EST",
"Pasco","Blanton",2025-09-17,14:38:00,"1","EST","Pas-Blanton-1"
"Pasco","Blanton",2025-09-17,14:32:00,"2","EST",
"Pasco","Blanton",2025-09-17,14:32:00,"2","EST","Pas-Blanton-2"
"Pasco","Blanton",2025-09-17,14:28:00,"3","EST",
"Pasco","Blanton",2025-09-17,14:28:00,"3","EST","Pas-Blanton-3"
"Pasco","East",2025-09-12,16:16:00,"1","EST","Pas-East-1"
"Pasco","East",2025-09-12,16:19:00,"2","EST","Pas-East-2"
"Pasco","East",2025-09-12,16:25:00,"3","EST","Pas-East-3"
"Pasco","Jovita",2025-08-15,14:19:00,"1","EST","Pas-Jovita-1"
"Pasco","Jovita",2025-08-15,14:28:00,"2","EST","Pas-Jovita-2"
"Pasco","Jovita",2025-08-15,14:41:00,"3","EST","Pas-Jovita-3"
"Pasco","Moon",2025-08-21,11:09:59,"1","EST",
"Pasco","Moon",2025-08-21,11:09:59,"1","EST",
"Pasco","Moon",2025-08-21,11:09:59,"1","EST","Pas-Moon-1"
"Pasco","Moon",2025-08-21,11:28:00,"2","EST",
"Pasco","Moon",2025-08-21,11:28:00,"2","EST",
"Pasco","Moon",2025-08-21,11:28:00,"2","EST","Pas-Moon-2"
"Pasco","Moon",2025-08-21,11:48:00,"3","EST",
"Pasco","Moon",2025-08-21,11:48:00,"3","EST",
"Pasco","Moon",2025-08-21,11:48:00,"3","EST","Pas-Moon-3"
"Pasco","Moon",2025-09-16,11:44:00,"1","EST",
"Pasco","Moon",2025-09-16,11:44:00,"1","EST",
"Pasco","Moon",2025-09-16,11:44:00,"1","EST","Pas-Moon-1"
"Pasco","Moon",2025-09-16,11:58:00,"2","EST",
"Pasco","Moon",2025-09-16,11:58:00,"2","EST",
"Pasco","Moon",2025-09-16,11:58:00,"2","EST","Pas-Moon-2"
"Pasco","Moon",2025-09-16,12:12:00,"3","EST",
"Pasco","Moon",2025-09-16,12:12:00,"3","EST",
"Pasco","Moon",2025-09-16,12:12:00,"3","EST","Pas-Moon-3"
"Pasco","Padgett South",2025-09-23,12:19:59,"1","EST","Pas-PadgettS-1"
"Pasco","Padgett South",2025-09-23,12:31:00,"2","EST","Pas-PadgettS-2"
"Pasco","Padgett South",2025-09-23,12:39:00,"3","EST","Pas-PadgettS-3"
"Pasco","Saxon North",2025-09-18,13:00:00,"1","EST","Pas-SaxonNor-1"
"Pasco","Saxon North",2025-09-18,12:50:00,"2","EST","Pas-SaxonNor-2"
"Pasco","Saxon North",2025-09-18,12:40:00,"3","EST","Pas-SaxonNor-3"
"Pasco","Saxon South",2025-09-18,12:00:00,"1","EST","Pas-SaxonSou-1"
"Pasco","Saxon South",2025-09-18,12:15:00,"2","EST","Pas-SaxonSou-2"
"Pasco","Saxon South",2025-09-18,12:19:59,"3","EST","Pas-SaxonSou-3"
"Pasco","West Moon",2025-09-15,14:00:00,"1","EST","Pas-WestMoon-1"
"Pasco","West Moon",2025-09-15,14:16:00,"2","EST","Pas-WestMoon-2"
"Pasco","West Moon",2025-09-15,14:25:00,"3","EST","Pas-WestMoon-3"
"Pasco","Wisteria",2025-08-29,16:23:00,"1","EST","Pas-Wisteria-1"
"Pasco","Wisteria",2025-08-29,16:37:00,"2","EST","Pas-Wisteria-2"
"Pasco","Wisteria",2025-08-29,16:50:59,"3","EST","Pas-Wisteria-3"
"Hillsborough","Alice",2025-09-16,15:08:00,"1","EST","Hil-Alice-1"
"Hillsborough","Alice",2025-09-16,15:08:00,"1","EST",
"Hillsborough","Alice",2025-09-16,15:17:00,"2","EST","Hil-Alice-2"
"Hillsborough","Alice",2025-09-16,15:17:00,"2","EST",
"Hillsborough","Alice",2025-09-16,15:21:59,"3","EST","Hil-Alice-3"
"Hillsborough","Alice",2025-09-16,15:21:59,"3","EST",
"Hillsborough","Brant",2025-09-29,17:59:00,"1","EST",
"Hillsborough","Brant",2025-09-29,17:59:00,"1","EST","Hil-Brant-1"
"Hillsborough","Brant",2025-09-29,17:41:00,"2","EST",
"Hillsborough","Brant",2025-09-29,17:41:00,"2","EST","Hil-Brant-2"
"Hillsborough","Brant",2025-09-29,17:25:00,"3","EST",
"Hillsborough","Brant",2025-09-29,17:25:00,"3","EST","Hil-Brant-3"
"Hillsborough","Breckenridge",2025-09-11,13:42:00,"1","EST","Hil-Breckenridge-1"
"Hillsborough","Breckenridge",2025-09-11,13:33:00,"2","EST","Hil-Breckenridge-2"
"Hillsborough","Breckenridge",2025-09-11,13:25:00,"3","EST","Hil-Breckenridge-3"
"Hillsborough","Calm",2025-09-23,13:17:00,"1","EST","Hil-Calm-1"
"Hillsborough","Calm",2025-09-23,13:35:00,"2","EST","Hil-Calm-2"
"Hillsborough","Calm",2025-09-23,13:47:00,"3","EST","Hil-Calm-3"
"Hillsborough","Cedar East",2025-09-10,16:10:00,"1","EST","Hil-CedarEast-1"
"Hillsborough","Cedar East",2025-09-10,16:17:00,"2","EST","Hil-CedarEast-2"
"Hillsborough","Cedar East",2025-09-10,16:25:00,"3","EST","Hil-CedarEast-3"
"Hillsborough","Church",2025-09-29,07:27:00,"1","EST","Hil-Church-1"
"Hillsborough","Church",2025-09-29,07:27:00,"1","EST",
"Hillsborough","Church",2025-09-29,07:40:59,"2","EST","Hil-Church-2"
"Hillsborough","Church",2025-09-29,07:40:59,"2","EST",
"Hillsborough","Church",2025-09-29,07:52:00,"3","EST","Hil-Church-3"
"Hillsborough","Church",2025-09-29,07:52:00,"3","EST",
"Hillsborough","East",2025-09-22,15:40:00,"1","EST","Hil-East-1"
"Hillsborough","East",2025-09-22,15:35:00,"2","EST","Hil-East-2"
"Hillsborough","East",2025-09-22,15:30:00,"3","EST","Hil-East-3"
"Hillsborough","Eckles",2025-09-01,10:59:59,"1","EST","Hil-Eckles-1"
"Hillsborough","Eckles",2025-09-01,11:09:59,"2","EST","Hil-Eckles-2"
"Hillsborough","Eckles",2025-09-01,11:15:00,"3","EST","Hil-Eckles-3"
"Hillsborough","Hog Island",2025-09-16,10:40:00,"1","EST","Hil-HogIslan-1"
"Hillsborough","Hog Island",2025-09-16,10:47:00,"2","EST","Hil-HogIslan-2"
"Hillsborough","Hog Island",2025-09-16,10:52:00,"3","EST","Hil-HogIslan-3"
"Hillsborough","Hog Island",2025-09-16,10:59:00,"4","EST","Hil-HogIslan-4"
"Hillsborough","James",2025-09-23,11:25:00,"1","EST","Hil-James-1"
"Hillsborough","James",2025-09-23,11:35:00,"2","EST","Hil-James-2"
"Hillsborough","James",2025-09-23,11:40:00,"3","EST","Hil-James-3"
"Hillsborough","Keystone",2025-09-07,10:59:59,"1","EST","Hil-Keystone-1"
"Hillsborough","Keystone",2025-09-07,10:59:59,"1","EST",
"Hillsborough","Keystone",2025-09-07,11:11:59,"2","EST","Hil-Keystone-2"
"Hillsborough","Keystone",2025-09-07,11:11:59,"2","EST",
"Hillsborough","Keystone",2025-09-07,11:22:00,"3","EST","Hil-Keystone-3"
"Hillsborough","Keystone",2025-09-07,11:22:00,"3","EST",
"Hillsborough","Keystone North",2025-09-10,10:14:59,"1","EST","Hil-KeystoneN-1"
"Hillsborough","Keystone North",2025-09-10,10:20:00,"2","EST","Hil-KeystoneN-2"
"Hillsborough","Keystone North",2025-09-10,10:24:59,"3","EST","Hil-KeystoneN-3"
"Hillsborough","Lutz",2025-09-28,09:34:00,"1","EST","Hil-Lutz-1"
"Hillsborough","Lutz",2025-09-28,09:38:00,"2","EST","Hil-Lutz-2"
"Hillsborough","Lutz",2025-09-28,09:47:00,"3","EST","Hil-Lutz-3"
"Hillsborough","Mid",2025-09-17,10:57:59,"1","EST","Hil-Mid-1"
"Hillsborough","Mid",2025-09-17,10:52:00,"2","EST","Hil-Mid-2"
"Hillsborough","Mid",2025-09-17,10:43:00,"3","EST","Hil-Mid-3"
"Hillsborough","Mid",2025-09-17,11:06:00,"4","EST","Hil-Mid-4"
"Hillsborough","Pine",2025-09-16,11:06:00,"1","EST","Hil-Pine-1"
"Hillsborough","Pine",2025-09-16,11:11:00,"2","EST","Hil-Pine-2"
"Hillsborough","Pine",2025-09-16,11:13:59,"3","EST","Hil-Pine-3"
"Hillsborough","Pretty",2025-09-30,18:29:00,"1","EST","Hil-Pretty-1"
"Hillsborough","Pretty",2025-09-30,18:34:00,"2","EST","Hil-Pretty-2"
"Hillsborough","Pretty",2025-09-30,18:45:00,"3","EST","Hil-Pretty-3"
"Hillsborough","Taylor",2025-09-30,15:15:00,"1","EST","Hil-Taylor-1"
"Hillsborough","Taylor",2025-09-30,15:30:00,"2","EST","Hil-Taylor-2"
"Hillsborough","Taylor",2025-09-30,15:19:59,"3","EST","Hil-Taylor-3"
"Hillsborough","West Meadows-15",2025-09-05,10:10:00,"1","EST","Hil-WestMd-1"
"Hillsborough","West Meadows-15",2025-09-05,10:34:00,"2","EST","Hil-WestMd-2"
"Hillsborough","West Meadows-15",2025-09-05,10:41:00,"3","EST","Hil-WestMd-3"
"Hillsborough","Zambito East",2025-09-20,14:54:00,"1","EST","Hil-ZambitoE-1"
"Hillsborough","Zambito East",2025-09-20,15:00:00,"2","EST","Hil-ZambitoE-2"
"Hillsborough","Zambito East",2025-09-20,15:04:00,"3","EST","Hil-ZambitoE-3"
"Osceola","Brick",2025-09-02,15:53:00,"1","EST","Osc-Brick-1"
"Osceola","Brick",2025-09-02,16:04:59,"2","EST","Osc-Brick-2"
"Osceola","Brick",2025-09-02,15:57:00,"3","EST","Osc-Brick-3"
"Osceola","Buck",2025-08-07,07:59:00,"1","EST","Osc-Buck-1"
"Osceola","Buck",2025-08-07,08:08:00,"2","EST","Osc-Buck-2"
"Osceola","Buck",2025-08-07,08:18:00,"3","EST","Osc-Buck-3"
"Hillsborough","Cooper",2025-09-17,13:45:00,"1","EST","Hil-Cooper-1"
"Hillsborough","Cooper",2025-09-17,13:49:59,"2","EST","Hil-Cooper-2"
"Hillsborough","Cooper",2025-09-17,13:55:00,"3","EST","Hil-Cooper-3"
"Hillsborough","Crystal",2025-09-21,10:56:00,"1","EST","Hil-Crystal-1"
"Hillsborough","Crystal",2025-09-21,11:02:00,"2","EST","Hil-Crystal-2"
"Hillsborough","Crystal",2025-09-21,11:06:00,"3","EST","Hil-Crystal-3"
"Hillsborough","Little Wilson",2025-09-24,13:55:00,"1","EST","Hil-LittleWi-1"
"Hillsborough","Little Wilson",2025-09-24,13:47:59,"2","EST","Hil-LittleWi-2"
"Hillsborough","Little Wilson",2025-09-24,14:04:00,"3","EST","Hil-LittleWi-3"
"Hillsborough","Osceola",2025-09-25,16:00:00,"1","EST","Hil-Osceola-1"
"Hillsborough","Osceola",2025-09-25,16:00:00,"1","EST",
"Hillsborough","Osceola",2025-09-25,16:15:00,"2","EST","Hil-Osceola-2"
"Hillsborough","Osceola",2025-09-25,16:15:00,"2","EST",
"Hillsborough","Osceola",2025-09-25,16:30:00,"3","EST","Hil-Osceola-3"
"Hillsborough","Osceola",2025-09-25,16:30:00,"3","EST",
"Hillsborough","Strawberry",2025-09-28,14:32:00,"1","EST","Hil-Strawberr-1"
"Hillsborough","Strawberry",2025-09-28,14:35:59,"2","EST","Hil-Strawberr-2"
"Hillsborough","Strawberry",2025-09-28,14:40:00,"3","EST","Hil-Strawberr-3"
"Orange","Big Sand",2025-08-14,12:00:00,"2","EST","Ora-BigSand-2"
"Orange","Big Sand",2025-08-14,12:14:00,"4","EST","Ora-BigSand-4"
"Orange","Big Sand",2025-08-14,12:35:00,"5","EST","Ora-BigSand-5"
"Orange","Cane",2025-06-10,07:35:00,"1","EST","Ora-Cane-1"
"Orange","Cane",2025-06-10,07:27:00,"2","EST","Ora-Cane-2"
"Orange","Cane",2025-06-10,07:39:59,"3","EST","Ora-Cane-3"
"Orange","Cane",2025-08-19,07:46:00,"1","EST","Ora-Cane-1"
"Orange","Cane",2025-08-19,07:42:00,"2","EST","Ora-Cane-2"
"Orange","Cane",2025-08-19,07:52:00,"3","EST","Ora-Cane-3"
"Orange","Conway South",2025-04-27,09:29:00,"2","EST","Ora-ConwaySo-2"
"Orange","Conway South",2025-04-27,09:29:00,"2","EST",
"Orange","Conway South",2025-04-27,09:41:59,"3","EST","Ora-ConwaySo-3"
"Orange","Conway South",2025-04-27,09:41:59,"3","EST",
"Orange","Conway South",2025-07-27,09:11:00,"2","EST","Ora-ConwaySo-2"
"Orange","Conway South",2025-07-27,09:11:00,"2","EST",
"Orange","Conway South",2025-07-27,09:24:00,"3","EST","Ora-ConwaySo-3"
"Orange","Conway South",2025-07-27,09:24:00,"3","EST",
"Orange","East",2025-07-05,11:58:59,"2","EST","Ora-East-2"
"Orange","East",2025-07-05,12:04:00,"3","EST","Ora-East-3"
"Orange","Gatlin",2025-05-15,14:00:00,"1","EST","Ora-Gatlin-1"
"Orange","Gatlin",2025-05-15,14:05:00,"2","EST","Ora-Gatlin-2"
"Orange","Gatlin",2025-05-15,14:10:00,"3","EST","Ora-Gatlin-3"
"Orange","Ivanhoe East",2025-06-03,10:30:00,"2","EST","Ora-IvanhoeE-2"
"Orange","Ivanhoe East",2025-06-03,10:30:00,"2","EST",
"Orange","Ivanhoe Middle",2025-06-03,10:59:59,"2","EST","Ora-IvanhoeM-2"
"Orange","Ivanhoe Middle",2025-06-03,10:59:59,"2","EST",
"Orange","Ivanhoe West",2025-06-03,11:09:59,"2","EST","Ora-IvanhoeW-2"
"Orange","Ivanhoe West",2025-06-03,11:09:59,"2","EST",
"Orange","Killarney",2025-07-26,11:42:00,"2","EST","Ora-Killarney-2"
"Orange","Killarney",2025-07-26,11:48:00,"3","EST","Ora-Killarney-3"
"Orange","Marsha",2025-08-07,13:42:00,"1","EST","Ora-Marsha-1"
"Orange","Marsha",2025-08-07,13:42:00,"1","EST",
"Orange","Marsha",2025-08-07,13:47:00,"2","EST","Ora-Marsha-2"
"Orange","Marsha",2025-08-07,13:47:00,"2","EST",
"Orange","Marsha",2025-08-07,13:54:00,"3","EST","Ora-Marsha-3"
"Orange","Marsha",2025-08-07,13:54:00,"3","EST",
"Orange","Ola",2025-08-10,17:15:00,"1","EST","Ora-Ola-1"
"Orange","Ola",2025-08-10,17:15:00,"1","EST",
"Orange","Ola",2025-08-10,17:15:00,"1","EST",
"Orange","Ola",2025-08-10,17:25:00,"2","EST","Ora-Ola-2"
"Orange","Ola",2025-08-10,17:25:00,"2","EST",
"Orange","Ola",2025-08-10,17:25:00,"2","EST",
"Orange","Ola",2025-08-10,17:53:00,"3","EST","Ora-Ola-3"
"Orange","Ola",2025-08-10,17:53:00,"3","EST",
"Orange","Ola",2025-08-10,17:53:00,"3","EST",
"Orange","Osceola",2025-07-28,15:02:00,"2","EST","Ora-Osceola-2"
"Orange","Osceola",2025-07-28,15:06:00,"3","EST","Ora-Osceola-3"
"Orange","Waumpi",2025-07-21,12:41:00,"2","EST","Ora-Waumpi-2"
"Orange","Waumpi",2025-07-21,13:49:59,"3","EST","Ora-Waumpi-3"
"Orange","Waumpi",2025-08-10,09:45:00,"1","EST","Ora-Waumpi-1"
"Orange","Waumpi",2025-08-10,10:33:00,"2","EST","Ora-Waumpi-2"
"Orange","Waumpi",2025-08-10,11:42:59,"3","EST","Ora-Waumpi-3"
"Orange","Weldona",2025-05-28,08:30:00,"1","EST","Ora-Weldona-1"
"Orange","Weldona",2025-05-28,08:35:00,"2","EST","Ora-Weldona-2"
"Orange","Weldona",2025-05-28,08:40:00,"3","EST","Ora-Weldona-3"
"Orange","Whitney",2025-09-02,08:50:00,"1","EST","Ora-Whitney-1"
"Orange","Whitney",2025-09-02,08:40:00,"2","EST","Ora-Whitney-2"
"Orange","Whitney",2025-09-02,08:30:00,"3","EST","Ora-Whitney-3"
"Polk","Daisy",2025-07-21,11:44:00,"2","EST","Pol-Daisy-2"
"Polk","Daisy",2025-07-21,11:48:00,"3","EST","Pol-Daisy-3"
"Polk","Eagle",2025-08-19,10:10:00,"1","EST",
"Polk","Eagle",2025-08-19,10:10:00,"1","EST",
"Polk","Eagle",2025-08-19,10:10:00,"1","EST",
"Polk","Eagle",2025-08-19,10:10:00,"1","EST","Pol-Eagle-1"
"Polk","Eagle",2025-08-19,10:20:00,"2","EST",
"Polk","Eagle",2025-08-19,10:20:00,"2","EST",
"Polk","Eagle",2025-08-19,10:20:00,"2","EST",
"Polk","Eagle",2025-08-19,10:20:00,"2","EST","Pol-Eagle-2"
"Polk","Eagle",2025-08-19,10:59:59,"3","EST",
"Polk","Eagle",2025-08-19,10:59:59,"3","EST",
"Polk","Eagle",2025-08-19,10:59:59,"3","EST",
"Polk","Eagle",2025-08-19,10:59:59,"3","EST","Pol-Eagle-3"
"Polk","Fannie",2025-07-03,10:10:00,"2","EST",
"Polk","Fannie",2025-07-03,10:10:00,"2","EST",
"Polk","Fannie",2025-07-03,10:10:00,"2","EST","Pol-Fannie-2"
"Polk","Fannie",2025-07-03,10:20:00,"3","EST",
"Polk","Fannie",2025-07-03,10:20:00,"3","EST",
"Polk","Fannie",2025-07-03,10:20:00,"3","EST","Pol-Fannie-3"
"Polk","Fannie",2025-08-05,10:59:59,"1","EST",
"Polk","Fannie",2025-08-05,10:59:59,"1","EST",
"Polk","Fannie",2025-08-05,10:59:59,"1","EST","Pol-Fannie-1"
"Polk","Fannie",2025-08-05,11:15:00,"2","EST",
"Polk","Fannie",2025-08-05,11:15:00,"2","EST",
"Polk","Fannie",2025-08-05,11:15:00,"2","EST","Pol-Fannie-2"
"Polk","Fannie",2025-08-05,11:30:00,"3","EST",
"Polk","Fannie",2025-08-05,11:30:00,"3","EST",
"Polk","Fannie",2025-08-05,11:30:00,"3","EST","Pol-Fannie-3"
"Polk","Lulu",2025-08-19,12:00:00,"1","EST",
"Polk","Lulu",2025-08-19,12:00:00,"1","EST","Pol-Lulu-1"
"Polk","Lulu",2025-08-19,12:05:00,"2","EST",
"Polk","Lulu",2025-08-19,12:05:00,"2","EST","Pol-Lulu-2"
"Polk","Lulu",2025-08-19,12:10:00,"3","EST",
"Polk","Lulu",2025-08-19,12:10:00,"3","EST","Pol-Lulu-3"
"Polk","May",2025-08-20,11:26:00,"1","EST","Pol-May-1"
"Polk","May",2025-08-20,11:29:00,"2","EST","Pol-May-2"
"Polk","May",2025-08-20,11:31:00,"3","EST","Pol-May-3"
"Polk","Saddlebag",2025-07-22,10:14:59,"2","EST","Pol-Saddlebag-2"
"Polk","Saddlebag",2025-07-22,10:22:00,"3","EST","Pol-Saddlebag-3"
"Polk","Shipp",2025-08-20,11:47:00,"1","EST","Pol-Shipp-1"
"Polk","Shipp",2025-08-20,11:44:00,"2","EST","Pol-Shipp-2"
"Polk","Shipp",2025-08-20,11:41:00,"3","EST","Pol-Shipp-3"
"Polk","Whistler",2025-07-20,09:45:00,"2","EST","Pol-Whistler-2"
"Polk","Whistler",2025-07-20,09:54:00,"3","EST","Pol-Whistler-3"
"Polk","Whistler",2025-08-15,09:02:00,"1","EST","Pol-Whistler-1"
"Polk","Whistler",2025-08-15,09:09:00,"2","EST","Pol-Whistler-2"
"Polk","Whistler",2025-08-15,09:16:00,"3","EST","Pol-Whistler-3"
"Lake","Bear",2025-07-07,08:30:00,"2","EST","Lak-Bear-2"
"Lake","Bear",2025-07-07,08:44:59,"3","EST","Lak-Bear-3"
"Lake","Bugg Springs",2025-07-19,12:15:00,"2","EST",
"Lake","Bugg Springs",2025-07-19,12:15:00,"2","EST","Lak-BuSprings-2"
"Lake","Crown",2025-07-27,09:55:00,"2","EST","Lak-Crown-2"
"Lake","Crown",2025-07-27,10:05:00,"3","EST","Lak-Crown-3"
"Lake","Dorr",2025-06-23,12:32:00,"1","EST",
"Lake","Dorr",2025-06-23,12:32:00,"1","EST",
"Lake","Dorr",2025-06-23,12:32:00,"1","EST","Lak-Dorr-1"
"Lake","Dorr",2025-06-23,12:36:00,"2","EST",
"Lake","Dorr",2025-06-23,12:36:00,"2","EST","Lak-Dorr-2"
"Lake","Dorr",2025-06-23,12:40:00,"3","EST",
"Lake","Dorr",2025-06-23,12:40:00,"3","EST","Lak-Dorr-3"
