"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(PCU)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Org_Result_Value","Sampling_Agency_Name","Project_ID"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Okaloosa","CBA Niceville-4","1","7/1/24",,1,0.01,7,,,"",,,"Sample","COL91320249162024",,,2024-07-01,2024-09-13,2024-09-16,"7","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"1/1/04",00:00:00,"EDT","9/25/24",13:56:00,"EDT","Okaloosa","Roberts","1","7/12/24",,1,0.013,10,,,"",,,"Sample","COL0924202409252024",,,2024-07-12,2004-01-01,2024-09-25,"10","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"1/1/04",00:00:00,"EDT","9/25/24",13:56:00,"EDT","Okaloosa","Swift Creek-4","1","7/11/24",,1,0.04,31,,,"",,,"Sample","COL0924202409252024",,,2024-07-11,2004-01-01,2024-09-25,"31","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Adair","1","7/24/24",,1,0.025,21,,,"",,,"Sample","COL1015202410172024",,,2024-07-24,2024-10-15,2024-10-17,"21","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Baldwin","1","7/3/24",,1,0.017,15,,,"",,,"Sample","COL1015202410172024",,,2024-07-03,2024-10-15,2024-10-17,"15","Florida Lakewatch","21FLKWAT"
"9/3/24",10:35:00,"EDT","9/5/24",12:12:00,"EDT","Orange","Butler","1","4/21/24",,1,0.012,9,,,"",,,"Sample","COL",,,2024-04-21,2024-09-03,2024-09-05,"9","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Butler","1","7/10/24",,1,0.007,7,,,"",,,"Sample","COL1015202410172024",,,2024-07-10,2024-10-15,2024-10-17,"7","Florida Lakewatch","21FLKWAT"
"9/3/24",10:35:00,"EDT","9/5/24",12:12:00,"EDT","Orange","Butler Wetland","1","4/21/24",,1,0.012,9,,,"",,,"Sample","COL",,,2024-04-21,2024-09-03,2024-09-05,"9","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Butler Wetland","1","7/10/24",,1,0.011,10,,,"",,,"Sample","COL1015202410172024",,,2024-07-10,2024-10-15,2024-10-17,"10","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Cherokee","1","7/17/24",,1,0.025,21,,,"",,,"Sample","COL1015202410172024",,,2024-07-17,2024-10-15,2024-10-17,"21","Florida Lakewatch","21FLKWAT"
"10/17/24",14:10:00,"EDT","10/22/24",11:31:00,"EDT","Orange","Clear","1","7/25/24",,1,0.018,15,1,,"",,,"Sample","COL10172024COL10222024",,,2024-07-25,2024-10-17,2024-10-22,"15","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Conway South","1","7/26/24",,1,0.01,10,,,"",,,"Sample","COL1015202410172024",,,2024-07-26,2024-10-15,2024-10-17,"10","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Davis","1","7/17/24",,1,0.01,10,,,"",,,"Sample","COL1015202410172024",,,2024-07-17,2024-10-15,2024-10-17,"10","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","East","1","7/30/24",,1,0.145,114,,,"",,,"Sample","COL1015202410172024",,,2024-07-30,2024-10-15,2024-10-17,"114","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Eola","1","7/30/24",,1,0.018,16,,,"",,,"Sample","COL1015202410172024",,,2024-07-30,2024-10-15,2024-10-17,"16","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Fairview","1","7/22/24",,1,0.007,7,,,"",,,"Sample","COL1015202410172024",,,2024-07-22,2024-10-15,2024-10-17,"7","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Fairview South","1","7/30/24",,1,0.038,31,,,"",,,"Sample","COL1015202410172024",,,2024-07-30,2024-10-15,2024-10-17,"31","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Gatlin","1","7/19/24",,1,0.013,12,,,"",,,"Sample","COL1015202410172024",,,2024-07-19,2024-10-15,2024-10-17,"12","Florida Lakewatch","21FLKWAT"
"9/3/24",10:35:00,"EDT","9/5/24",12:12:00,"EDT","Orange","Lee","1","4/8/24",,1,0.03,22,,,"",,,"Sample","COL",,,2024-04-08,2024-09-03,2024-09-05,"22","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Orange","Olympia","1","7/19/24",,1,0.009,9,,,"",,,"Sample","COL1015202410172024",,,2024-07-19,2024-10-15,2024-10-17,"9","Florida Lakewatch","21FLKWAT"
"9/3/24",10:35:00,"EDT","9/5/24",12:12:00,"EDT","Orange","Waumpi","1","4/16/24",,1,0.044,32,,,"",,,"Sample","COL",,,2024-04-16,2024-09-03,2024-09-05,"32","Florida Lakewatch","21FLKWAT"
"9/3/24",10:35:00,"EDT","9/5/24",12:12:00,"EDT","Orange","Weldona","1","4/23/24",,1,0.024,18,,,"",,,"Sample","COL",,,2024-04-23,2024-09-03,2024-09-05,"18","Florida Lakewatch","21FLKWAT"
"10/24/24",12:02:00,"EDT","10/28/24",14:44:00,"EDT","Osceola","Alligator canal-1","1","7/6/24",,1,0.064,48,,,"",,,"Sample","COL1024202410282024",,,2024-07-06,2024-10-24,2024-10-28,"48","Florida Lakewatch","21FLKWAT"
"10/24/24",12:02:00,"EDT","10/28/24",14:44:00,"EDT","Osceola","Alligator canal-2","1","7/6/24",,1,0.09,68,,,"",,,"Sample","COL1024202410282024",,,2024-07-06,2024-10-24,2024-10-28,"68","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Osceola","Buck","1","7/19/24",,1,0.073,58,,,"",,,"Sample","COL1015202410172024",,,2024-07-19,2024-10-15,2024-10-17,"58","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Osceola","Center","1","7/19/24",,2,0.147,231,,,"",,,"Sample","COL1015202410172024",,,2024-07-19,2024-10-15,2024-10-17,"231","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Osceola","Coon","1","7/19/24",,2,0.115,181,,,"",,,"Sample","COL1015202410172024",,,2024-07-19,2024-10-15,2024-10-17,"181","Florida Lakewatch","21FLKWAT"
"10/29/24",10:00:00,"EDT","10/30/24",00:00:00,"EDT","Osceola","Tohopekaliga-Middle","1","7/24/24",,1,0.077,58,,,"",,,"Sample","COL1029202410302024",,,2024-07-24,2024-10-29,2024-10-30,"58","Florida Lakewatch","21FLKWAT"
"8/29/24",15:19:00,"EDT","8/30/24",12:10:00,"EDT","Pinellas","Autumn","1","4/13/24",,1,0.072,51,,,"",,,"Sample","COL082924083024",,,2024-04-13,2024-08-29,2024-08-30,"51","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Pinellas","Hewitt","1","7/30/24",,1,0.014,13,,,"",,,"Sample","COL1015202410172024",,,2024-07-30,2024-10-15,2024-10-17,"13","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Pinellas","Jungle","5","7/3/24",,1,0.084,63,,,"",,,"Sample","COL1112202411142024",,,2024-07-03,2024-11-12,2024-11-14,"63","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Pinellas","Jungle North Inlet","1","7/3/24",,1,0.106,80,,,"",,,"Sample","COL1112202411142024",,,2024-07-03,2024-11-12,2024-11-14,"80","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Pinellas","Jungle Outlet","1","7/3/24",,1,0.074,56,,,"",,,"Sample","COL1112202411142024",,,2024-07-03,2024-11-12,2024-11-14,"56","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Pinellas","Jungle South Inlet","1","7/3/24",,1,0.114,86,,,"",,,"Sample","COL1112202411142024",,,2024-07-03,2024-11-12,2024-11-14,"86","Florida Lakewatch","21FLKWAT"
"8/29/24",15:19:00,"EDT","8/30/24",12:10:00,"EDT","Pinellas","Salt Creek-1","1","4/6/24",,1,0.051,37,,,"",,,"Sample","COL082924083024",,,2024-04-06,2024-08-29,2024-08-30,"37","Florida Lakewatch","21FLKWAT"
"8/29/24",15:19:00,"EDT","8/30/24",12:10:00,"EDT","Pinellas","Salt Creek-2","1","4/6/24",,1,0.036,26,,,"",,,"Sample","COL082924083024",,,2024-04-06,2024-08-29,2024-08-30,"26","Florida Lakewatch","21FLKWAT"
"8/29/24",15:19:00,"EDT","8/30/24",12:10:00,"EDT","Pinellas","Salt Creek-3","1","4/6/24",,1,0.035,26,,,"",,,"Sample","COL082924083024",,,2024-04-06,2024-08-29,2024-08-30,"26","Florida Lakewatch","21FLKWAT"
"8/29/24",15:19:00,"EDT","8/30/24",12:10:00,"EDT","Pinellas","Salt Creek-4","1","4/6/24",,1,0.021,16,,,"",,,"Sample","COL082924083024",,,2024-04-06,2024-08-29,2024-08-30,"16","Florida Lakewatch","21FLKWAT"
"10/29/24",10:00:00,"EDT","10/30/24",00:00:00,"EDT","Pinellas","Salt Creek-4","1","7/6/24",,1,0.022,16,,,"",,,"Sample","COL1029202410302024",,,2024-07-06,2024-10-29,2024-10-30,"16","Florida Lakewatch","21FLKWAT"
"8/29/24",15:19:00,"EDT","8/30/24",12:10:00,"EDT","Pinellas","Saundra","1","4/4/24",,1,0.062,44,,,"",,,"Sample","COL082924083024",,,2024-04-04,2024-08-29,2024-08-30,"44","Florida Lakewatch","21FLKWAT"
"10/31/24",15:08:00,"EDT","11/1/24",00:00:00,"EDT","polk","Boca Cove","1","7/16/24",,1,0.039,29,,,"",,,"Sample","COL1031202411012024",,,2024-07-16,2024-10-31,2024-11-01,"29","Florida Lakewatch","21FLKWAT"
"10/31/24",15:08:00,"EDT","11/1/24",00:00:00,"EDT","polk","Daisy","1","7/25/24",,1,0.015,11,,,"",,,"Sample","COL1031202411012024",,,2024-07-25,2024-10-31,2024-11-01,"11","Florida Lakewatch","21FLKWAT"
"10/31/24",15:08:00,"EDT","11/1/24",00:00:00,"EDT","polk","Flora","1","7/16/24",,1,0.045,34,,,"",,,"Sample","COL1031202411012024",,,2024-07-16,2024-10-31,2024-11-01,"34","Florida Lakewatch","21FLKWAT"
"10/31/24",15:08:00,"EDT","11/1/24",00:00:00,"EDT","polk","Gaskin's Cut","1","7/16/24",,1,0.031,23,,,"",,,"Sample","COL1031202411012024",,,2024-07-16,2024-10-31,2024-11-01,"23","Florida Lakewatch","21FLKWAT"
"10/31/24",15:08:00,"EDT","11/1/24",00:00:00,"EDT","polk","Little Bass","1","7/16/24",,1,0.03,23,,,"",,,"Sample","COL1031202411012024",,,2024-07-16,2024-10-31,2024-11-01,"23","Florida Lakewatch","21FLKWAT"
"10/31/24",15:08:00,"EDT","11/1/24",00:00:00,"EDT","polk","Saddlebag","1","7/17/24",,1,0.015,11,,,"",,,"Sample","COL1031202411012024",,,2024-07-17,2024-10-31,2024-11-01,"11","Florida Lakewatch","21FLKWAT"
"9/12/24",15:45:00,"EDT","9/13/24",11:50:00,"EDT","Putnam","Anderson Cue","1","8/20/24",,1,0.016,11,,,"",,,"Sample","COL",,,2024-08-20,2024-09-12,2024-09-13,"11","Florida Lakewatch","21FLKWAT"
"9/12/24",15:45:00,"EDT","9/13/24",11:50:00,"EDT","Putnam","Anderson Cue","2","8/20/24",,1,0.021,15,,,"",,,"Sample","COL",,,2024-08-20,2024-09-12,2024-09-13,"15","Florida Lakewatch","21FLKWAT"
"9/12/24",15:45:00,"EDT","9/13/24",11:50:00,"EDT","Putnam","Anderson Cue","3","8/20/24",,1,0.017,12,,,"",,,"Sample","COL",,,2024-08-20,2024-09-12,2024-09-13,"12","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Putnam","Fanny","1","7/21/24",,1,0.005,6,,,"",,,"Sample","COL1015202410172024",,,2024-07-21,2024-10-15,2024-10-17,"6","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Putnam","Ocklawaha River_Belchior_Student Project","Reservoir 1","10/22/24",,2,0.119,180,,,"",,,"Sample","COL1112202411142024",,,2024-10-22,2024-11-12,2024-11-14,"180","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 1","10/22/24",,2,0.109,165,,,"",,,"Sample","COL1112202411142024",,,2024-10-22,2024-11-12,2024-11-14,"165","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 2","10/22/24",,1,0.118,89,,,"",,,"Sample","COL1112202411142024",,,2024-10-22,2024-11-12,2024-11-14,"89","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 3","10/22/24",,1,0.115,87,,,"",,,"Sample","COL1112202411142024",,,2024-10-22,2024-11-12,2024-11-14,"87","Florida Lakewatch","21FLKWAT"
"11/12/24",14:36:00,"EST","11/14/24",12:33:00,"EST","Putnam","Ocklawaha River_Belchior_Student Project","Upstream 4","10/22/24",,1,0.11,83,,,"",,,"Sample","COL1112202411142024",,,2024-10-22,2024-11-12,2024-11-14,"83","Florida Lakewatch","21FLKWAT"
"9/12/24",15:45:00,"EDT","9/13/24",11:50:00,"EDT","Putnam","Ross","1","8/20/24",,4,0.111,318,,,"",,,"Sample","COL",,,2024-08-20,2024-09-12,2024-09-13,"318","Florida Lakewatch","21FLKWAT"
"9/12/24",15:45:00,"EDT","9/13/24",11:50:00,"EDT","Putnam","Ross","2","8/20/24",,4,0.11,315,,,"",,,"Sample","COL",,,2024-08-20,2024-09-12,2024-09-13,"315","Florida Lakewatch","21FLKWAT"
"9/12/24",15:45:00,"EDT","9/13/24",11:50:00,"EDT","Putnam","Ross","3","8/20/24",,4,0.128,367,,,"",,,"Sample","COL",,,2024-08-20,2024-09-12,2024-09-13,"367","Florida Lakewatch","21FLKWAT"
"10/15/24",10:19:00,"EDT","10/17/24",10:41:00,"EDT","Santa Rosa","Ski Watch","1","4/8/24",,1,0.015,13,,,"Q","Q",,"Sample","COL1015202410172024",,,2024-04-08,2024-10-15,2024-10-17,"13","Florida Lakewatch","21FLKWAT"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Sarasota","Awesome","1","4/23/24",,1,0.023,16,,,"",,,"Sample","COL91320249162024",,,2024-04-23,2024-09-13,2024-09-16,"16","Florida Lakewatch","21FLKWAT"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Sarasota","Cormorant","1","4/13/24",,1,0.032,23,,,"Q","Q",,"Sample","COL91320249162024",,,2024-04-13,2024-09-13,2024-09-16,"23","Florida Lakewatch","21FLKWAT"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Sarasota","Egret","1","4/13/24",,1,0.026,18,,,"Q","Q",,"Sample","COL91320249162024",,,2024-04-13,2024-09-13,2024-09-16,"18","Florida Lakewatch","21FLKWAT"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Sarasota","Heron","1","4/13/24",,1,0.037,26,,,"Q","Q",,"Sample","COL91320249162024",,,2024-04-13,2024-09-13,2024-09-16,"26","Florida Lakewatch","21FLKWAT"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Sarasota","Pelican Cove","1","4/1/24",,1,0.012,8,,,"Q","Q",,"Sample","COL91320249162024",,,2024-04-01,2024-09-13,2024-09-16,"8","Florida Lakewatch","21FLKWAT"
"9/13/24",15:06:00,"EDT","9/16/24",13:59:00,"EDT","Walton","Allen","1","7/14/24",,1,0.166,117,,,"",,,"Sample","COL91320249162024",,,2024-07-14,2024-09-13,2024-09-16,"117","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"1/1/04",00:00:00,"EDT","9/25/24",13:56:00,"EDT","Walton","CBA Destin-8","1","7/31/24",,1,0.022,17,,,"",,,"Sample","COL0924202409252024",,,2024-07-31,2004-01-01,2024-09-25,"17","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"9/25/24",13:00:00,"EDT","10/1/24",13:30:00,"EDT","Walton","Western Northeast","1","4/26/24",,1,0.132,101,,,"Q","Q",,"Sample","COL1001202409252024",,,2024-04-26,2024-09-25,2024-10-01,"101","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"7/7/23",09:16:00,"EDT","7/7/23",10:21:00,"EDT","Alachua","Kingswood","1","4/6/23",,,,190,,,"Q",,,,,,,2023-04-06,2023-07-07,2023-07-07,"190","Florida Lakewatch","21FLKWAT"
"4/24/23",10:03:00,"EDT","4/24/23",11:50:00,"EDT","Hillsborough","Cypress Creek-122","1","1/23/23",,,,119,,,"Q",,,,,,,2023-01-23,2023-04-24,2023-04-24,"119","Florida Lakewatch","21FLKWAT"
"4/24/23",10:03:00,"EDT","4/24/23",11:50:00,"EDT","Hillsborough","Cypress Creek-122","2","1/23/23",,,,119,,,"Q",,,,,,,2023-01-23,2023-04-24,2023-04-24,"119","Florida Lakewatch","21FLKWAT"
"7/5/23",10:01:00,"EDT","7/5/23",12:11:00,"EDT","Hillsborough","Cypress Creek-122","1","4/25/23",,,,36,,,"Q",,,,,,,2023-04-25,2023-07-05,2023-07-05,"36","Florida Lakewatch","21FLKWAT"
"6/7/23",10:22:00,"EDT","6/7/23",11:30:00,"EDT","Orange","Little Sawyer","1","1/2/23",,,,21,,,"Q",,,,,,,2023-01-02,2023-06-07,2023-06-07,"21","Florida Lakewatch","21FLKWAT"
"6/7/23",10:22:00,"EDT","6/7/23",11:30:00,"EDT","Orange","Sawyer","1","1/2/23",,,,28,,,"Q",,,,,,,2023-01-02,2023-06-07,2023-06-07,"28","Florida Lakewatch","21FLKWAT"
"3/29/23",10:59:00,"EDT","3/29/23",12:56:00,"EDT","Pinellas","Autumn","1","1/12/23",,,,38,,,"Q",,,,,,,2023-01-12,2023-03-29,2023-03-29,"38","Florida Lakewatch","21FLKWAT"
"4/13/23",08:55:00,"EDT","4/13/23",10:06:00,"EDT","Polk","Big Bass","1","1/4/23",,,,36,,,"Q",,,,,,,2023-01-04,2023-04-13,2023-04-13,"36","Florida Lakewatch","21FLKWAT"
"4/25/23",10:07:00,"EDT","4/25/23",13:35:00,"EDT","Sarasota","South","1","10/13/22",,,,43,,,"Q",,,,,,,2022-10-13,2023-04-25,2023-04-25,"43","Florida Lakewatch","21FLKWAT"
"1/30/23",09:19:00,"EST","1/30/23",11:01:00,"EST","Bay","Massalina Bayou-1","1","10/19/22",,,,10,,,"Q",,,,,,,2022-10-19,2023-01-30,2023-01-30,"10","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"12/22/22",11:00:00,"EST","12/22/22",12:00:00,"EST","Hillsborough","Cypress Creek-122","1","10/26/22",,,,153,,,"Q",,,,,,,2022-10-26,2022-12-22,2022-12-22,"153","Florida Lakewatch","21FLKWAT"
"12/22/22",11:00:00,"EST","12/22/22",12:00:00,"EST","Hillsborough","Cypress Creek-122","2","10/26/22",,,,160,,,"Q",,,,,,,2022-10-26,2022-12-22,2022-12-22,"160","Florida Lakewatch","21FLKWAT"
"12/19/22",15:00:00,"EST","12/19/22",16:15:00,"EST","Hillsborough","Pine","1","10/20/22",,,,23,,,"Q",,,,,,,2022-10-20,2022-12-19,2022-12-19,"23","Florida Lakewatch","21FLKWAT"
"2/15/23",09:20:00,"EST","2/15/23",10:17:00,"EST","Orange","Holden","1","10/16/22",,,,15,,,"Q",,,,,,,2022-10-16,2023-02-15,2023-02-15,"15","Florida Lakewatch","21FLKWAT"
"2/15/23",09:20:00,"EST","2/15/23",10:17:00,"EST","Orange","Holden Canal-1","1","10/16/22",,,,16,,,"Q",,,,,,,2022-10-16,2023-02-15,2023-02-15,"16","Florida Lakewatch","21FLKWAT"
"1/30/23",09:19:00,"EST","1/30/23",11:01:00,"EST","Sarasota","Lake 37","1","10/17/22",,,,49,,,"Q",,,,,,,2022-10-17,2023-01-30,2023-01-30,"49","Florida Lakewatch","21FLKWAT"
"1/30/23",09:19:00,"EST","1/30/23",11:01:00,"EST","Sarasota","Lake G-20","2","10/17/22",,,,31,,,"Q",,,,,,,2022-10-17,2023-01-30,2023-01-30,"31","Florida Lakewatch","21FLKWAT"
"1/30/23",09:19:00,"EST","1/30/23",11:01:00,"EST","Sarasota","Lake M-9","1","10/17/22",,,,54,,,"Q",,,,,,,2022-10-17,2023-01-30,2023-01-30,"54","Florida Lakewatch","21FLKWAT"
"10/17/22",11:18:00,"EDT","10/17/22",12:41:00,"EDT","Citrus","Tsala Apopka South","1","7/29/22",,,,45,,,"Q",,,,,,,2022-07-29,2022-10-17,2022-10-17,"45","Florida Lakewatch","21FLKWAT"
"10/5/22",09:55:00,"EDT","10/5/22",10:44:00,"EDT","Columbia","Rum Island Spring-1","1","7/20/22",,,,2,,,"Q",,,,,,,2022-07-20,2022-10-05,2022-10-05,"2","Florida Lakewatch","21FLKWAT"
"10/5/22",09:55:00,"EDT","10/5/22",10:44:00,"EDT","Gilchrist","Gilchrist Blue Spring Run-1","1","7/20/22",,,,4,,,"Q",,,,,,,2022-07-20,2022-10-05,2022-10-05,"4","Florida Lakewatch","21FLKWAT"
"10/5/22",09:55:00,"EDT","10/5/22",10:44:00,"EDT","Gilchrist","Ginnie Spring Run-1","1","7/20/22",,,,2,,,"Q",,,,,,,2022-07-20,2022-10-05,2022-10-05,"2","Florida Lakewatch","21FLKWAT"
"8/22/22",10:44:00,"EDT","8/22/22",13:16:00,"EDT","Hillsborough","Cedar West","1","7/27/22",,,,26,,,"Q",,,,,,,2022-07-27,2022-08-22,2022-08-22,"26","Florida Lakewatch","21FLKWAT"
"8/22/22",10:44:00,"EDT","8/22/22",13:16:00,"EDT","Hillsborough","Cypress Creek-122","1","7/27/22",,,,159,,,"Q",,,,,,,2022-07-27,2022-08-22,2022-08-22,"159","Florida Lakewatch","21FLKWAT"
"8/22/22",10:44:00,"EDT","8/22/22",13:16:00,"EDT","Hillsborough","Cypress Creek-122","2","7/27/22",,,,153,,,"Q",,,,,,,2022-07-27,2022-08-22,2022-08-22,"153","Florida Lakewatch","21FLKWAT"
"8/18/22",10:33:00,"EDT","8/18/22",13:27:00,"EDT","Lake","Yale","1","7/14/22",,,,15,,,"Q",,,,,,,2022-07-14,2022-08-18,2022-08-18,"15","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Miami-Dade","Lakeridge","2","7/18/22",,,,4,,,"Q",,,,,,,2022-07-18,2022-10-18,2022-10-18,"4","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Miami-Dade","Oakland","1","7/26/22",,,,8,,,"Q",,,,,,,2022-07-26,2022-10-18,2022-10-18,"8","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Monroe","Tarpon Basin-1","1","7/23/22",,,,6,,,"Q",,,,,,,2022-07-23,2022-10-18,2022-10-18,"6","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Black","1","7/29/22",,,,147,,,"Q",,,,,,,2022-07-29,2022-10-18,2022-10-18,"147","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Clear","1","7/25/22",,,,16,,,"Q",,,,,,,2022-07-25,2022-10-18,2022-10-18,"16","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Down","1","7/17/22",,,,9,,,"Q",,,,,,,2022-07-17,2022-10-18,2022-10-18,"9","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Formosa","1","7/21/22",,,,11,,,"Q",,,,,,,2022-07-21,2022-10-18,2022-10-18,"11","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Hickorynut South","2","7/24/22",,,,21,,,"Q",,,,,,,2022-07-24,2022-10-18,2022-10-18,"21","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Jessamine South","2","7/21/22",,,,15,,,"Q",,,,,,,2022-07-21,2022-10-18,2022-10-18,"15","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Little Hickorynut","2","7/30/22",,,,31,,,"Q",,,,,,,2022-07-30,2022-10-18,2022-10-18,"31","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Little Sawyer","1","7/9/22",,,,15,,,"Q",,,,,,,2022-07-09,2022-10-18,2022-10-18,"15","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Olivia","1","7/18/22",,,,10,,,"Q",,,,,,,2022-07-18,2022-10-18,2022-10-18,"10","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Price","1","7/29/22",,,,19,,,"Q",,,,,,,2022-07-29,2022-10-18,2022-10-18,"19","Florida Lakewatch","21FLKWAT"
"10/18/22",10:00:00,"EDT","10/18/22",12:15:00,"EDT","Orange","Rowena","1","7/30/22",,,,13,,,"Q",,,,,,,2022-07-30,2022-10-18,2022-10-18,"13","Florida Lakewatch","21FLKWAT"
"10/21/22",10:33:00,"EDT","10/21/22",11:56:00,"EDT","Osceola","Coon","1","7/17/22",,,,122,,,"Q",,,,,,,2022-07-17,2022-10-21,2022-10-21,"122","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Goose","1","10/25/22",,,,295,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"295","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Goose","2","10/25/22",,,,292,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"292","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Goose","3","10/25/22",,,,288,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"288","Florida Lakewatch","21FLKWAT"
