"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/16/2024","11:51:00 AM","EDT","Gulf","Depot Creek-1","1","10/16/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/17/2024","8:28:00 AM","EDT","Gulf","Depot Creek-1","1","01/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Dove Field-1","1","07/07/2022",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Dove Field-1","1","10/11/2022",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Dove Field-1","1","01/11/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Dove Field-1","1","04/12/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/16/2024","11:51:00 AM","EDT","Gulf","Dove Field-1","1","10/16/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/17/2024","8:28:00 AM","EDT","Gulf","Dove Field-1","1","01/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Money Bayou-1","1","07/07/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Money Bayou-1","1","10/11/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Money Bayou-1","1","01/11/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Money Bayou-1","1","04/12/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/16/2024","11:51:00 AM","EDT","Gulf","Money Bayou-1","1","10/16/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/17/2024","8:28:00 AM","EDT","Gulf","Money Bayou-1","1","01/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Pond Road","1","07/07/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Pond Road","1","10/11/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Pond Road","1","01/11/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Pond Road","1","04/12/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/16/2024","11:51:00 AM","EDT","Gulf","Pond Road","1","10/16/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/17/2024","8:28:00 AM","EDT","Gulf","Pond Road","1","01/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Simmons Bayou-1","1","07/07/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Simmons Bayou-1","1","10/11/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Simmons Bayou-1","1","01/11/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","Simmons Bayou-1","1","04/12/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/16/2024","11:51:00 AM","EDT","Gulf","Simmons Bayou-1","1","10/16/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/17/2024","8:28:00 AM","EDT","Gulf","Simmons Bayou-1","1","01/15/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","South Gate","1","07/07/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","South Gate","1","10/11/2022",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","South Gate","1","01/11/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/23/2024","10:00:00 AM","EDT","04/29/2024","9:24:00 AM","EDT","Gulf","South Gate","1","04/12/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/16/2024","11:51:00 AM","EDT","Gulf","South Gate","1","10/16/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/14/2024","10:00:00 AM","EDT","05/17/2024","8:28:00 AM","EDT","Gulf","South Gate","1","01/15/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hernando Beach-2","1","02/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/08/2024","10:00:00 AM","EDT","05/14/2024","10:38:00 AM","EDT","Hernando","Hernando Beach-2","1","03/20/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hernando Beach-3","1","02/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/08/2024","10:00:00 AM","EDT","05/14/2024","10:38:00 AM","EDT","Hernando","Hernando Beach-3","1","03/20/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hernando Beach-4","1","02/15/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/08/2024","10:00:00 AM","EDT","05/14/2024","10:38:00 AM","EDT","Hernando","Hernando Beach-4","1","03/20/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hernando Beach-5","1","02/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/08/2024","10:00:00 AM","EDT","05/14/2024","10:38:00 AM","EDT","Hernando","Hernando Beach-5","1","03/20/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hernando Beach-6","1","02/15/2024",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/08/2024","10:00:00 AM","EDT","05/14/2024","10:38:00 AM","EDT","Hernando","Hernando Beach-6","1","03/20/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","1","05/22/2019",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","2","05/22/2019",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","3","05/22/2019",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","1","10/20/2022",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","2","10/20/2022",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","3","10/20/2022",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","1","10/27/2023",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","2","10/27/2023",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/30/2024","10:00:00 AM","EDT","05/02/2024","8:40:00 AM","EDT","Hernando","Hunter","3","10/27/2023",,1,,"Result_Value(ug/L)",,,"U",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/02/2024","9:00:00 AM","EDT","05/06/2024","12:05:00 PM","EDT","Hernando","Weeki Wachee-3","1","02/03/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/14/2024","1:00:00 PM","EDT","06/17/2024","10:18:00 AM","EDT","Highlands","Annie","3","04/16/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/14/2024","1:00:00 PM","EDT","06/17/2024","10:18:00 AM","EDT","Highlands","Carrie","1","04/25/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/14/2024","1:00:00 PM","EDT","06/17/2024","10:18:00 AM","EDT","Highlands","Carrie","2","04/25/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/14/2024","1:00:00 PM","EDT","06/17/2024","10:18:00 AM","EDT","Highlands","Carrie","3","04/25/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","12:45:00 PM","EDT","Highlands","Istokpoga","1","01/30/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","12:45:00 PM","EDT","Highlands","Istokpoga","2","01/30/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","12:45:00 PM","EDT","Highlands","Istokpoga","3","01/30/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/03/2024","10:30:00 AM","EDT","05/08/2024","8:43:00 AM","EDT","Highlands","Istokpoga","1","02/22/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","12:45:00 PM","EDT","Highlands","Istokpoga","2","02/22/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","12:45:00 PM","EDT","Highlands","Istokpoga","3","02/22/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/06/2024","10:00:00 AM","EDT","06/10/2024","12:03:00 PM","EDT","Highlands","Lillian","1","03/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/06/2024","10:00:00 AM","EDT","06/10/2024","12:03:00 PM","EDT","Highlands","Lillian","2","03/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/06/2024","10:00:00 AM","EDT","06/10/2024","12:03:00 PM","EDT","Highlands","Lillian","3","03/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/16/2024","10:00:00 AM","EDT","04/17/2024","12:15:00 PM","EDT","Highlands","Trout","1","01/11/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/16/2024","10:00:00 AM","EDT","04/17/2024","12:15:00 PM","EDT","Highlands","Trout","2","01/11/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/16/2024","10:00:00 AM","EDT","04/17/2024","12:15:00 PM","EDT","Highlands","Trout","3","01/11/2023",,1,,"Result_Value(ug/L)",,,"QI",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/20/2024","12:13:00 PM","EDT","Hillsborough","Breckenridge","1","01/11/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/20/2024","12:13:00 PM","EDT","Hillsborough","Breckenridge","2","01/11/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/20/2024","12:13:00 PM","EDT","Hillsborough","Breckenridge","3","01/11/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","01/17/2024","9:40:00 AM","EST","01/18/2024","12:25:00 PM","EST","Hillsborough","Cedar West","2","12/30/2023",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/21/2024","10:00:00 AM","EDT","03/22/2024","12:10:00 PM","EDT","Hillsborough","Cooper","3","01/12/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/21/2024","8:44:00 AM","EDT","Hillsborough","Crescent","1","01/03/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/21/2024","8:44:00 AM","EDT","Hillsborough","Crescent","2","01/03/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/21/2024","8:44:00 AM","EDT","Hillsborough","Crescent","3","01/03/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/21/2024","8:44:00 AM","EDT","Hillsborough","Crescent","1","01/27/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/21/2024","8:44:00 AM","EDT","Hillsborough","Crescent","2","01/27/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/19/2024","10:30:00 AM","EDT","03/21/2024","8:44:00 AM","EDT","Hillsborough","Crescent","3","01/27/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/21/2024","10:00:00 AM","EDT","03/22/2024","12:10:00 PM","EDT","Hillsborough","Cypress","1","01/27/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/21/2024","10:00:00 AM","EDT","03/22/2024","12:10:00 PM","EDT","Hillsborough","Cypress","2","01/27/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/21/2024","10:00:00 AM","EDT","03/22/2024","12:10:00 PM","EDT","Hillsborough","Cypress","3","01/27/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","12/12/2023","12:00:00 PM","EST","12/14/2023","10:03:00 AM","EST","Hillsborough","Cypress Creek-122","1","09/19/2023",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","12/12/2023","12:00:00 PM","EST","12/14/2023","10:03:00 AM","EST","Hillsborough","Cypress Creek-122","2","09/19/2023",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","02/20/2024","12:15:00 PM","EST","02/22/2024","12:57:00 PM","EST","Hillsborough","Cypress Creek-122","1","12/20/2023",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","02/20/2024","12:15:00 PM","EST","02/22/2024","12:57:00 PM","EST","Hillsborough","Cypress Creek-122","2","12/20/2023",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/15/2024","9:00:00 AM","EDT","03/18/2024","12:06:00 PM","EDT","Hillsborough","Cypress Creek-122-1","1","01/24/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","9:45:00 AM","EDT","Hillsborough","Cypress Creek-122-1","1","02/22/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/04/2024","10:00:00 AM","EDT","06/06/2024","8:31:00 AM","EDT","Hillsborough","Cypress Creek-122-1","1","03/27/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/11/2024","10:00:00 AM","EDT","06/13/2024","1:38:00 PM","EDT","Hillsborough","Cypress Creek-122-1","1","04/25/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/15/2024","9:00:00 AM","EDT","03/18/2024","12:06:00 PM","EDT","Hillsborough","Cypress Creek-122-2","1","01/24/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","04/11/2024","10:00:00 AM","EDT","04/16/2024","9:45:00 AM","EDT","Hillsborough","Cypress Creek-122-2","1","02/22/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/04/2024","10:00:00 AM","EDT","06/06/2024","8:31:00 AM","EDT","Hillsborough","Cypress Creek-122-2","1","03/27/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/11/2024","10:00:00 AM","EDT","06/13/2024","1:38:00 PM","EDT","Hillsborough","Cypress Creek-122-2","1","04/25/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/18/2024","10:00:00 AM","EDT","06/20/2024","1:20:00 PM","EDT","Hillsborough","Dosson","1","05/24/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/18/2024","10:00:00 AM","EDT","06/20/2024","1:20:00 PM","EDT","Hillsborough","Dosson","2","05/24/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/18/2024","10:00:00 AM","EDT","06/20/2024","1:20:00 PM","EDT","Hillsborough","Dosson","3","05/24/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/21/2024","10:00:00 AM","EDT","03/22/2024","12:10:00 PM","EDT","Hillsborough","East","1","01/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","03/21/2024","10:00:00 AM","EDT","03/22/2024","12:10:00 PM","EDT","Hillsborough","East","2","01/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/31/2024","10:00:00 AM","EDT","06/04/2024","8:35:00 AM","EDT","Hillsborough","Island Ford","1","05/02/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/03/2024","10:30:00 AM","EDT","05/08/2024","8:43:00 AM","EDT","Hillsborough","Thonotosassa","1","03/23/2024",,2,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/03/2024","10:30:00 AM","EDT","05/08/2024","8:43:00 AM","EDT","Hillsborough","Thonotosassa","2","03/23/2024",,2,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","05/03/2024","10:30:00 AM","EDT","05/08/2024","8:43:00 AM","EDT","Hillsborough","Thonotosassa","3","03/23/2024",,2,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/18/2024","10:00:00 AM","EDT","06/21/2024","7:22:00 AM","EDT","Indian River","Blue Cypress","1","05/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/18/2024","10:00:00 AM","EDT","06/21/2024","7:22:00 AM","EDT","Indian River","Blue Cypress","2","05/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/18/2024","10:00:00 AM","EDT","06/21/2024","7:22:00 AM","EDT","Indian River","Blue Cypress","3","05/29/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/25/2024","10:00:00 AM","EDT","06/26/2024","12:07:00 PM","EDT","Lake","Bugg Springs","1","04/28/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/25/2024","10:00:00 AM","EDT","06/26/2024","12:07:00 PM","EDT","Lake","Bugg Springs","2","04/28/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","02/22/2024","1:15:00 PM","EST","02/27/2024","1:51:00 PM","EST","Lake","Harris West","2","01/25/2023",,1,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/07/2024","9:00:00 AM","EDT","06/11/2024","8:18:00 AM","EDT","Lake","Harris West","2","03/30/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/07/2024","9:00:00 AM","EDT","06/11/2024","8:18:00 AM","EDT","Lake","Harris West","3","03/30/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/25/2024","10:00:00 AM","EDT","06/27/2024","9:22:00 AM","EDT","Lake","Louisa","1","05/06/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/25/2024","10:00:00 AM","EDT","06/27/2024","9:22:00 AM","EDT","Lake","Louisa","2","05/06/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/25/2024","10:00:00 AM","EDT","06/27/2024","9:22:00 AM","EDT","Lake","Louisa","3","05/06/2024",,1,,"Result_Value(ug/L)",,,"I",,,,,,"Florida Lakewatch","21FLKWAT"
"Phosphorus- Total","06/25/2024","10:00:00 AM","EDT","06/27/2024","9:22:00 AM","EDT","Lake","Royal","1","05/10/2024",,1,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
