"Org_Analyte_Name","Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Comments","Sampling_Agency_Name","Project_ID"
"Nitrogen- Total","02/09/2021","9:34:00 AM","EST","02/17/2021","11:54:00 AM","EST","Hillsborough","Cypress Creek-122","1","10/15/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/09/2021","9:34:00 AM","EST","02/17/2021","11:54:00 AM","EST","Hillsborough","Cypress Creek-122","2","10/15/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/16/2021","9:32:00 AM","EST","02/19/2021","12:01:00 PM","EST","Leon","Petty Gulf","1","11/17/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/16/2021","9:32:00 AM","EST","02/19/2021","12:01:00 PM","EST","Leon","Petty Gulf","2","11/17/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/16/2021","9:32:00 AM","EST","02/19/2021","12:01:00 PM","EST","Leon","Petty Gulf","3","11/17/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/08/2020","11:20:00 AM","EST","12/10/2020","1:49:00 PM","EST","Marion","Cannon Spring-1","1","03/10/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/23/2021","11:24:00 AM","EST","03/09/2021","12:00:00 AM","EST","Marion","Ocklawaha River-Gores","1","11/29/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/04/2021","11:23:00 AM","EST","02/12/2021","1:31:00 PM","EST","Marion","Rainbow River-2A","1","09/30/2020",,,,"Result_Value(ug/L)",,,"J",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/08/2020","11:20:00 AM","EST","12/10/2020","1:49:00 PM","EST","Marion","Tabacco Patch Spring-1","1","03/10/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/20/2021","2:43:00 PM","EST","01/27/2021","11:02:00 AM","EST","Okaloosa","CBA Niceville-1","1","09/03/2020",,,,"Result_Value(ug/L)",,,,,,,,,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Nitrogen- Total","12/03/2020","2:00:00 PM","EST","12/10/2020","11:00:00 AM","EST","Okaloosa","CBA Niceville-5","1","07/01/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Nitrogen- Total","12/03/2020","2:00:00 PM","EST","12/10/2020","11:00:00 AM","EST","Okaloosa","CBA Niceville-6","1","07/01/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"Nitrogen- Total","01/08/2021","1:28:00 PM","EST","01/21/2021","12:38:00 PM","EST","Orange","Holden-Canal","1","08/25/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/11/2021","9:37:00 AM","EST","03/17/2021","12:13:00 PM","EDT","Orange","Holden-Canal","1","09/21/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/11/2021","9:37:00 AM","EST","03/17/2021","12:13:00 PM","EDT","Orange","Holden-Canal","1","10/23/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/11/2021","9:37:00 AM","EST","03/17/2021","12:13:00 PM","EDT","Orange","Holden-Canal","1","11/23/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2021","8:17:00 AM","EDT","03/26/2021","12:42:00 PM","EDT","Osceola","Shingle Creek-1","1","09/26/2020",,,,"Result_Value(ug/L)",,,"JQ",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2021","8:17:00 AM","EDT","03/26/2021","12:42:00 PM","EDT","Osceola","Shingle Creek-2","1","09/26/2020",,,,"Result_Value(ug/L)",,,"JQ",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2021","8:17:00 AM","EDT","03/26/2021","12:42:00 PM","EDT","Osceola","Shingle Creek-3","1","09/26/2020",,,,"Result_Value(ug/L)",,,"JQ",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/07/2021","2:58:00 PM","EST","01/13/2021","10:02:00 AM","EST","Pinellas","Crescent","1","08/29/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/07/2021","2:58:00 PM","EST","01/13/2021","10:02:00 AM","EST","Pinellas","Crescent","2","08/29/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/07/2021","2:58:00 PM","EST","01/13/2021","10:02:00 AM","EST","Pinellas","Crescent","3","08/29/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/03/2021","9:33:00 AM","EST","03/10/2021","12:14:00 PM","EST","Polk","Daisy","3","11/21/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/05/2021","2:45:00 PM","EST","01/13/2021","10:02:00 AM","EST","Polk","Weohyakapka","2","08/13/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Putnam","Broward","1","08/24/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Putnam","Broward","2","08/24/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Putnam","Broward","3","08/24/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/02/2021","11:26:00 AM","EST","02/12/2021","10:59:00 AM","EST","Putnam","Broward","1","09/17/2020",,,,"Result_Value(ug/L)",,,"J",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/02/2021","11:26:00 AM","EST","02/12/2021","10:59:00 AM","EST","Putnam","Broward","2","09/17/2020",,,,"Result_Value(ug/L)",,,"J",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/02/2021","11:26:00 AM","EST","02/12/2021","10:59:00 AM","EST","Putnam","Broward","3","09/17/2020",,,,"Result_Value(ug/L)",,,"J",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Heron Lagoon","1","04/22/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Heron Lagoon","2","04/22/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Heron Lagoon","3","04/22/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Uplands","1","02/24/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Uplands","2","02/24/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Uplands","3","02/24/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Upper Myakka","1","01/24/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Upper Myakka","2","01/24/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Upper Myakka","3","01/24/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Upper Myakka","1","03/09/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Upper Myakka","2","03/09/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","12/15/2020","2:34:00 PM","EST","01/12/2021","9:51:00 AM","EST","Sarasota","Upper Myakka","3","03/09/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/25/2021","9:00:00 AM","EDT","03/29/2021","12:59:00 PM","EDT","Sarasota","Upper Myakka","1","04/15/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/25/2021","9:00:00 AM","EDT","03/29/2021","12:59:00 PM","EDT","Sarasota","Upper Myakka","2","04/15/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/25/2021","9:00:00 AM","EDT","03/29/2021","12:59:00 PM","EDT","Sarasota","Upper Myakka","3","04/15/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/08/2021","1:28:00 PM","EST","01/21/2021","12:38:00 PM","EST","Seminole","Orienta 1","1","03/14/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/08/2021","1:28:00 PM","EST","01/21/2021","12:38:00 PM","EST","Seminole","Orienta 2","1","03/14/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/08/2021","1:28:00 PM","EST","01/21/2021","12:38:00 PM","EST","Seminole","Orienta East","1","03/14/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/08/2021","1:28:00 PM","EST","01/21/2021","12:38:00 PM","EST","Seminole","Orienta North","1","03/14/2020",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/13/2021","11:21:00 AM","EST","01/19/2021","1:23:00 PM","EST","St Lucie","De Witt","1","08/27/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/13/2021","11:21:00 AM","EST","01/19/2021","1:23:00 PM","EST","St Lucie","De Witt","2","08/27/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/13/2021","11:21:00 AM","EST","01/19/2021","1:23:00 PM","EST","St Lucie","De Witt","3","08/27/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2021","8:17:00 AM","EDT","03/26/2021","12:42:00 PM","EDT","Volusia","Green Springs","2","10/23/2020",,,,"Result_Value(ug/L)",,,"JQ",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/15/2021","11:26:00 AM","EST","01/26/2021","12:47:00 PM","EST","Wakulla","Wakulla River Middle-1","1","09/14/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/25/2021","11:21:00 AM","EST","03/10/2021","12:14:00 PM","EST","Wakulla","Wakulla River Middle-1","1","10/16/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/15/2021","11:26:00 AM","EST","01/26/2021","12:47:00 PM","EST","Wakulla","Wakulla River Middle-2","1","09/14/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/25/2021","11:21:00 AM","EST","03/10/2021","12:14:00 PM","EST","Wakulla","Wakulla River Middle-2","1","10/16/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/15/2021","11:26:00 AM","EST","01/26/2021","12:47:00 PM","EST","Wakulla","Wakulla River Middle-3","1","09/14/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/25/2021","11:21:00 AM","EST","03/10/2021","12:14:00 PM","EST","Wakulla","Wakulla River Middle-3","1","10/16/2020",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/24/2022","9:18:00 AM","EST","03/07/2022","1:08:00 PM","EST","Bradford","Rowell","3","01/15/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/24/2022","9:18:00 AM","EST","03/07/2022","1:08:00 PM","EST","Bradford","Rowell","4","01/15/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/24/2022","9:18:00 AM","EST","03/07/2022","1:08:00 PM","EST","Bradford","Rowell","5","01/15/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/01/2022","9:29:00 AM","EST","02/08/2022","12:17:00 PM","EST","Brevard","Park","3","11/02/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/16/2022","9:25:00 AM","EST","02/24/2022","12:05:00 PM","EST","Brevard","Park","3","12/06/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/16/2022","9:25:00 AM","EST","02/24/2022","12:05:00 PM","EST","Collier","Islandwalk","3","12/01/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/22/2022","2:25:00 PM","EDT","04/05/2022","11:42:00 AM","EDT","Collier","Seacrest 2","1","05/06/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/30/2022","9:14:00 AM","EDT","04/07/2022","10:27:00 AM","EDT","Flagler","Emerald","2","01/14/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/25/2022","11:05:00 AM","EST","02/05/2022","1:15:00 PM","EST","Hillsborough","Cypress Creek-122","1","10/28/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/25/2022","11:05:00 AM","EST","02/05/2022","1:15:00 PM","EST","Hillsborough","Cypress Creek-122","2","10/28/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/03/2022","9:20:00 AM","EST","02/11/2022","9:51:00 AM","EST","Hillsborough","Cypress Creek-122","1","11/16/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/03/2022","9:20:00 AM","EST","02/11/2022","9:51:00 AM","EST","Hillsborough","Cypress Creek-122","2","11/16/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/18/2022","11:19:00 AM","EST","03/01/2022","12:15:00 PM","EST","Hillsborough","Cypress Creek-122","1","12/20/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","02/18/2022","11:19:00 AM","EST","03/01/2022","12:15:00 PM","EST","Hillsborough","Cypress Creek-122","2","12/20/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/01/2022","11:20:00 AM","EDT","04/12/2022","9:31:00 AM","EDT","Hillsborough","Cypress Creek-122","1","01/26/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/01/2022","11:20:00 AM","EDT","04/12/2022","9:31:00 AM","EDT","Hillsborough","Cypress Creek-122","2","01/26/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/12/2022","11:18:00 AM","EDT","04/19/2022","9:20:00 AM","EDT","Hillsborough","Rainbow","1","11/30/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/12/2022","11:18:00 AM","EDT","04/19/2022","9:20:00 AM","EDT","Hillsborough","Rainbow","2","11/30/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/12/2022","11:18:00 AM","EDT","04/19/2022","9:20:00 AM","EDT","Hillsborough","Rainbow","3","11/30/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/21/2022","10:29:00 AM","EST","02/05/2022","10:55:00 AM","EST","Monroe","Stock Island-1","1","10/13/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/21/2022","10:29:00 AM","EST","02/05/2022","10:55:00 AM","EST","Monroe","Stock Island-2","1","10/13/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/21/2022","10:29:00 AM","EST","02/05/2022","10:55:00 AM","EST","Monroe","Stock Island-3","1","10/13/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/21/2022","10:29:00 AM","EST","02/05/2022","10:55:00 AM","EST","Monroe","Stock Island-4","1","10/13/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Butler","1","05/17/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Butler","2","05/17/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Butler","3","05/17/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Butler","1","06/14/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Butler","2","06/14/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Butler","3","06/14/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Little Sawyer","1","08/24/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Little Sawyer","2","08/24/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","01/28/2022","11:21:00 AM","EST","02/07/2022","2:49:00 PM","EST","Orange","Little Sawyer","3","08/24/2021",,,,"Result_Value(ug/L)",,,"Q",,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/19/2022","2:30:00 PM","EDT","04/22/2022","3:05:00 PM","EDT","Sarasota","Cormorant","1","02/25/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/19/2022","2:30:00 PM","EDT","04/22/2022","3:05:00 PM","EDT","Sarasota","Cormorant","2","02/25/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","04/19/2022","2:30:00 PM","EDT","04/22/2022","3:05:00 PM","EDT","Sarasota","Cormorant","3","02/25/2022",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2022","11:25:00 AM","EDT","04/06/2022","10:50:00 AM","EDT","Sarasota","Heron Lagoon","1","12/31/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2022","11:25:00 AM","EDT","04/06/2022","10:50:00 AM","EDT","Sarasota","Heron Lagoon","2","12/31/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2022","11:25:00 AM","EDT","04/06/2022","10:50:00 AM","EDT","Sarasota","Heron Lagoon","3","12/31/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2022","11:25:00 AM","EDT","04/06/2022","10:50:00 AM","EDT","Sarasota","Heron Lagoon","4","12/31/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/24/2022","11:25:00 AM","EDT","04/06/2022","10:50:00 AM","EDT","Sarasota","Heron Lagoon","5","12/31/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/11/2022","10:18:00 AM","EST","03/18/2022","11:35:00 AM","EDT","Volusia","Halifax River-1","1","12/30/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/11/2022","10:18:00 AM","EST","03/18/2022","11:35:00 AM","EDT","Volusia","Halifax River-2","1","12/30/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/11/2022","10:18:00 AM","EST","03/18/2022","11:35:00 AM","EDT","Volusia","Halifax River-3","1","12/30/2021",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","06/14/2023","9:15:00 AM","EDT","06/16/2023","11:13:00 AM","EDT","Alachua","Kingswood","1","04/06/2023",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","06/14/2023","9:15:00 AM","EDT","06/16/2023","11:13:00 AM","EDT","Alachua","Kingswood","2","04/06/2023",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","06/14/2023","9:15:00 AM","EDT","06/16/2023","11:13:00 AM","EDT","Alachua","Kingswood","3","04/06/2023",,,,"Result_Value(ug/L)",,,,,,,,,"Florida Lakewatch","21FLKWAT"
"Nitrogen- Total","03/03/2023","9:40:00 AM","EST","03/09/2023","12:38:00 PM","EST","Bay","Lullwater","1","10/19/2022",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","03/03/2023","9:40:00 AM","EST","03/09/2023","12:38:00 PM","EST","Bay","Lullwater","2","10/19/2022",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","03/03/2023","9:40:00 AM","EST","03/09/2023","12:38:00 PM","EST","Bay","Lullwater","3","10/19/2022",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","Massalina Bayou-1","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","St. Andrew Bay-1","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","St. Andrew Bay-12","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","St. Andrew Bay-2","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","St. Andrew Bay-3","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","St. Andrew Bay-6","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"Nitrogen- Total","05/19/2023","1:15:00 PM","EDT","05/24/2023","10:56:00 AM","EDT","Bay","St. Andrew Bay-7","1","03/09/2023",,,,"Result_Value(ug/L)",,,,,,,,,"ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
