Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Org_Result_Value,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,LWID,Comments
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Pinellas,Autumn,1,07/18/2024,,1,0.079,60,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Pinellas,Bellevue,1,07/18/2024,,1,0.037,28,,,,,,Sample,COL1112202411142024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Pinellas,Hewitt,1,04/29/2024,,1,0.016,12,,,Q,Q,,Sample,COL1001202409252024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Pinellas,Hewitt,1,07/30/2024,,1,0.014,13,,,,,,Sample,COL1015202410172024,,
09/25/2024,1:00:00 PM,EDT,10/01/2024,1:30:00 PM,EDT,Pinellas,Hewitt,1,07/31/2024,,1,0.025,19,,,,,,Sample,COL1001202409252024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Pinellas,Jungle,5,07/03/2024,,1,0.084,63,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Pinellas,Jungle North Inlet,1,07/03/2024,,1,0.106,80,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Pinellas,Jungle Outlet,1,07/03/2024,,1,0.074,56,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Pinellas,Jungle South Inlet,1,07/03/2024,,1,0.114,86,,,,,,Sample,COL1112202411142024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Pinellas,Salt Creek-1,1,04/06/2024,,1,0.051,37,,,,,,Sample,COL082924083024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Pinellas,Salt Creek-1,1,07/06/2024,,1,0.09,68,,,,,,Sample,COL1029202410302024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Pinellas,Salt Creek-2,1,04/06/2024,,1,0.036,26,,,,,,Sample,COL082924083024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Pinellas,Salt Creek-2,1,07/06/2024,,1,0.035,26,,,,,,Sample,COL1029202410302024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Pinellas,Salt Creek-3,1,04/06/2024,,1,0.035,26,,,,,,Sample,COL082924083024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Pinellas,Salt Creek-3,1,07/06/2024,,1,0.034,25,,,,,,Sample,COL1029202410302024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Pinellas,Salt Creek-4,1,04/06/2024,,1,0.021,16,,,,,,Sample,COL082924083024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Pinellas,Salt Creek-4,1,07/06/2024,,1,0.022,16,,,,,,Sample,COL1029202410302024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Pinellas,Saundra,1,04/04/2024,,1,0.062,44,,,,,,Sample,COL082924083024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Pinellas,Saundra,1,07/09/2024,,1,0.05,37,,,,,,Sample,COL1029202410302024,,
10/29/2024,10:00:00 AM,EDT,10/30/2024,12:00:00 AM,EDT,Pinellas,Seminole,1,07/10/2024,,1,0.042,31,,,,,,Sample,COL1029202410302024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Polk,Arietta,1,04/13/2024,,1,0.029,21,,,,,,Sample,COL,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Polk,Big Bass,1,04/12/2024,,1,0.043,31,,,,,,Sample,COL,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Polk,Big Bass,1,07/16/2024,,1,0.041,31,,,,,,Sample,COL1112202411142024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Polk,Boca Cove,1,04/12/2024,,1,0.054,39,,,,,,Sample,COL,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,polk,Boca Cove,1,07/16/2024,,1,0.039,29,,,,,,Sample,COL1031202411012024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Polk,Crooked,1,04/26/2024,,1,0.024,18,,,,,,Sample,COL,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Polk,Crooked-Babson Park,1,04/26/2024,,1,0.023,17,,,,,,Sample,COL,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Polk,Crooked-Seminole Rd. drain,1,04/26/2024,,1,0.024,18,,,,,,Sample,COL,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Polk,Daisy,1,04/25/2024,,1,0.014,10,,,,,,Sample,COL91320249162024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,polk,Daisy,1,07/25/2024,,1,0.015,11,,,,,,Sample,COL1031202411012024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Polk,Fannie,1,07/15/2024,,1,0.035,26,,,,,,Sample,COL1112202411142024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Polk,Flora,1,04/12/2024,,1,0.059,42,,,Q,Q,,Sample,COL91320249162024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,polk,Flora,1,07/16/2024,,1,0.045,34,,,,,,Sample,COL1031202411012024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Polk,Gaskin's Cut,1,04/12/2024,,1,0.049,35,,,Q,Q,,Sample,COL91320249162024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,polk,Gaskin's Cut,1,07/16/2024,,1,0.031,23,,,,,,Sample,COL1031202411012024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Polk,Little Bass,1,04/12/2024,,1,0.131,93,,,Q,Q,,Sample,COL91320249162024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,polk,Little Bass,1,07/16/2024,,1,0.03,23,,,,,,Sample,COL1031202411012024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Polk,Parks,1,04/02/2024,,1,0.028,20,,,Q,Q,,Sample,COL91320249162024,,
09/13/2024,3:06:00 PM,EDT,09/16/2024,1:59:00 PM,EDT,Polk,Saddlebag,1,04/22/2024,,1,0.031,22,,,,,,Sample,COL91320249162024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,polk,Saddlebag,1,07/17/2024,,1,0.015,11,,,,,,Sample,COL1031202411012024,,
10/31/2024,3:08:00 PM,EDT,11/01/2024,12:00:00 AM,EDT,Polk,Whistler,1,07/18/2024,,1,0.019,14,,,,,,Sample,COL1031202411012024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Anderson Cue,1,06/25/2024,,1,0.01,8,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Anderson Cue,2,06/25/2024,,1,0.016,12,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Anderson Cue,3,06/25/2024,,1,0.016,12,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Anderson Cue,1,07/18/2024,,1,0.013,10,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Anderson Cue,2,07/18/2024,,1,0.011,9,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Anderson Cue,3,07/18/2024,,1,0.011,9,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Anderson Cue,1,08/20/2024,,1,0.016,11,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Anderson Cue,2,08/20/2024,,1,0.021,15,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Anderson Cue,3,08/20/2024,,1,0.017,12,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Anderson Cue,1,09/18/2024,,1,0.014,10,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Anderson Cue,2,09/18/2024,,1,0.012,9,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Anderson Cue,3,09/18/2024,,1,0.012,9,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Anderson Cue,1,10/22/2024,,1,0.011,8,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Anderson Cue,2,10/22/2024,,1,0.011,8,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Anderson Cue,3,10/22/2024,,1,0.012,9,,,,,,Sample,COL11152024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Barco,1,06/25/2024,,1,0.024,18,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Barco,2,06/25/2024,,1,0.02,15,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Barco,3,06/25/2024,,1,0.011,9,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Barco,1,07/18/2024,,1,0.009,7,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Barco,2,07/18/2024,,1,0.019,14,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Barco,3,07/18/2024,,1,0.01,8,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Barco,1,08/20/2024,,1,0.008,5,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Barco,2,08/20/2024,,1,0.009,6,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Barco,3,08/20/2024,,1,0.008,5,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Barco,1,09/18/2024,,1,0.012,9,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Barco,2,09/18/2024,,1,0.013,10,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Barco,3,09/18/2024,,1,0.01,7,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Barco,1,10/22/2024,,1,0.013,9,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Barco,2,10/22/2024,,1,0.012,9,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Barco,3,10/22/2024,,1,0.013,9,,,,,,Sample,COL11152024,,
09/03/2024,10:35:00 AM,EDT,09/05/2024,12:12:00 PM,EDT,Putnam,Broward,1,04/18/2024,,1,0.042,30,,,,,,Sample,COL,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Camp Branch-1,1,04/24/2024,,1,0.063,45,,,,,,Sample,COL082924083024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Camp Branch-1,1,07/29/2024,,1,0.02,15,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Camp Branch-3,1,07/29/2024,,1,0.021,16,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Camp Branch-4,1,07/29/2024,,1,0.032,24,,,,,,Sample,COL1024202410282024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Enslow,1,06/25/2024,,1,0.038,28,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Enslow,2,06/25/2024,,1,0.033,24,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Enslow,3,06/25/2024,,1,0.032,24,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Enslow,1,07/18/2024,,1,0.029,21,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Enslow,2,07/18/2024,,1,0.03,22,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Enslow,3,07/18/2024,,1,0.032,23,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Enslow,1,08/20/2024,,1,0.041,29,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Enslow,2,08/20/2024,,1,0.035,25,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Enslow,3,08/20/2024,,1,0.034,24,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Enslow,1,09/18/2024,,1,0.037,28,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Enslow,2,09/18/2024,,1,0.043,32,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Enslow,3,09/18/2024,,1,0.045,34,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Enslow,1,10/22/2024,,1,0.044,33,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Enslow,2,10/22/2024,,1,0.044,33,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Enslow,3,10/22/2024,,1,0.043,32,,,,,,Sample,COL11152024,,
10/15/2024,10:19:00 AM,EDT,10/17/2024,10:41:00 AM,EDT,Putnam,Fanny,1,07/21/2024,,1,0.005,6,,,,,,Sample,COL1015202410172024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Goose,1,06/26/2024,,4,0.088,253,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Goose,2,06/26/2024,,4,0.09,259,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Goose,3,06/26/2024,,4,0.084,242,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Goose,1,07/19/2024,,4,0.081,231,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Goose,2,07/19/2024,,4,0.08,228,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Goose,3,07/19/2024,,4,0.08,228,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Goose,1,08/21/2024,,4,0.067,191,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Goose,2,08/21/2024,,4,0.067,191,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Goose,3,08/21/2024,,4,0.068,194,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Goose,1,09/19/2024,,2,0.159,240,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Goose,2,09/19/2024,,2,0.153,231,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Goose,3,09/19/2024,,2,0.15,226,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Goose,1,10/23/2024,,5,0.089,335,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Goose,2,10/23/2024,,5,0.092,346,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Goose,3,10/23/2024,,5,0.095,358,,,,,,Sample,COL11152024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,McCloud,1,06/25/2024,,1,0.018,14,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,McCloud,2,06/25/2024,,1,0.018,14,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,McCloud,3,06/25/2024,,1,0.038,28,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,McCloud,1,07/18/2024,,1,0.017,13,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,McCloud,2,07/18/2024,,1,0.013,10,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,McCloud,3,07/18/2024,,1,0.014,11,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,McCloud,1,08/20/2024,,1,0.018,12,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,McCloud,2,08/20/2024,,1,0.014,10,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,McCloud,3,08/20/2024,,1,0.015,10,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,McCloud,1,09/18/2024,,1,0.02,15,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,McCloud,2,09/18/2024,,1,0.018,13,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,McCloud,3,09/18/2024,,1,0.016,12,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,McCloud,1,10/22/2024,,1,0.017,13,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,McCloud,2,10/22/2024,,1,0.018,13,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,McCloud,3,10/22/2024,,1,0.018,13,,,,,,Sample,COL11152024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Putnam,Ocklawaha River_Belchior_Student Project,Reservoir 1,10/22/2024,,2,0.119,180,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 1,10/22/2024,,2,0.109,165,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 2,10/22/2024,,1,0.118,89,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 3,10/22/2024,,1,0.115,87,,,,,,Sample,COL1112202411142024,,
11/12/2024,2:36:00 PM,EST,11/14/2024,12:33:00 PM,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 4,10/22/2024,,1,0.11,83,,,,,,Sample,COL1112202411142024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Ross,1,06/26/2024,,4,0.082,236,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Ross,2,06/26/2024,,4,0.097,278,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Ross,3,06/26/2024,,4,0.104,298,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Ross,1,07/19/2024,,4,0.095,270,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Ross,2,07/19/2024,,4,0.099,281,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Ross,3,07/19/2024,,4,0.095,270,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Ross,1,08/20/2024,,4,0.111,318,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Ross,2,08/20/2024,,4,0.11,315,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Ross,3,08/20/2024,,4,0.128,367,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Ross,1,09/19/2024,,3,0.185,418,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Ross,2,09/19/2024,,3,0.184,416,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Ross,3,09/19/2024,,3,0.187,423,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Ross,1,10/23/2024,,5,0.129,486,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Ross,2,10/23/2024,,5,0.128,482,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Ross,3,10/23/2024,,5,0.128,482,,,,,,Sample,COL11152024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Rowan,1,06/26/2024,,2,0.091,131,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Rowan,2,06/26/2024,,2,0.093,133,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Rowan,3,06/26/2024,,2,0.091,131,,,,,,Sample,COL8232482824,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Rowan,1,07/18/2024,,2,0.096,136,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Rowan,2,07/18/2024,,2,0.086,122,,,,,,Sample,COL082924083024,,
08/29/2024,3:19:00 PM,EDT,08/30/2024,12:10:00 PM,EDT,Putnam,Rowan,3,07/18/2024,,2,0.088,125,,,,,,Sample,COL082924083024,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Rowan,1,08/20/2024,,2,0.091,130,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Rowan,2,08/20/2024,,2,0.092,132,,,,,,Sample,COL,,
09/12/2024,3:45:00 PM,EDT,09/13/2024,11:50:00 AM,EDT,Putnam,Rowan,3,08/20/2024,,2,0.09,129,,,,,,Sample,COL,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Rowan,1,09/18/2024,,2,0.104,157,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Rowan,2,09/18/2024,,2,0.103,155,,,,,,Sample,COL1024202410282024,,
10/24/2024,12:02:00 PM,EDT,10/28/2024,2:44:00 PM,EDT,Putnam,Rowan,3,09/18/2024,,2,0.104,157,,,,,,Sample,COL1024202410282024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Rowan,1,10/22/2024,,1,0.105,79,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Rowan,2,10/22/2024,,1,0.102,77,,,,,,Sample,COL11152024,,
11/15/2024,11:00:00 AM,EST,11/15/2024,12:48:00 PM,EST,Putnam,Rowan,3,10/22/2024,,1,0.104,78,,,,,,Sample,COL11152024,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Suggs,1,06/26/2024,,4,0.081,233,,,,,,Sample,COL8232482824,,
08/23/2024,3:00:00 PM,EDT,08/28/2024,2:30:00 PM,EDT,Putnam,Suggs,2,06/26/2024,,4,0.082,236,,,,,,Sample,COL8232482824,,
