Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/11/23,2:55:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Lynn,2,12/11/23,2:10:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/11/23,3:02:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Lynn,3,12/11/23,2:20:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/10/23,10:44:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Placid,1,12/9/23,4:15:00 PM,EST,24,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/10/23,10:48:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Placid,2,12/9/23,4:35:00 PM,EST,25,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/10/23,10:53:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Placid,3,12/9/23,4:42:00 PM,EST,23,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/10/23,10:58:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Placid,4,12/9/23,4:25:00 PM,EST,25,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/8/23,7:20:00 AM,,2/16/24,1:30:00 PM,EST,Highlands,Pythias,1,11/7/23,4:40:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/8/23,7:30:00 AM,,2/16/24,1:30:00 PM,EST,Highlands,Pythias,2,11/7/23,4:50:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/8/23,12:00:00 AM,,2/16/24,1:30:00 PM,EST,Highlands,Pythias,3,11/7/23,5:00:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/23,10:10:00 AM,,2/16/24,1:30:00 PM,EST,Highlands,Pythias,1,1/18/24,3:10:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/23,10:15:00 AM,,2/16/24,1:30:00 PM,EST,Highlands,Pythias,2,1/18/24,3:20:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/23,10:20:00 AM,,2/16/24,1:30:00 PM,EST,Highlands,Pythias,3,1/18/24,3:30:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/20/23,10:45:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,1,10/20/23,10:15:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/20/23,10:50:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,2,10/20/23,10:32:00 AM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/20/23,10:57:00 AM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,3,10/20/23,10:30:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,12:52:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,1,11/24/23,12:17:00 PM,EST,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,12:59:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,2,11/24/23,12:04:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,1:05:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,3,11/24/23,11:54:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,1:16:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,1,12/21/23,12:41:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,1:21:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,2,12/21/23,12:29:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,1:27:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,3,12/21/23,12:17:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/24,12:12:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,1,1/19/24,11:12:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/24,12:20:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,2,1/19/24,11:24:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/24,12:26:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Red Beach,3,1/19/24,11:34:00 AM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/18/23,3:00:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Sirena,1,11/18/23,2:23:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/18/23,3:07:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Sirena,2,11/18/23,2:27:00 PM,EST,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/18/23,3:12:00 PM,,2/16/24,9:30:00 AM,EST,Highlands,Sirena,3,11/18/23,2:32:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/24/23,12:30:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,Hanna,1,12/24/23,12:30:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/24/23,12:35:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,Hanna,2,12/24/23,12:35:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/24/23,12:47:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,Hanna,3,12/24/23,12:47:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/6/23,4:05:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,North Pond,1,10/6/23,12:32:00 PM,EST,51,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/6/23,4:10:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,North Pond,2,10/6/23,12:32:00 PM,EST,60,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/6/23,4:15:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,North Pond,3,10/6/23,12:20:00 PM,EST,32,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/11/23,3:10:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,North Pond,1,11/11/23,2:30:00 PM,EST,26,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/11/23,3:15:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,North Pond,2,11/11/23,2:30:00 PM,EST,26,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/11/23,3:20:00 PM,,2/16/24,9:30:00 AM,EST,Hillsborough,North Pond,3,11/11/23,2:18:00 PM,EST,42,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,8:45:00 AM,,2/16/24,9:30:00 AM,EST,Pasco,Bird,1,12/21/23,8:15:00 AM,EST,10,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,8:49:00 AM,,2/16/24,9:30:00 AM,EST,Pasco,Bird,2,12/21/23,8:19:00 AM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/21/23,8:51:00 AM,,2/16/24,9:30:00 AM,EST,Pasco,Bird,3,12/21/23,8:24:00 AM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/27/23,7:25:00 PM,,2/16/24,1:30:00 PM,EST,Pasco,Jovita,1,12/27/23,9:57:00 AM,EST,22,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/27/23,7:30:00 PM,,2/16/24,1:30:00 PM,EST,Pasco,Jovita,2,12/27/23,10:02:00 AM,EST,24,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/27/23,7:35:00 PM,,2/16/24,1:30:00 PM,EST,Pasco,Jovita,3,12/27/23,10:12:00 AM,EST,21,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/24/24,4:05:00 PM,,2/16/24,1:30:00 PM,EST,Pasco,Jovita,1,1/24/24,12:24:00 PM,EST,23,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/24/24,4:09:00 PM,,2/16/24,1:30:00 PM,EST,Pasco,Jovita,2,1/24/24,12:32:00 PM,EST,27,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/24/24,4:16:00 PM,,2/16/24,1:30:00 PM,EST,Pasco,Jovita,3,1/24/24,12:41:00 PM,EST,33,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/19/23,7:15:00 PM,EST,2/20/24,1:30:00 PM,EST,Clay,Asbury North,1,5/19/23,5:00:00 PM,EDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/19/23,7:20:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,2,5/19/23,5:10:00 PM,EDT,3,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,5/19/23,7:25:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,3,5/19/23,5:15:00 PM,EDT,3,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/30/23,11:45:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,1,6/30/23,11:15:00 AM,EDT,4,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/30/23,11:50:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,2,6/30/23,11:25:00 AM,EDT,4,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,6/30/23,11:55:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,3,6/30/23,11:35:00 AM,EDT,4,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/26/23,11:39:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,1,7/26/23,10:55:00 AM,EDT,64,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/26/23,11:42:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,2,7/26/23,11:06:00 AM,EDT,50,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,7/26/23,11:45:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,3,7/26/23,11:12:00 AM,EDT,43,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/21/23,10:30:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,1,8/21/23,10:00:00 AM,EDT,5,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/21/23,10:35:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,2,8/21/23,10:10:00 AM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/21/23,10:40:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,3,8/21/23,10:20:00 AM,EDT,6,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/18/23,3:10:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,1,10/18/23,2:40:00 PM,EDT,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/18/23,3:15:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,2,10/18/23,2:50:00 PM,EDT,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/18/23,3:20:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Asbury North,3,10/18/23,3:00:00 PM,EDT,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/8/23,10:53:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,1,8/8/23,9:40:00 AM,EDT,5,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/8/23,11:00:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,2,8/8/23,9:36:00 AM,EDT,4,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/8/23,11:03:00 AM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,3,8/8/23,9:33:00 AM,EDT,2,ug/L,1,1,ug/L,Q,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/14/23,1:36:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,1,10/13/23,11:02:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/14/23,1:39:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,2,10/13/23,11:06:00 AM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/14/23,1:46:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,3,10/13/23,11:10:00 AM,EDT,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/15/23,12:13:00 PM,EDT,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,1,11/14/23,8:31:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/15/23,12:21:00 PM,EST,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,2,11/14/23,8:37:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/15/23,12:27:00 PM,EST,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,3,11/14/23,8:45:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/10/24,1:34:00 PM,EST,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,1,1/10/24,10:13:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/10/24,1:38:00 PM,EST,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,2,1/10/24,10:19:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/10/24,1:42:00 PM,EST,2/20/24,1:30:00 PM,EST,Clay,Little Johnson,3,1/10/24,10:23:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/20/23,11:05:00 AM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-1,1,10/20/23,9:55:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/20/23,11:20:00 AM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-1,1,11/20/23,9:12:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/20/23,12:45:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-1,1,12/20/23,11:10:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/24,4:40:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-1,1,1/19/24,2:13:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/20/23,11:15:00 AM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-2,1,10/20/23,9:50:00 AM,EDT,5,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/20/23,11:25:00 AM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-2,1,11/20/23,9:05:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/20/23,1:00:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-2,1,12/20/23,11:04:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/24,4:45:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-2,1,1/19/24,2:00:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/20/23,11:25:00 AM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-3,1,10/20/23,9:45:00 AM,EDT,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/20/23,11:30:00 AM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-3,1,11/20/23,8:59:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/20/23,1:15:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-3,1,12/20/23,10:58:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/19/24,4:50:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Catfish Creek-3,1,1/19/24,1:52:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,11:50:00 AM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Dinner,1,10/26/23,9:45:00 AM,EDT,17,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,12:08:00 PM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Dinner,2,10/26/23,9:58:00 AM,EDT,8,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,10/26/23,12:30:00 PM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Dinner,3,10/26/23,10:18:00 AM,EDT,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,1:50:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Dinner,1,11/24/23,12:20:00 PM,EST,8,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,2:15:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Dinner,2,11/24/23,12:38:00 PM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,11/24/23,2:30:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Dinner,3,11/24/23,12:55:00 PM,EST,9,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/24/23,12:45:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Dinner,1,12/24/23,11:55:00 AM,EST,8,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/24/23,1:02:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Dinner,2,12/24/23,12:20:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,12/24/23,1:25:00 PM,EST,2/20/24,9:30:00 AM,EST,Highlands,Dinner,3,12/24/23,12:35:00 PM,EST,4,ug/L,1,1,ug/L,,,Actual,1
Chlorophyll a- corrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,8/19/23,9:15:00 AM,EDT,2/20/24,9:30:00 AM,EST,Highlands,Jackson,1,8/19/23,8:30:00 AM,EDT,3,ug/L,1,1,ug/L,Q,,Actual,1
