Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Org_Result_Value,Org_Result_Unit,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Anderson Cue,1,6/26/28,,1,26.32,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Anderson Cue,2,6/26/28,,1,27.65,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Anderson Cue,3,6/26/28,,1,26.28,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Anderson Cue,1,7/19/28,,1,26.53,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Anderson Cue,2,7/19/28,,1,26,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Anderson Cue,3,7/19/28,,1,26.79,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Anderson Cue,1,8/21/28,,1,24.37,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Anderson Cue,2,8/21/28,,1,24.52,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Anderson Cue,3,8/21/28,,1,24.49,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Anderson Cue,1,9/19/28,,1,32.69,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Anderson Cue,2,9/19/28,,1,23.55,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Anderson Cue,3,9/19/28,,1,23.5,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Anderson Cue,1,10/23/28,,1,23.03,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Anderson Cue,2,10/23/28,,1,23.09,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Anderson Cue,3,10/23/28,,1,22.85,uS/cm,,,,,,Sample,COND11152024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Barco,1,6/26/28,,1,27.61,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Barco,2,6/26/28,,1,27.57,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Barco,3,6/26/28,,1,27.47,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Barco,1,7/19/28,,1,26.71,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Barco,2,7/19/28,,1,27.13,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Barco,3,7/19/28,,1,27.86,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Barco,1,8/21/28,,1,28,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Barco,2,8/21/28,,1,27.06,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Barco,3,8/21/28,,1,27.24,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Barco,1,9/19/28,,1,26.69,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Barco,2,9/19/28,,1,26.76,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Barco,3,9/19/28,,1,27.22,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Barco,1,10/23/28,,1,26.34,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Barco,2,10/23/28,,1,34.5,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Barco,3,10/23/28,,1,26.29,uS/cm,,,,,,Sample,COND11152024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Putnam,Broward,1,4/19/28,,1,80,uS/cm,,,,,,Sample,COND932024952024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Camp Branch-1,1,4/25/28,,1,378.6,uS/cm,,,,,,Sample,COND8292483024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Camp Branch-1,1,7/30/28,,1,355.1,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Camp Branch-3,1,7/30/28,,1,359,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Camp Branch-4,1,7/30/28,,1,371.1,uS/cm,,,,,,Sample,COND1024202410282024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Enslow,1,6/26/28,,1,21.75,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Enslow,2,6/26/28,,1,21.95,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Enslow,3,6/26/28,,1,22.01,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Enslow,1,7/19/28,,1,22.01,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Enslow,2,7/19/28,,1,22.11,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Enslow,3,7/19/28,,1,20.44,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Enslow,1,8/21/28,,1,37.3,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Enslow,2,8/21/28,,1,19.71,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Enslow,3,8/21/28,,1,19.62,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Enslow,1,9/19/28,,1,16.88,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Enslow,2,9/19/28,,1,17.8,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Enslow,3,9/19/28,,1,16.77,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Enslow,1,10/23/28,,1,17,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Enslow,2,10/23/28,,1,17.1,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Enslow,3,10/23/28,,1,18.4,uS/cm,,,,,,Sample,COND11152024,,
10/16/28,10:19:00,EDT,10/18/28,8:08:00,EDT,Putnam,Fanny,1,7/6/28,,1,59.8,uS/cm,,,,,,Sample,COND1015202410172024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Goose,1,6/27/28,,1,56.3,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Goose,2,6/27/28,,1,55.5,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Goose,3,6/27/28,,1,55.7,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Goose,1,7/20/28,,1,58.1,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Goose,2,7/20/28,,1,59.5,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Goose,3,7/20/28,,1,58.1,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Goose,1,8/22/28,,1,53.7,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Goose,2,8/22/28,,1,53.5,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Goose,3,8/22/28,,1,53,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Goose,1,9/20/28,,1,54,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Goose,2,9/20/28,,1,53.8,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Goose,3,9/20/28,,1,53.7,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Goose,1,10/24/28,,1,55.4,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Goose,2,10/24/28,,1,56.2,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Goose,3,10/24/28,,1,57.6,uS/cm,,,,,,Sample,COND11152024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,McCloud,1,6/26/28,,1,24.75,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,McCloud,2,6/26/28,,1,25.31,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,McCloud,3,6/26/28,,1,24.31,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,McCloud,1,7/19/28,,1,26.17,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,McCloud,2,7/19/28,,1,27.12,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,McCloud,3,7/19/28,,1,26.21,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,McCloud,1,8/21/28,,1,25.22,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,McCloud,2,8/21/28,,1,24.62,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,McCloud,3,8/21/28,,1,24.34,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,McCloud,1,9/19/28,,1,23.02,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,McCloud,2,9/19/28,,1,22.95,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,McCloud,3,9/19/28,,1,22.8,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,McCloud,1,10/23/28,,1,23.13,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,McCloud,2,10/23/28,,1,23.25,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,McCloud,3,10/23/28,,1,23.7,uS/cm,,,,,,Sample,COND11152024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Putnam,Ocklawaha River_Belchior_Student Project,Reservoir 1,10/23/28,,1,279.8,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 1,10/23/28,,1,287.7,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 2,10/23/28,,1,348.8,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 3,10/23/28,,1,327.1,uS/cm,,,,,,Sample,COND1112202411142024,,
11/13/28,14:36:00,EST,11/15/28,7:37:00,EST,Putnam,Ocklawaha River_Belchior_Student Project,Upstream 4,10/23/28,,1,273.3,uS/cm,,,,,,Sample,COND1112202411142024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Ross,1,6/27/28,,1,59.2,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Ross,2,6/27/28,,1,58.8,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Ross,3,6/27/28,,1,59.8,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Ross,1,7/20/28,,1,62.2,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Ross,2,7/20/28,,1,61.1,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Ross,3,7/20/28,,1,62.1,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Ross,1,8/21/28,,1,70.4,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Ross,2,8/21/28,,1,69.3,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Ross,3,8/21/28,,1,101.3,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Ross,1,9/20/28,,1,64.1,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Ross,2,9/20/28,,1,63.8,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Ross,3,9/20/28,,1,64,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Ross,1,10/24/28,,1,59.1,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Ross,2,10/24/28,,1,59.9,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Ross,3,10/24/28,,1,59.2,uS/cm,,,,,,Sample,COND11152024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Rowan,1,6/27/28,,1,44.25,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Rowan,2,6/27/28,,1,43.83,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Rowan,3,6/27/28,,1,45.47,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Rowan,1,7/19/28,,1,46.45,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Rowan,2,7/19/28,,1,47.44,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Rowan,3,7/19/28,,1,47.1,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Rowan,1,8/21/28,,1,43.35,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Rowan,2,8/21/28,,1,43.21,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Rowan,3,8/21/28,,1,43.2,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Rowan,1,9/19/28,,1,40.05,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Rowan,2,9/19/28,,1,41.1,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Rowan,3,9/19/28,,1,40.9,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Rowan,1,10/23/28,,1,40.98,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Rowan,2,10/23/28,,1,40.82,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Rowan,3,10/23/28,,1,39.86,uS/cm,,,,,,Sample,COND11152024,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Suggs,1,6/27/28,,1,54.8,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Suggs,2,6/27/28,,1,54.1,uS/cm,,,,,,Sample,COND802324082724,,
8/24/28,15:00:00,EDT,8/28/28,15:00:00,EDT,Putnam,Suggs,3,6/27/28,,1,58.1,uS/cm,,,,,,Sample,COND802324082724,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Suggs,1,7/19/28,,1,60.8,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Suggs,2,7/19/28,,1,60.8,uS/cm,,,,,,Sample,COND8292483024,,
8/30/28,15:19:00,EDT,8/31/28,7:33:00,EDT,Putnam,Suggs,3,7/19/28,,1,60.6,uS/cm,,,,,,Sample,COND8292483024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Suggs,1,8/22/28,,1,58.6,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Suggs,2,8/22/28,,1,59.9,uS/cm,,,,,,Sample,COND91320249132024,,
9/13/28,15:45:00,EDT,9/14/28,8:22:00,EDT,Putnam,Suggs,3,8/22/28,,1,59.4,uS/cm,,,,,,Sample,COND91320249132024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Suggs,1,9/20/28,,1,55.8,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Suggs,2,9/20/28,,1,55.9,uS/cm,,,,,,Sample,COND1024202410282024,,
10/25/28,12:02:00,EDT,10/29/28,11:29:00,EDT,Putnam,Suggs,3,9/20/28,,1,55.4,uS/cm,,,,,,Sample,COND1024202410282024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Suggs,1,10/24/28,,1,62.3,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Suggs,2,10/24/28,,1,59,uS/cm,,,,,,Sample,COND11152024,,
11/16/28,10:25:00,EST,11/16/28,10:25:00,EST,Putnam,Suggs,3,10/24/28,,1,59.6,uS/cm,,,,,,Sample,COND11152024,,
10/16/28,10:19:00,EDT,10/18/28,8:08:00,EDT,Santa Rosa,Ski Watch,1,4/9/28,,1,53.8,uS/cm,,,Q,Q,,Sample,COND1015202410172024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Awesome,1,4/24/28,,1,600,uS/cm,,,,,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Center,1,4/19/28,,1,1432,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Cormorant,1,4/14/28,,1,800,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Egret,1,4/14/28,,1,628,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Heron,1,4/14/28,,1,666,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,HO6,1,4/10/28,,1,482.5,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Lake 37,1,4/9/28,,1,378.9,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Lake G-20,1,4/9/28,,1,551,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Lake M-9,1,4/9/28,,1,1062,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,North,1,4/19/28,,1,1333,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Pelican Cove,1,4/2/28,,1,46.59,mS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,15:06:00,EDT,9/17/28,10:17:00,EDT,Sarasota,Pinebrook South,1,4/15/28,,1,813,uS/cm,,,Q,Q,,Sample,COND91320249162024,,
9/14/28,0:00:00,EDT,9/26/28,9:57:00,EDT,Sarasota,South,1,4/19/28,,,1459,uS/cm,,,Q,Q,,Sample,COND08252024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Concord,1,7/4/28,,1,125.8,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Concord,1,8/1/28,,1,198.5,uS/cm,,,,,,Sample,COND1031202411012024,,
10/16/28,10:19:00,EDT,10/18/28,8:08:00,EDT,Seminole,Cub,1,4/27/28,,1,253.7,uS/cm,,,Q,Q,,Sample,COND1015202410172024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Cub,1,7/31/28,,1,117.3,uS/cm,,,,,,Sample,COND1031202411012024,,
9/4/28,10:35:00,EDT,9/6/28,8:01:00,EDT,Seminole,Jesup North,1,4/14/28,,1,1009,uS/cm,,,,,,Sample,COND932024952024,,
10/30/28,9:30:00,EDT,10/30/28,11:23:00,EDT,Seminole,Mary,1,7/14/28,,1,102,uS/cm,,,,,,Sample,COND1029202410292024,,
10/30/28,9:30:00,EDT,10/30/28,11:23:00,EDT,Seminole,Miami Springs-1,1,8/1/28,,1,235.4,uS/cm,,,,,,Sample,COND1029202410292024,,
10/30/28,9:30:00,EDT,10/30/28,11:23:00,EDT,Seminole,Miami Springs-2,1,8/1/28,,1,209.9,uS/cm,,,,,,Sample,COND1029202410292024,,
10/30/28,9:30:00,EDT,10/30/28,11:23:00,EDT,Seminole,Miami Springs-3,1,8/1/28,,1,231.4,uS/cm,,,,,,Sample,COND1029202410292024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Quail Pond,1,7/3/28,,1,171.4,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Quail Pond,1,8/1/28,,1,214.6,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Queens Mirror,1,7/7/28,,1,171.4,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Rock,1,7/23/28,,1,162.5,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Secret,1,7/4/28,,1,152.5,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Secret,1,8/1/28,,1,157.4,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Silver,1,7/30/28,,1,211.2,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Triplet Middle,1,7/3/28,,1,172.4,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Triplet Middle,1,8/1/28,,1,175.9,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Triplet North,1,7/3/28,,1,161.3,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Triplet North,1,8/1/28,,1,164.5,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Triplet South,1,7/3/28,,1,166.7,uS/cm,,,,,,Sample,COND1031202411012024,,
11/1/28,15:08:00,EDT,11/2/28,8:14:00,EDT,Seminole,Triplet South,1,8/1/28,,1,166.5,uS/cm,,,,,,Sample,COND1031202411012024,,
