Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(PCU),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Leon,Miccusukee,5,8/15/25,,1,0.076,56,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Avalon,1,7/26/25,,1,0.06,45,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Butler,1,7/27/25,,1,0.015,11,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Butler Wetland,1,7/27/25,,1,0.017,12,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Claire,1,7/18/25,,1,0.048,36,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Claire,DUP2,7/18/25,,1,0.048,36,,,,,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,ALTQC2,,,1,0.025,18,,,Q,Q,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,CCV2,,,1,0.033,24,,,Q,Q,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,MLBK3,,,1,0,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Conway South,1,7/27/25,,1,0.009,6,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,East,1,7/5/25,,2,0.123,183,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Eola,1,7/24/25,,1,0.023,17,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Holden,1,7/25/25,,1,0.014,10,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Killarney,1,7/26/25,,1,0.013,9,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Lee,1,7/24/25,,1,0.032,24,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Little Hickorynut,1,7/27/25,,1,0.052,39,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Osceola,1,7/28/25,,1,0.016,12,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Rose,1,7/16/25,,1,0.075,56,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Virginia,1,7/24/25,,1,0.018,13,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Waunatta,1,7/24/25,,1,0.026,19,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Orange,Weldona,1,7/30/25,,1,0.014,10,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Osceola,Fish,1,7/19/25,,1,0.056,42,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Palm Beach,Green Cay,1,7/23/25,,1,0.098,73,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Sarasota,Egret,1,7/14/25,,1,0.046,34,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Sarasota,Heron,1,7/14/25,,1,0.049,36,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Sarasota,HO6,1,7/15/25,,1,0.081,60,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Washington,CBA Holmes Creek-2,1,7/16/25,,1,0.029,21,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Washington,CBA Holmes Creek-3,1,7/16/25,,1,0.009,6,,,,,,Sample,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,Washington,CBA Holmes Creek-3,DUP3,7/16/25,,1,0.009,6,,,,,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,ALTQC3,,,1,0.024,18,,,Q,Q,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,CCV3,,,1,0.034,25,,,Q,Q,,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,MLBK4,,,,,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,ALTQC4,,,,,0,,J,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,CCV4,,,,,0,,J,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,MLBK5,,,,,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,DUP5,,,,,0,,,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,ALTQC5,,,,,0,,J,QTI,Q,TI,QAQC,COL1104202511052025,,
11/4/25,1:29:00 PM,EST,11/5/25,10:53:00 AM,EST,,,CCV5,,,,,0,,J,QTI,Q,TI,QAQC,COL1104202511052025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,MBLK1,,,1,0,0,,,TI,,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Alachua,Wauberg,1,10/12/25,,1,0.022,16,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Citrus,Crystal River-1,1,7/14/25,,1,0.02,15,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Citrus,Crystal River-6,1,7/19/25,,1,0.014,10,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Citrus,Crystal River-7,1,7/14/25,,1,0.019,14,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Clay,Asbury North,1,7/28/25,,1,0.008,6,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Clay,Fox Valley,1,7/12/25,,1,0.025,19,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-1,1,7/23/25,,1,0.02,15,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-3,1,7/23/25,,1,0.02,15,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-4,1,7/23/25,,1,0.015,11,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-5,1,7/23/25,,1,0.019,14,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-6,1,7/23/25,,1,0.012,9,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-1,1,10/8/25,,1,0.014,10,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-3,1,10/8/25,,1,0.018,13,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-5,1,10/8/25,,1,0.021,16,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Hernando Beach-6,1,10/8/25,,1,0.017,13,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hernando,Mountain,1,7/27/25,,1,0.1,74,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Highlands,Clay,1,7/24/25,,1,0.017,13,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Highlands,Jackson,1,7/14/25,,1,0.013,10,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hillsborough,Armistead,1,7/29/25,,1,0.104,77,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hillsborough,Armistead,DUP1,7/29/25,,1,0.104,77,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,ALTQC1,,,1,0.024,18,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,CCV1,,,1,0.034,25,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,MBLK2,,,1,-0.001,-1,,,TI,,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Hillsborough,Island Ford,1,10/1/25,,1,0.064,47,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Lake,Bear,1,10/1/25,,2,0.127,188,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Lake,Louisa,1,10/1/25,,4,0.118,350,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Orange,Hickorynut,1,7/27/25,,1,0.048,36,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Orange,Hickorynut South,1,7/27/25,,1,0.083,62,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Orange,Ola,1,7/17/25,,1,0.019,14,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Pasco,Ann,1,10/2/25,,1,0.03,22,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Pinellas,Bellevue,1,10/16/25,,1,0.039,29,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Pinellas,Meadow West,1,7/24/25,,1,0.064,47,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Pinellas,Saundra,1,10/2/25,,1,0.067,50,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Pinellas,Seminole,1,10/6/25,,1,0.046,34,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Pinellas,Winston,1,7/20/25,,1,0.063,47,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Anderson Cue,1,10/7/25,,1,0.008,6,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Anderson Cue,2,10/7/25,,1,0.009,7,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Anderson Cue,3,10/7/25,,1,0.009,7,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Barco,1,10/7/25,,1,0.007,5,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Barco,2,10/7/25,,1,0.008,6,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Barco,3,10/7/25,,1,0.008,6,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Blue,1,10/5/25,,1,0.014,10,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Blue,DUP2,10/5/25,,1,0.013,10,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,ALTQC2,,,1,0.025,19,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,CCV2,,,1,0.033,25,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,MBLK3,,,1,-0.001,-1,,,TI,,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Enslow,1,10/7/25,,1,0.037,27,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Enslow,2,10/7/25,,1,0.042,31,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Enslow,3,10/7/25,,1,0.049,36,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Fanny,1,10/11/25,,1,0.01,7,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Goose,1,10/8/25,,4,0.065,193,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Goose,2,10/8/25,,4,0.067,199,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Goose,3,10/8/25,,4,0.064,190,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,McCloud,1,10/7/25,,1,0.015,11,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,McCloud,2,10/7/25,,1,0.011,8,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,McCloud,3,10/7/25,,1,0.025,19,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Ross,1,10/8/25,,4,0.111,329,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Ross,2,10/8/25,,4,0.104,308,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Ross,3,10/8/25,,4,0.101,299,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Rowan,1,10/7/25,,1,0.089,66,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Rowan,2,10/7/25,,1,0.092,68,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Rowan,3,10/7/25,,1,0.087,65,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Suggs,1,10/8/25,,4,0.069,205,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Suggs,2,10/8/25,,4,0.07,208,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Suggs,3,10/8/25,,4,0.071,211,,,,,,Sample,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,Putnam,Suggs,DUP3,10/8/25,,4,0.07,208,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,ALTQC3,,,1,0.024,18,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,CCV3,,,1,0.032,24,,,,,,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,MBLK4,,,,,0,,,TI,,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,ALTQC4,,,,,0,,J,QTI,Q,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,CCV4,,,,,0,,J,QTI,Q,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,MBLK5,,,,,0,,,QTI,Q,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,DUP5,,,,,0,,,QTI,Q,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,ALTQC5,,,,,0,,J,QTI,Q,TI,QAQC,COL1117202511182025,,
11/17/25,11:02:00 AM,EST,11/18/25,11:08:00 AM,EST,,,CCV5,,,,,0,,J,QTI,Q,TI,QAQC,COL1117202511182025,,
