Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total_Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org_Result_Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,22.5,ft,FDEP FT1700,,,,,,,,Orange,Down,2,11/21/23,4:00:00 PM,EST,13,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,ft,FDEP FT1700,,,,,,,,Orange,Ola,2,1/16/24,4:15:00 PM,EST,13,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,27.5,ft,FDEP FT1700,,,,,,,,Lake,Sellers,1,11/20/23,12:19:00 PM,EST,13,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,27,ft,FDEP FT1700,,,,,,,,Lake,Sellers,2,11/20/23,12:23:00 PM,EST,13,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,29.5,ft,FDEP FT1700,,,,,,,,Lake,Sellers,3,11/20/23,12:27:00 PM,EST,13,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,ft,FDEP FT1700,,,,,,,,Orange,Ola,1,12/10/23,9:40:00 AM,EST,13.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,ft,FDEP FT1700,,,,,,,,Orange,Ola,3,12/10/23,10:10:00 AM,EST,13.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Polk,Saddlebag,1,11/20/23,10:17:00 AM,EST,13.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Barco,2,10/25/23,10:26:00 AM,EDT,13.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Silver,1,10/26/23,8:30:00 AM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Silver,3,10/26/23,8:45:00 AM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Marin,2,6/28/23,8:47:00 AM,CDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Marin,1,5/24/23,9:05:00 AM,CDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Conway South,1,8/27/23,9:23:00 AM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Olivia,1,8/24/23,9:57:00 AM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Holden,1,7/21/23,10:23:00 AM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,54,ft,FDEP FT1700,,,,,,,,Clay,Deer,1,11/14/23,11:12:00 AM,EST,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Wakulla,Wakulla River-1,1,5/15/23,11:29:00 AM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,25,ft,FDEP FT1700,,,,,,,,Orange,Fairview,3,11/19/23,12:02:00 PM,EST,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,13.5,ft,FDEP FT1700,,,,,,,,Miami-Dade,Lakeridge,3,10/15/23,12:20:00 PM,EDT,13.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,15,ft,FDEP FT1700,,,,,,,,Hillsborough,Carroll,3,11/19/23,12:25:00 PM,EST,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,Winnemissett,3,9/16/23,12:50:00 PM,EDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,North Talmadge,3,11/7/23,2:23:00 PM,EST,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,40.3,ft,FDEP FT1700,,,,,,,,Highlands,Sirena,3,11/18/23,2:32:00 PM,EST,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Niceville-7,1,10/28/23,3:00:00 PM,CDT,13.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Polk,Saddlebag,1,10/28/23,9:38:00 AM,EDT,13.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Conway South,2,8/27/23,9:40:00 AM,EDT,13.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Polk,Saddlebag,3,10/28/23,9:46:00 AM,EDT,13.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Barco,1,10/25/23,10:22:00 AM,EDT,13.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Fairview,2,9/24/23,1:20:00 PM,EDT,13.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Wekiva,3,9/15/23,7:30:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Seminole,Silver,2,10/26/23,8:40:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,St. Andrew Bay-6,1,6/5/23,8:48:00 AM,CDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Butler Wetland,1,8/27/23,9:37:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,St. Andrew Bay-1,1,6/5/23,9:50:00 AM,CDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,27.3,ft,FDEP FT1700,,,,,,,,Lake,Sellers,1,12/29/23,10:14:00 AM,EST,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,27.8,ft,FDEP FT1700,,,,,,,,Lake,Sellers,2,12/29/23,10:17:00 AM,EST,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,29,ft,FDEP FT1700,,,,,,,,Lake,Sellers,3,12/29/23,10:20:00 AM,EST,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,29,ft,FDEP FT1700,,,,,,,,Highlands,Lillian,2,9/22/23,10:26:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Barco,3,10/25/23,10:32:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Little Conway,2,11/1/23,10:52:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Little Conway,3,11/1/23,11:00:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,St. Andrew Bay-3,1,6/5/23,11:06:00 AM,CDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Lake,Bugg Springs,1,10/14/23,11:55:00 AM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,Winnemissett,1,9/16/23,12:31:00 PM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,Winnemissett,2,9/16/23,12:44:00 PM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,41,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,3,8/9/23,1:18:00 PM,EST,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,49,ft,FDEP FT1700,,,,,,,,Clay,Kingsley,2,10/15/23,1:35:00 PM,EDT,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,North Talmadge,1,11/7/23,2:06:00 PM,EST,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Volusia,North Talmadge,2,11/7/23,2:13:00 PM,EST,14,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,15,ft,FDEP FT1700,,,,,,,,Putnam,Anderson Cue,2,1/30/24,10:03:00 AM,EST,14.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,20,ft,FDEP FT1700,,,,,,,,Hillsborough,Carroll,3,12/26/23,9:30:00 AM,EST,14.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Polk,Saddlebag,3,11/20/23,10:05:00 AM,EST,14.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Fairview,1,10/15/23,11:48:00 AM,EDT,14.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,14.8,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-4,1,10/17/23,10:44:00 AM,CST,14.8,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,24.5,ft,FDEP FT1700,,,,,,,,Orange,Down,1,10/22/23,3:40:00 PM,EDT,14.8,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,50.3,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,3,11/14/23,9:38:00 AM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,25,ft,FDEP FT1700,,,,,,,,Highlands,Lillian,2,10/27/23,9:46:00 AM,EDT,15,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Holden,1,5/30/23,9:54:00 AM,EDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Niceville-6,1,9/7/23,10:32:00 AM,CDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Little Conway,1,11/1/23,10:32:00 AM,EDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,West Bay-5,1,10/27/23,11:02:00 AM,CDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,42.8,ft,FDEP FT1700,,,,,,,,Clay,Deer,2,11/14/23,11:08:00 AM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Collier,IFAS Collier Pond,1,10/24/23,11:39:00 AM,EDT,15,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,26,ft,FDEP FT1700,,,,,,,,Orange,Conway South,1,10/29/23,11:48:00 AM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Fairview,4,10/15/23,11:54:00 AM,EDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,20,ft,FDEP FT1700,,,,,,,,Orange,Hickorynut,2,11/30/23,12:00:00 PM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,1,11/20/23,1:22:00 PM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,3,11/20/23,1:44:00 PM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,4,11/20/23,1:58:00 PM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,58,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,2,9/14/23,3:05:00 PM,EST,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,22,ft,FDEP FT1700,,,,,,,,Orange,Down,3,10/22/23,3:15:00 PM,EDT,15,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Down,1,9/18/23,3:20:00 PM,EDT,15,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,1,10/14/23,3:30:00 PM,EDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,2,10/14/23,3:39:00 PM,EDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,3,10/14/23,3:51:00 PM,EDT,15,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,Marin,3,5/24/23,9:26:00 AM,CDT,15.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,15.3,ft,FDEP FT1700,,,,,,,,Miami-Dade,Lakeridge,3,11/12/23,1:00:00 PM,EST,15.3,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,25.5,ft,FDEP FT1700,,,,,,,,Orange,Down,2,10/22/23,3:30:00 PM,EDT,15.3,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Gulf,St. Joseph Bay-8,1,5/8/23,9:39:00 AM,EST,15.7,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Conway South,3,8/27/23,9:58:00 AM,EDT,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,86,ft,FDEP FT1700,,,,,,,,Clay,Deer,2,8/9/23,10:50:00 AM,EST,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,22.5,ft,FDEP FT1700,,,,,,,,Orange,Fairview,2,11/19/23,12:06:00 PM,EST,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,2,11/20/23,1:30:00 PM,EST,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,46,ft,FDEP FT1700,,,,,,,,Clay,Deer,1,9/14/23,1:48:00 PM,EST,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Down,2,9/18/23,3:10:00 PM,EDT,16,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,56,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,1,9/14/23,3:14:00 PM,EST,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Miami-Dade,Saga,4,10/14/23,4:07:00 PM,EDT,16,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,16.3,ft,FDEP FT1700,,,,,,,,Putnam,Barco,1,1/4/24,10:53:00 AM,EST,16.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Down,3,9/18/23,2:49:00 PM,EDT,16.3,ft,,,,,Weeds,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,19.5,ft,FDEP FT1700,,,,,,,,Hillsborough,Carroll,3,1/15/24,10:50:00 AM,EST,16.5,ft,,,,,,,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Orange,Fairview,3,10/15/23,11:39:00 AM,EDT,16.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,22,ft,FDEP FT1700,,,,,,,,Orange,Fairview,1,11/19/23,12:12:00 PM,EST,16.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,25,ft,FDEP FT1700,,,,,,,,Orange,Fairview,3,12/23/23,1:10:00 PM,EST,16.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,28.8,ft,FDEP FT1700,,,,,,,,Lake,Sellers,3,1/30/24,1:58:00 PM,EST,16.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,East Bay-5,1,10/31/23,8:48:00 AM,CDT,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,North Bay-4,1,10/26/23,9:22:00 AM,CDT,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Putnam,Barco,3,11/28/23,9:25:00 AM,EST,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,17,ft,FDEP FT1700,,,,,,,,Lake,Bugg Springs,1,12/16/23,11:30:00 AM,EST,17,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Gulf,St. Joseph Bay-8,1,6/9/23,11:45:00 AM,EST,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,17,ft,FDEP FT1700,,,,,,,,Lake,Bugg Springs,1,11/18/23,12:00:00 PM,EST,17,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,27.3,ft,FDEP FT1700,,,,,,,,Lake,Sellers,1,1/30/24,1:50:00 PM,EST,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,27,ft,FDEP FT1700,,,,,,,,Lake,Sellers,2,1/30/24,1:54:00 PM,EST,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,54.8,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,3,10/13/23,2:33:00 PM,EST,17,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,25,ft,FDEP FT1700,,,,,,,,Orange,Fairview,2,12/23/23,1:15:00 PM,EST,17.3,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,51,ft,FDEP FT1700,,,,,,,,Clay,Deer,2,12/13/23,8:38:00 AM,EST,17.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,54,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,2,1/10/24,11:11:00 AM,EST,17.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,25,ft,FDEP FT1700,,,,,,,,Orange,Fairview,1,12/23/23,1:19:00 PM,EST,17.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,17.8,ft,FDEP FT1700,,,,,,,,Putnam,Barco,1,11/28/23,8:57:00 AM,EST,17.8,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,East Bay-5,1,6/30/23,8:13:00 AM,CDT,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,43.3,ft,FDEP FT1700,,,,,,,,Clay,Deer,1,8/9/23,10:40:00 AM,EST,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-7,1,9/29/23,10:40:00 AM,CST,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Niceville-5,1,11/2/23,10:57:00 AM,CDT,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-3,1,9/29/23,11:03:00 AM,CST,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,18,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-1,1,10/27/23,11:12:00 AM,CST,18,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-2,1,9/29/23,11:16:00 AM,CST,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-16,1,9/29/23,11:34:00 AM,CST,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,41,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,3,9/14/23,2:49:00 PM,EST,18,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Bay,St. Andrew Bay-12,1,6/5/23,9:15:00 AM,CDT,18.5,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,18.5,ft,FDEP FT1700,,,,,,,,Putnam,Barco,1,1/30/24,10:58:00 AM,EST,18.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,55,ft,FDEP FT1700,,,,,,,,Clay,Deer,1,12/13/23,8:45:00 AM,EST,19,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,,,FDEP FT1700,,,,,,,,Okaloosa,CBA Niceville-5,1,10/6/23,10:18:00 AM,CDT,19,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,54,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,1,1/10/24,11:05:00 AM,EST,19,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,41,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,3,1/10/24,11:15:00 AM,EDT,19,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,57,ft,FDEP FT1700,,,,,,,,Clay,Sheelar,1,8/9/23,1:45:00 PM,EST,19,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,170,ft,FDEP FT1700,,,,,,,,Lake,Bugg Springs,1,1/14/24,4:05:00 PM,EST,19,ft,,,,,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,19.5,ft,FDEP FT1700,,,,,,,,Okaloosa,CBA Ft. Walton Beach-16,1,10/27/23,11:03:00 AM,CST,19.5,ft,,,,S,,Actual,
"Depth, Secchi Disk Depth",Field,Field Testing-Discrete,Misc Field Device,,,50,ft,FDEP FT1700,,,,,,,,Clay,Deer,1,10/13/23,3:25:00 PM,EST,19.5,ft,,,,,,Actual,
