ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Value Type Name,Dilution
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Formosa,1,10/07/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Giles,1,10/05/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Hickorynut,2,10/30/2023,,43,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Hickorynut South,2,10/30/2023,,45,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Orange,Holden,1,07/21/2023,,5,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Orange,Holden Canal-1,1,07/21/2023,,9,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Irma,1,10/09/2023,,26,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Orange,Lee,1,07/27/2023,,22,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Lee,1,10/18/2023,,31,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Little Hickorynut,2,10/30/2023,,37,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Orange,Lockhart,1,07/21/2023,,16,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Lockhart,1,10/31/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,O'Dell,1,10/21/2023,,67,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Orange,Ola,1,10/12/2023,,18,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/11/2024,11:30:00 AM,EDT,03/11/2024,12:43:00 PM,EDT,Orange,Ola,1,01/16/2024,EST,12,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Olivia,1,10/16/2023,,21,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Olympia,1,10/19/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Pineloch,1,10/14/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Rose,1,10/19/2023,,43,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Sloat,1,04/08/2023,,31,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Orange,Waumpi,1,10/19/2023,,24,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Orange,Waunatta,1,07/24/2023,,19,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/11/2024,11:30:00 AM,EDT,03/11/2024,12:43:00 PM,EDT,Orange,Waunatta,1,10/24/2023,EST,24,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Alligator,3,10/15/2023,,73,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Alligator Canal-1,1,10/15/2023,,51,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Alligator Canal-2,1,10/15/2023,,83,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Bellalago,1,10/18/2023,,35,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Brick,2,10/08/2023,,69,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Center,1,10/18/2023,,428,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Coon,1,10/18/2023,,343,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Fish,2,10/21/2023,,67,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/08/2024,9:39:00 AM,EST,02/08/2024,12:09:00 PM,EST,Osceola,Tohopekaliga-Middle,1,10/18/2023,,65,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Palm Beach,Westwood,1,07/31/2023,,15,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Palm Beach,Westwood,1,10/31/2023,,12,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Pasco,Bird,1,10/05/2023,,42,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/09/2024,10:04:00 AM,EST,01/09/2024,12:38:00 PM,EST,Pasco,Jovita,1,10/24/2023,,11,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Autumn,1,10/21/2023,,46,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Bellevue,1,10/19/2023,,22,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Chautauqua 2,1,10/22/2023,,33,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Crescent,2,10/28/2023,,23,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Pinellas,Hewitt,1,10/28/2023,EST,9,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Meadow West,1,10/15/2023,,26,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Pinellas,Saundra,1,10/10/2023,EST,34,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Seminole,1,10/30/2023,,46,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Pinellas,Winston,1,10/14/2023,,26,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Polk,Crooked,1,10/28/2023,,21,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Polk,Crooked-Babson Park,1,10/28/2023,,21,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Polk,Crooked-Seminole Rd. drain,1,10/28/2023,,23,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/06/2024,9:53:00 AM,EST,02/06/2024,12:02:00 PM,EST,Polk,Saddlebag,1,10/28/2023,,17,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/08/2024,12:12:00 PM,EST,Putnam,Anderson Cue,1,10/25/2023,,8,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/09/2024,12:12:00 PM,EST,Putnam,Anderson Cue,2,10/25/2023,,8,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/10/2024,12:12:00 PM,EST,Putnam,Anderson Cue,3,10/25/2023,,10,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Anderson Cue,1,11/28/2023,,17,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Anderson Cue,2,11/28/2023,,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Anderson Cue,3,11/28/2023,,14,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/11/2024,12:12:00 PM,EST,Putnam,Anderson Cue,1,01/04/2024,,24,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/12/2024,12:12:00 PM,EST,Putnam,Anderson Cue,2,01/04/2024,,16,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/13/2024,12:12:00 PM,EST,Putnam,Anderson Cue,3,01/04/2024,,16,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Anderson Cue,1,01/30/2024,EST,12,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Anderson Cue,2,01/30/2024,EST,12,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Anderson Cue,3,01/30/2024,EST,13,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/14/2024,12:12:00 PM,EST,Putnam,Annie,1,10/14/2023,,16,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/15/2024,12:12:00 PM,EST,Putnam,Barco,1,10/25/2023,,10,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/16/2024,12:12:00 PM,EST,Putnam,Barco,2,10/25/2023,,7,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/18/2024,12:12:00 PM,EST,Putnam,Barco,3,10/25/2023,,7,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Barco,1,11/28/2023,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Barco,2,11/28/2023,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Barco,3,11/28/2023,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/19/2024,12:12:00 PM,EST,Putnam,Barco,1,01/04/2024,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/20/2024,12:12:00 PM,EST,Putnam,Barco,2,01/04/2024,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/21/2024,12:12:00 PM,EST,Putnam,Barco,3,01/04/2024,,6,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Barco,1,01/30/2024,EST,7,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Barco,2,01/30/2024,EST,5,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Barco,3,01/30/2024,EST,5,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Blue,1,01/18/2024,EST,12,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Putnam,Broward,1,07/17/2023,,19,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/22/2024,12:12:00 PM,EST,Putnam,Broward,1,10/19/2023,,23,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Putnam,Camp Branch-1,1,07/18/2023,,161,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/23/2024,12:12:00 PM,EST,Putnam,Camp Branch-1,1,10/31/2023,,107,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Putnam,Camp Branch-2,1,07/18/2023,,344,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/24/2024,12:12:00 PM,EST,Putnam,Camp Branch-2,1,10/31/2023,,108,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Putnam,Camp Branch-3,1,07/18/2023,,341,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/25/2024,12:12:00 PM,EST,Putnam,Camp Branch-3,1,10/31/2023,,100,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,12/21/2023,10:30:00 AM,EST,12/21/2023,11:30:00 AM,EST,Putnam,Camp Branch-4,1,07/18/2023,,95,PCU,1,1,PCU,Q,Actual,2
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/26/2024,12:12:00 PM,EST,Putnam,Camp Branch-4,1,10/31/2023,,107,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/28/2024,12:12:00 PM,EST,Putnam,Enslow,1,10/24/2023,,27,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,02/29/2024,12:12:00 PM,EST,Putnam,Enslow,2,10/24/2023,,26,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/01/2024,12:12:00 PM,EST,Putnam,Enslow,3,10/24/2023,,27,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Enslow,1,11/28/2023,,30,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Enslow,2,11/28/2023,,28,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Enslow,3,11/28/2023,,31,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/02/2024,12:12:00 PM,EST,Putnam,Enslow,1,01/03/2024,,29,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/03/2024,12:12:00 PM,EST,Putnam,Enslow,2,01/03/2024,,26,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/04/2024,12:12:00 PM,EST,Putnam,Enslow,3,01/03/2024,,26,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Enslow,1,02/01/2024,EST,28,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Enslow,2,02/01/2024,EST,25,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Enslow,3,02/01/2024,EST,24,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,03/06/2024,10:06:00 AM,EST,03/06/2024,11:46:00 AM,EST,Putnam,Fanny,1,01/13/2024,EST,7,PCU,1,1,PCU,Q,Actual,1
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/05/2024,12:12:00 PM,EST,Putnam,Goose,1,10/25/2023,,255,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/06/2024,12:12:00 PM,EST,Putnam,Goose,2,10/25/2023,,255,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/07/2024,12:12:00 PM,EST,Putnam,Goose,3,10/25/2023,,237,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Goose,1,11/29/2023,,236,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Goose,2,11/29/2023,,250,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,01/03/2024,9:51:00 AM,EDT,01/03/2024,12:09:00 PM,EDT,Putnam,Goose,3,11/29/2023,,247,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/09/2024,12:12:00 PM,EST,Putnam,Goose,1,01/04/2024,,261,PCU,1,1,PCU,Q,Actual,4
FL-PHYS-012,Color- True,Sample,Direct Grab,Water Bottle,0.3,m,SM 2120 C,02/07/2024,9:36:00 AM,EST,03/10/2024,12:12:00 PM,EST,Putnam,Goose,2,01/04/2024,,267,PCU,1,1,PCU,Q,Actual,4
