Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Vol Filtered (L),Ethanol (ml),Tube #,750,664,647,630,750 (HCL),665 (HCL),Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
07/22/2025,09:20:00 PM,EST,09/25/2025,10:00:00 AM,EST,Seminole,Wekiva,1,07/21/2025,09:50:00 AM,EST,0.2,8,68,0.006,0.018,0.011,0.01,0.006,0.015,3,,,,,,Sample,CHLC0924202509252025,,
07/22/2025,09:25:00 PM,EST,09/25/2025,10:00:00 AM,EST,Seminole,Wekiva,2,07/21/2025,09:45:00 AM,EST,0.2,8,69,0.005,0.016,0.01,0.008,0.002,0.01,3,,,,,,Sample,CHLC0924202509252025,,
07/22/2025,09:30:00 PM,EST,09/25/2025,10:00:00 AM,EST,Seminole,Wekiva,3,07/21/2025,09:39:59 AM,EST,0.2,8,70,0.004,0.017,0.009,0.008,0.008,0.017,4,,,,,,Sample,CHLC0924202509252025,,
,,,09/25/2025,10:00:00 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,71,0.004,0.024,0.012,0.011,0.005,0.016,240,,,,,,Sample,CHLC0924202509252025,,
,,,09/25/2025,10:00:00 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC0924202509252025,,
,,,09/25/2025,10:00:00 AM,EST,,,MLBK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC0924202509252025,,
,,,09/25/2025,10:00:00 AM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC0924202509252025,,
,,,11/06/2025,12:00:00 PM,EST,,,MBLK1,,,,1,8,1,0,0.001,0.001,0.001,0,0.001,0,,,TI,,TI,QAQC,CHLC1105202511062025,,
10/23/2025,03:40:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Little Santa Fe,1,10/22/2025,01:09:00 PM,EST,0.25,8,2,0.004,0.015,0.009,0.008,0.007,0.015,3,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,03:43:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Little Santa Fe,2,10/22/2025,01:14:00 PM,EST,0.25,8,3,0.015,0.032,0.024,0.023,0.013,0.025,4,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,03:46:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Little Santa Fe,3,10/22/2025,01:20:00 PM,EST,0.25,8,4,0.006,0.018,0.011,0.011,0.003,0.013,2,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,03:49:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Melrose Bay,1,10/22/2025,12:04:00 PM,EST,0.25,8,5,0.004,0.017,0.01,0.009,0.004,0.012,4,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,03:51:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Melrose Bay,2,10/22/2025,11:48:00 AM,EST,0.25,8,6,0.001,0.019,0.008,0.007,0.001,0.011,7,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,03:54:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Melrose Bay,3,10/22/2025,11:54:59 AM,EST,0.25,8,7,0.005,0.02,0.011,0.01,0.005,0.014,5,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,03:58:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe,1,10/22/2025,01:01:00 PM,EST,0.25,8,8,0.008,0.019,0.013,0.013,0.01,0.014,6,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,04:03:59 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe,2,10/22/2025,12:54:00 PM,EST,0.25,8,9,0.005,0.016,0.01,0.01,0.005,0.011,4,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,04:02:59 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe,3,10/22/2025,12:47:00 PM,EST,0.25,8,10,0.006,0.016,0.011,0.01,0.006,0.015,1,,,U,,U,Sample,CHLC1105202511062025,,
10/23/2025,04:05:59 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe-canal mouth,1,10/22/2025,12:12:00 PM,EST,0.25,8,11,0.006,0.017,0.012,0.011,0.008,0.017,2,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,04:09:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe-barricade,1,10/22/2025,12:18:59 PM,EST,0.25,8,12,0.005,0.059,0.025,0.02,0.012,0.05,14,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,04:13:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe-Painter Canal,1,10/22/2025,12:23:00 PM,EST,0.25,8,13,0,0.034,0.013,0.009,0.004,0.029,8,,,,,,Sample,CHLC1105202511062025,,
10/23/2025,04:15:00 PM,EST,11/06/2025,12:00:00 PM,EST,Alachua,Santa Fe-Blue Bayou,1,10/22/2025,12:39:00 PM,EST,0.25,8,14,0.001,0.011,0.006,0.006,0.001,0.008,3,,,,,,Sample,CHLC1105202511062025,,
08/21/2025,11:30:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Autumn,1,08/21/2025,10:40:00 AM,EST,0.35,8,15,0.002,0.163,0.06,0.041,0.005,0.111,34,,,,,,Sample,CHLC1105202511062025,,
08/21/2025,11:50:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Autumn,2,08/21/2025,10:59:59 AM,EST,0.35,8,16,0.001,0.17,0.062,0.042,0.007,0.123,32,,,,,,Sample,CHLC1105202511062025,,
09/26/2025,10:30:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Autumn,1,09/26/2025,09:45:00 AM,EST,0.35,8,17,0.003,0.121,0.043,0.031,0.006,0.085,24,,,,,,Sample,CHLC1105202511062025,,
09/26/2025,10:35:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Autumn,2,09/26/2025,10:14:59 AM,EST,0.35,8,18,-0.002,0.113,0.036,0.025,0.007,0.083,24,,,,,,Sample,CHLC1105202511062025,,
08/20/2025,02:12:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,1,08/20/2025,01:29:00 PM,EST,0.25,8,19,0.006,0.058,0.024,0.019,0.007,0.043,14,,,,,,Sample,CHLC1105202511062025,,
08/20/2025,02:15:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,2,08/20/2025,01:37:00 PM,EST,0.25,8,20,0.007,0.032,0.017,0.016,0.014,0.032,6,,,,,,Sample,CHLC1105202511062025,,
08/20/2025,02:19:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,3,08/20/2025,01:53:00 PM,EST,0.25,8,21,0.005,0.037,0.017,0.014,0.011,0.035,7,,,,,,Sample,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.006,0.02,0.01,0.009,0,0.01,107,,,,,,QAQC,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,MBLK2,,,,1,8,23,0.002,0.002,0.002,0.002,0.002,0.002,0,,,TI,,TI,QAQC,CHLC1105202511062025,,
09/18/2025,12:06:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,1,09/18/2025,11:33:00 AM,EST,0.3,8,24,0.003,0.034,0.014,0.011,0.01,0.032,6,,,,,,Sample,CHLC1105202511062025,,
09/18/2025,12:10:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,2,09/18/2025,11:40:00 AM,EST,0.3,8,25,0.005,0.023,0.012,0.01,0.006,0.019,4,,,,,,Sample,CHLC1105202511062025,,
09/18/2025,12:13:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,3,09/18/2025,11:46:00 AM,EST,0.3,8,26,0.004,0.035,0.016,0.013,0.005,0.026,7,,,,,,Sample,CHLC1105202511062025,,
10/16/2025,02:05:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,1,10/16/2025,01:22:00 PM,EST,0.3,8,27,0.004,0.057,0.024,0.018,0.006,0.041,13,,,,,,Sample,CHLC1105202511062025,,
10/16/2025,02:08:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,2,10/16/2025,01:30:00 PM,EST,0.3,8,28,0.005,0.021,0.012,0.01,0.007,0.019,3,,,,,,Sample,CHLC1105202511062025,,
10/16/2025,02:11:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Bellevue,3,10/16/2025,01:36:00 PM,EST,0.3,8,29,0.005,0.296,0.086,0.067,0.003,0.181,80,,,,,,Sample,CHLC1105202511062025,,
08/30/2025,12:17:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Crescent,1,08/30/2025,11:49:00 AM,EST,0.5,8,30,0.004,0.369,0.124,0.092,0.008,0.25,53,,,,,,Sample,CHLC1105202511062025,,
08/30/2025,12:21:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Crescent,2,08/30/2025,11:54:00 AM,EST,0.5,8,31,0.007,0.258,0.09,0.065,0.013,0.188,32,,,,,,Sample,CHLC1105202511062025,,
08/30/2025,12:24:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Crescent,3,08/30/2025,12:03:00 PM,EST,0.5,8,32,0.012,0.29,0.106,0.078,0.013,0.203,38,,,,,,Sample,CHLC1105202511062025,,
09/28/2025,11:30:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Crescent,1,09/28/2025,10:48:00 AM,EST,0.5,8,33,0.015,0.463,0.161,0.142,0.016,0.3,70,,,,,,Sample,CHLC1105202511062025,,
09/28/2025,11:36:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Crescent,2,09/28/2025,10:54:00 AM,EST,0.5,8,34,0.009,0.222,0.082,0.065,0.007,0.151,29,,,,,,Sample,CHLC1105202511062025,,
09/20/2025,01:51:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Jungle,5,09/20/2025,12:43:00 PM,EST,0.5,8,35,0.01,0.466,0.163,0.127,0.012,0.312,67,,,,,,Sample,CHLC1105202511062025,,
09/20/2025,01:57:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Jungle,6,09/20/2025,12:47:00 PM,EST,0.5,8,36,0.011,0.181,0.071,0.052,0.013,0.131,22,,,,,,Sample,CHLC1105202511062025,,
09/20/2025,02:05:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Jungle,7,09/20/2025,01:04:59 PM,EST,0.5,8,37,0.008,0.152,0.059,0.042,0.008,0.107,19,,,,,,Sample,CHLC1105202511062025,,
09/20/2025,02:10:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Jungle South Inlet,1,09/20/2025,01:11:00 PM,EST,0.5,8,38,0.006,0.149,0.055,0.04,0.01,0.105,21,,,,,,Sample,CHLC1105202511062025,,
09/20/2025,01:46:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Jungle North Inlet,1,09/20/2025,12:34:00 PM,EST,0.5,8,39,0.007,0.251,0.092,0.065,0.009,0.173,34,,,,,,Sample,CHLC1105202511062025,,
09/20/2025,02:01:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Jungle Outlet,1,09/20/2025,12:54:00 PM,EST,0.5,8,40,0.013,0.165,0.068,0.05,0.012,0.115,21,,,,,,Sample,CHLC1105202511062025,,
07/24/2025,12:59:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Meadow West,1,07/24/2025,12:24:00 PM,EST,0.5,8,41,0.006,0.124,0.051,0.035,0.002,0.082,16,,,,,,Sample,CHLC1105202511062025,,
07/24/2025,01:06:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Meadow West,2,07/24/2025,12:30:00 PM,EST,0.5,8,42,0.004,0.113,0.047,0.03,0.004,0.077,15,,,,,,Sample,CHLC1105202511062025,,
08/17/2025,12:41:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Meadow West,1,08/17/2025,11:54:00 AM,EST,0.5,8,43,0.006,0.162,0.057,0.047,0.009,0.117,21,,,,,,Sample,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,0,0.016,0.004,0.003,0,0.009,187,,,,,,QAQC,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,MBLK3,,,,1,8,45,0.003,0.003,0.003,0.003,0.003,0.003,0,,,TI,,TI,QAQC,CHLC1105202511062025,,
08/17/2025,12:46:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Meadow West,2,08/17/2025,11:58:59 AM,EST,0.5,8,46,0.005,0.109,0.04,0.032,0.013,0.084,14,,,,,,Sample,CHLC1105202511062025,,
09/09/2025,08:29:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Saundra,1,09/09/2025,08:01:59 AM,EST,0.2,8,47,0.007,0.189,0.068,0.049,0.008,0.131,63,,,,,,Sample,CHLC1105202511062025,,
09/09/2025,08:33:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Saundra,2,09/09/2025,08:07:00 AM,EST,0.2,8,48,0.007,0.194,0.069,0.05,0.009,0.134,66,,,,,,Sample,CHLC1105202511062025,,
09/09/2025,08:39:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Saundra,3,09/09/2025,08:12:00 AM,EST,0.2,8,49,0.005,0.206,0.074,0.051,0.004,0.14,69,,,,,,Sample,CHLC1105202511062025,,
10/08/2025,09:43:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Saundra,1,10/08/2025,09:00:00 AM,EST,0.25,8,50,0.006,0.255,0.092,0.064,0.007,0.168,75,,,,,,Sample,CHLC1105202511062025,,
10/08/2025,09:54:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Saundra,2,10/08/2025,09:10:00 AM,EST,0.25,8,51,0.005,0.246,0.089,0.061,0.005,0.163,71,,,,,,Sample,CHLC1105202511062025,,
10/08/2025,10:05:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Saundra,3,10/08/2025,09:15:00 AM,EST,0.25,8,52,0.007,0.27,0.098,0.068,0.007,0.179,78,,,,,,Sample,CHLC1105202511062025,,
09/12/2025,09:55:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Seminole,1,09/12/2025,11:25:00 AM,EST,0.05,8,53,0.006,0.053,0.021,0.017,0.009,0.04,68,,,,,,Sample,CHLC1105202511062025,,
09/12/2025,09:59:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Seminole,2,09/12/2025,11:50:00 AM,EST,0.05,8,54,0.006,0.051,0.02,0.017,0.007,0.036,68,,,,,,Sample,CHLC1105202511062025,,
09/12/2025,10:05:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Seminole,3,09/12/2025,12:15:00 PM,EST,0.05,8,55,0.007,0.051,0.022,0.019,0.014,0.044,60,,,,,,Sample,CHLC1105202511062025,,
10/06/2025,11:48:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Seminole,1,10/06/2025,09:29:59 AM,EST,0.05,8,56,0.007,0.039,0.019,0.017,0.009,0.031,43,,,,,,Sample,CHLC1105202511062025,,
10/06/2025,11:52:00 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Seminole,2,10/06/2025,09:55:00 AM,EST,0.05,8,57,0.005,0.039,0.017,0.014,0.005,0.028,47,,,,,,Sample,CHLC1105202511062025,,
10/06/2025,11:56:59 AM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Seminole,3,10/06/2025,10:20:00 AM,EST,0.05,8,58,0.009,0.044,0.021,0.019,0.01,0.033,51,,,,,,Sample,CHLC1105202511062025,,
07/20/2025,05:29:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Winston,1,07/20/2025,04:45:00 PM,EST,0.3,8,59,0.006,0.126,0.049,0.038,0.005,0.087,27,,,,,,Sample,CHLC1105202511062025,,
07/20/2025,05:34:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Winston,2,07/20/2025,04:49:59 PM,EST,0.3,8,60,0.009,0.135,0.061,0.045,0.007,0.095,27,,,,,,Sample,CHLC1105202511062025,,
07/20/2025,05:40:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Winston,3,07/20/2025,04:55:00 PM,EST,0.3,8,61,0.006,0.23,0.096,0.072,0.008,0.156,54,,,,,,Sample,CHLC1105202511062025,,
08/17/2025,01:48:59 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Winston,1,08/17/2025,03:16:00 PM,EST,0.3,8,62,0.005,0.152,0.062,0.044,0.009,0.108,34,,,,,,Sample,CHLC1105202511062025,,
08/17/2025,03:53:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Winston,2,08/17/2025,03:29:00 PM,EST,0.3,8,63,0,0.133,0.049,0.033,0.006,0.096,31,,,,,,Sample,CHLC1105202511062025,,
08/17/2025,04:00:00 PM,EST,11/06/2025,12:00:00 PM,EST,Pinellas,Winston,3,08/17/2025,03:42:00 PM,EST,0.3,8,64,0.005,0.136,0.053,0.038,0.006,0.093,31,,,,,,Sample,CHLC1105202511062025,,
09/25/2025,08:15:00 PM,EST,11/06/2025,12:00:00 PM,EST,Seminole,Miami Springs-1,1,09/24/2025,12:30:00 PM,EST,0.2,8,65,0.003,0.006,0.004,0.004,0.003,0.002,4,,,,,,Sample,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.003,0.017,0.007,0.007,-0.001,0.008,134,,,,,,QAQC,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,MBLK4,,,,1,8,67,0.007,0.007,0.007,0.007,0.007,0.007,0,,,TI,,TI,QAQC,CHLC1105202511062025,,
09/25/2025,08:20:00 PM,EST,11/06/2025,12:00:00 PM,EST,Seminole,Miami Springs-2,1,09/24/2025,12:35:00 PM,EST,0.2,8,68,0.006,0.014,0.011,0.01,0.006,0.008,6,,,,,,Sample,CHLC1105202511062025,,
09/25/2025,08:29:59 PM,EST,11/06/2025,12:00:00 PM,EST,Seminole,Miami Springs-3,1,09/24/2025,12:45:00 PM,EST,0.2,8,69,0.003,0.01,0.007,0.007,0.003,0.005,5,,,,,,Sample,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,CCV4,,,,8.0000000000000002E-3,8,70,0.001,0.013,0.005,0.004,0.003,0.012,80,,,,,,Sample,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,MBLK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC1105202511062025,,
,,,11/06/2025,12:00:00 PM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC1105202511062025,,
,,,11/19/2025,09:29:59 AM,EST,,,MBLK1,,,,1,8,1,0.004,0.005,0.005,0.004,0.005,0.005,0,,,TI,,TI,QAQC,CHLC1118202511192025,,
06/12/2025,07:45:00 AM,EST,11/19/2025,09:29:59 AM,EST,Marion,Rainbow River-2,1,06/12/2025,07:45:00 AM,EST,3,8,2,0.006,0.079,0.028,0.006,0.008,0.067,1,,,QU,Q,U,Sample,CHLC1118202511192025,,
06/12/2025,08:44:59 AM,EST,11/19/2025,09:29:59 AM,EST,Marion,Rainbow River-3,1,06/12/2025,08:44:59 AM,EST,3,8,3,0.004,0.117,0.044,0.004,0.008,0.09,2,,,Q,Q,,Sample,CHLC1118202511192025,,
06/12/2025,09:10:00 AM,EST,11/19/2025,09:29:59 AM,EST,Marion,Withlacoochee River-Dunnellon,1,06/12/2025,09:10:00 AM,EST,1,8,4,0.006,0.233,0.078,0.006,0.006,0.161,15,,,Q,Q,,Sample,CHLC1118202511192025,,
06/26/2025,09:17:00 AM,EST,11/19/2025,09:29:59 AM,EST,Marion,Lou,1,06/26/2025,09:05:00 AM,EST,0.5,8,5,0.004,0.049,0.02,0.004,0.007,0.038,6,,,,,,Sample,CHLC1118202511192025,,
06/26/2025,09:20:59 AM,EST,11/19/2025,09:29:59 AM,EST,Marion,Lou,2,06/26/2025,09:09:00 AM,EST,0.5,8,6,0.026,0.07,0.047,0.026,0.025,0.057,5,,,,,,Sample,CHLC1118202511192025,,
06/26/2025,09:25:00 AM,EST,11/19/2025,09:29:59 AM,EST,Marion,Lou,3,06/26/2025,09:13:00 AM,EST,0.5,8,7,0.013,0.054,0.029,0.013,0.018,0.049,4,,,,,,Sample,CHLC1118202511192025,,
10/15/2025,10:50:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Clinch,1,10/15/2025,10:05:00 AM,EST,0.45,8,8,0.014,0.075,0.037,0.014,0.015,0.057,9,,,,,,Sample,CHLC1118202511192025,,
10/15/2025,10:56:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Clinch,2,10/15/2025,10:21:00 AM,EST,0.45,8,9,0.009,0.075,0.031,0.009,0.01,0.055,10,,,,,,Sample,CHLC1118202511192025,,
10/15/2025,11:01:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Clinch,3,10/15/2025,10:26:59 AM,EST,0.45,8,10,0.009,0.066,0.037,0.009,0.015,0.055,8,,,,,,Sample,CHLC1118202511192025,,
08/27/2025,12:45:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Daisy,1,08/27/2025,12:07:00 PM,EST,0.5,8,11,0.007,0.035,0.019,0.007,0.013,0.033,3,,,,,,Sample,CHLC1118202511192025,,
08/27/2025,12:51:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Daisy,2,08/27/2025,12:13:00 PM,EST,0.5,8,12,0.012,0.049,0.026,0.012,0.01,0.035,5,,,,,,Sample,CHLC1118202511192025,,
08/27/2025,12:59:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Daisy,3,08/27/2025,12:18:59 PM,EST,0.5,8,13,0.006,0.036,0.019,0.006,0.013,0.033,4,,,,,,Sample,CHLC1118202511192025,,
10/13/2025,02:26:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Daisy,1,10/13/2025,12:24:00 PM,EST,0.5,8,14,0.009,0.024,0.016,0.009,0.009,0.02,2,,,,,,Sample,CHLC1118202511192025,,
10/13/2025,02:32:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Daisy,2,10/13/2025,12:31:00 PM,EST,0.5,8,15,0.008,0.023,0.015,0.008,0.008,0.019,2,,,,,,Sample,CHLC1118202511192025,,
10/13/2025,02:39:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Daisy,3,10/13/2025,12:35:00 PM,EST,0.5,8,16,0.006,0.021,0.012,0.006,0.007,0.018,2,,,,,,Sample,CHLC1118202511192025,,
09/21/2025,04:20:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Eloise,1,09/21/2025,03:10:00 PM,EST,0.25,8,17,0.006,0.125,0.041,0.006,0.006,0.077,41,,,,,,Sample,CHLC1118202511192025,,
09/21/2025,04:40:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Eloise,2,09/21/2025,03:18:59 PM,EST,0.25,8,18,0.008,0.13,0.043,0.008,0.006,0.081,40,,,,,,Sample,CHLC1118202511192025,,
09/21/2025,04:46:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Eloise,3,09/21/2025,03:24:00 PM,EST,0.25,8,19,0.008,0.129,0.045,0.008,0.014,0.089,39,,,,,,Sample,CHLC1118202511192025,,
10/31/2025,12:42:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Eloise,1,10/31/2025,11:52:00 AM,EST,0.25,8,20,0.006,0.125,0.045,0.006,0.013,0.088,38,,,,,,Sample,CHLC1118202511192025,,
10/31/2025,12:46:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Eloise,2,10/31/2025,11:56:59 AM,EST,0.25,8,21,0.011,0.127,0.045,0.011,0.015,0.088,37,,,,,,Sample,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.005,0.022,0.01,0.005,0.003,0.014,160,,,,,,QAQC,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,MBLK2,,,,1,8,23,0.009,0.015,0.013,0.009,0.007,0.012,0,,,TI,,TI,QAQC,CHLC1118202511192025,,
10/31/2025,12:52:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Eloise,3,10/31/2025,12:08:00 PM,EST,0.25,8,24,0.011,0.126,0.046,0.011,0.011,0.084,36,,,,,,Sample,CHLC1118202511192025,,
09/09/2025,12:17:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Fannie,1,09/09/2025,10:14:59 AM,EST,0.5,8,25,0.007,0.143,0.051,0.007,0.009,0.096,21,,,,,,Sample,CHLC1118202511192025,,
09/09/2025,12:25:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Fannie,2,09/09/2025,10:30:00 AM,EST,0.5,8,26,0.006,0.148,0.058,0.006,0.007,0.099,21,,,,,,Sample,CHLC1118202511192025,,
09/09/2025,12:40:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Fannie,3,09/09/2025,10:45:00 AM,EST,0.5,8,27,0.007,0.159,0.057,0.007,0.005,0.103,23,,,,,,Sample,CHLC1118202511192025,,
09/02/2025,10:50:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Garfield,1,09/02/2025,09:50:00 AM,EST,0.1,8,28,0.008,0.069,0.029,0.008,0.008,0.049,43,,,,,,Sample,CHLC1118202511192025,,
09/02/2025,11:04:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Garfield,2,09/02/2025,10:17:00 AM,EST,0.1,8,29,0.008,0.062,0.026,0.008,0.007,0.044,36,,,,,,Sample,CHLC1118202511192025,,
09/02/2025,11:20:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Garfield,3,09/02/2025,09:29:59 AM,EST,0.1,8,30,0.008,0.069,0.029,0.008,0.006,0.047,43,,,,,,Sample,CHLC1118202511192025,,
10/14/2025,10:56:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Garfield,1,10/14/2025,10:04:00 AM,EST,0.1,8,31,0,0.023,0.008,0,0,0.015,17,,,,,,Sample,CHLC1118202511192025,,
10/14/2025,11:11:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Garfield,2,10/14/2025,10:22:00 AM,EST,0.1,8,32,0.006,0.035,0.016,0.006,0.011,0.034,13,,,,,,Sample,CHLC1118202511192025,,
10/14/2025,11:21:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Garfield,3,10/14/2025,09:46:00 AM,EST,0.1,8,33,0.004,0.033,0.013,0.004,0.011,0.033,15,,,,,,Sample,CHLC1118202511192025,,
09/21/2025,04:57:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Lulu,1,09/21/2025,03:00:00 PM,EST,0.25,8,34,0.002,0.068,0.021,0.002,0.005,0.052,16,,,,,,Sample,CHLC1118202511192025,,
