Org_Analyte_Name,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Comments
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Heron,1,04/14/2028,1067,1,1.0018,1002,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Heron,2,04/14/2028,1068,1,1.0821,1082,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Heron,3,04/14/2028,1069,1,1.049,1049,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Heron,1,05/03/2028,135,2,1.0127,2025,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Heron,2,05/03/2028,136,2,0.9951,1990,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Heron,3,05/03/2028,137,1,1.8869,1887,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,HO6,1,04/10/2028,1070,2,0.9881,1976,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,HO6,2,04/10/2028,1071,2,1.0118,2024,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,HO6,3,04/10/2028,1072,2,0.9989,1998,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,HO6,1,05/15/2028,138,2,1.0758,2152,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,HO6,2,05/15/2028,139,2,1.0983,2197,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,HO6,3,05/15/2028,140,2,1.112,2224,,,,,,Sample,TN00719202407252024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,HO6,1,06/18/2028,699,2,0.9455,1891,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,HO6,2,06/18/2028,700,2,0.9719,1944,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,HO6,3,06/18/2028,701,2,0.9954,1991,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,HO6,1,07/09/2028,975,2,1.0006,2001,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,HO6,2,07/09/2028,976,2,0.9826,1965,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,HO6,3,07/09/2028,977,2,0.8568,1714,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,HO6,1,08/28/2028,720,1,1.3206,1321,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,HO6,2,08/28/2028,721,1,1.2987,1299,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,HO6,3,08/28/2028,722,1,0.9469,947,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake 37,1,03/09/2028,1073,2,0.6771,1354,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake 37,2,03/09/2028,1074,2,0.7379,1476,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake 37,3,03/09/2028,1075,2,0.6407,1281,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake 37,1,04/09/2028,1076,2,0.6208,1242,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake 37,2,04/09/2028,1077,2,0.6996,1399,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake 37,3,04/09/2028,1078,2,0.7638,1528,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake 37,1,05/04/2028,141,2,0.7223,1445,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake 37,2,05/04/2028,142,2,0.6968,1394,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake 37,3,05/04/2028,143,2,0.7483,1497,,,,,,Sample,TN00719202407252024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake 37,1,06/08/2028,978,2,0.8398,1680,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake 37,2,06/08/2028,979,2,0.8353,1671,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake 37,3,06/08/2028,980,2,0.741,1482,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake 37,1,07/17/2028,1458,2,0.4502,900,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake 37,2,07/17/2028,1459,2,0.4952,990,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake 37,3,07/17/2028,1460,2,0.4317,863,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake 37,1,08/03/2028,723,2,0.5603,1121,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake 37,2,08/03/2028,724,2,0.4788,958,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake G-20,1,03/09/2028,1079,1,0.7975,798,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake G-20,2,03/09/2028,1080,1,0.7402,740,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake G-20,3,03/09/2028,1081,1,0.7968,797,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/17/2028,9:00:00 AM,EDT,07/25/2028,,EDT,Sarasota,Lake G-20,1,04/09/2028,,1,1.3348,1335,,,,,,Sample,TN0716202407242024,7-11B close to original results
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake G-20,2,04/09/2028,1083,1,0.8917,892,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake G-20,3,04/09/2028,1084,1,0.9915,992,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake G-20,1,05/04/2028,144,1,1.1867,1187,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/24/2028,9:00:00 AM,EDT,07/27/2028,,EDT,Sarasota,Lake G-20,2,05/04/2028,145,1,0.6997,700,,,,,,Sample,TN07232024A07262024,2024-07-19
Total Nitrogen,07/27/2028,12:00:00 PM,EDT,07/30/2028,,EDT,Sarasota,Lake G-20,2,05/04/2028,,1,1.4145,1414,,,,,,Sample,TN07162024072924,19-Jul
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake G-20,3,05/04/2028,146,1,1.1226,1123,,,,,,Sample,TN00719202407252024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake G-20,1,06/08/2028,981,1,1.4486,1449,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake G-20,2,06/08/2028,982,1,1.4238,1424,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake G-20,3,06/08/2028,983,1,1.4875,1487,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake G-20,1,07/17/2028,1461,1,0.8104,810,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake G-20,2,07/17/2028,1467,1,0.7307,731,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/09/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake G-20,3,07/17/2028,,1,0.8566,857,,J,,,,Sample,TN1108202411142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake G-20,2,08/03/2028,726,1,0.8303,830,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake G-20,3,08/03/2028,732,1,0.8201,820,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake M-9,1,03/09/2028,1085,1,1.2553,1255,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake M-9,2,03/09/2028,1086,1,1.0321,1032,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake M-9,3,03/09/2028,1092,1,1.2153,1215,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake M-9,1,04/09/2028,1093,1,1.1561,1156,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake M-9,2,04/09/2028,1094,1,1.1458,1146,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lake M-9,3,04/09/2028,1095,1,0.9774,977,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake M-9,1,05/04/2028,147,1,1.1006,1101,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake M-9,2,05/04/2028,148,1,1.0046,1005,,,,,,Sample,TN00719202407252024,
Total Nitrogen,07/20/2028,9:30:00 AM,EDT,07/26/2028,,EDT,Sarasota,Lake M-9,3,05/04/2028,149,1,1.3047,1305,,,,,,Sample,TN00719202407252024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake M-9,1,06/08/2028,984,1,1.7196,1720,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake M-9,2,06/08/2028,985,1,1.5457,1546,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lake M-9,3,06/08/2028,986,1,1.6042,1604,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake M-9,1,07/17/2028,1469,1,1.2841,1284,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake M-9,2,07/17/2028,1470,1,1.5673,1567,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Lake M-9,3,07/17/2028,1471,1,1.6037,1604,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake M-9,1,08/03/2028,733,1,1.2734,1273,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake M-9,2,08/03/2028,734,1,1.1892,1189,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Lake M-9,3,08/03/2028,735,1,1.1948,1195,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lower Myakka,1,04/28/2028,1096,1,0.8356,836,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lower Myakka,2,04/28/2028,1097,1,0.8876,888,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Lower Myakka,3,04/28/2028,1098,1,0.9484,948,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lower Myakka,1,06/27/2028,987,1,1.1912,1191,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lower Myakka,2,06/27/2028,988,1,1.205,1205,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,10/30/2028,9:00:00 AM,EDT,11/05/2028,,EDT,Sarasota,Lower Myakka,3,06/27/2028,989,1,1.4215,1421,,,,,,Sample,TN10292024B11042024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Sarasota,North,1,04/19/2028,548,1,0.5864,586,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Sarasota,North,2,04/19/2028,549,1,0.6125,613,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/16/2028,9:00:00 AM,EDT,08/24/2028,,EDT,Sarasota,North,3,04/19/2028,550,1,0.6427,643,,,,,,Sample,TN08152024B08232024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,North,1,05/10/2028,28,1,1.0305,1031,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,North,2,05/10/2028,29,1,0.9985,999,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,North,3,05/10/2028,30,1,0.9346,935,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Pelican Cove-1,1,04/02/2028,1099,1,0.4631,463,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Sarasota,Pelican Cove-1,1,05/02/2028,1469,1,0.631,631,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,Pelican Cove-1,1,06/05/2028,702,1,0.7493,749,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pelican Cove-1,1,07/04/2028,1472,1,0.6828,683,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/02/2028,9:00:00 AM,EDT,11/14/2028,,EST,Sarasota,Pelican Cove-1,1,08/08/2028,269,1,0.8051,805,,,,,,Sample,TN11012024B11132024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Pelican Cove-2,1,04/02/2028,1100,1,0.5193,519,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Sarasota,Pelican Cove-2,1,05/02/2028,1470,1,0.5975,598,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,Pelican Cove-2,1,06/05/2028,703,1,0.7367,737,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pelican Cove-2,1,07/04/2028,1473,1,0.7974,797,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/02/2028,9:00:00 AM,EDT,11/14/2028,,EST,Sarasota,Pelican Cove-2,1,08/08/2028,270,1,0.931,931,,,,,,Sample,TN11012024B11132024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Pelican Cove-3,1,04/02/2028,1101,1,0.5441,544,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/26/2028,9:00:00 AM,EDT,08/01/2028,,EDT,Sarasota,Pelican Cove-3,1,05/02/2028,1471,1,0.556,556,,,,,,Sample,TN07252024B07312024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,Pelican Cove-3,1,06/05/2028,704,1,0.6852,685,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pelican Cove-3,1,07/04/2028,1474,1,0.5521,552,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/09/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Pelican Cove-3,1,08/08/2028,,1,0.9866,987,,J,,,,Sample,TN1108202411142024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Pinebrook South,1,04/15/2028,1102,1,1.4799,1480,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Pinebrook South,2,04/15/2028,1103,1,1.4661,1466,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Pinebrook South,3,04/15/2028,1104,1,1.5165,1517,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,08/28/2028,9:00:00 AM,EDT,09/04/2028,,EDT,Sarasota,Pinebrook South,1,06/23/2028,,1,1.3135,1314,,JJ,,,,Sample,TN08272024B09032024,8/9B (bottle started to cracked but not broken)
Total Nitrogen,08/28/2028,9:00:00 AM,EDT,09/04/2028,,EDT,Sarasota,Pinebrook South,3,06/23/2028,,1,1.246,1246,,JJ,,,,Sample,TN08272024B09032024,8/9B
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pinebrook South,1,07/11/2028,1475,1,1.0799,1080,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pinebrook South,2,07/11/2028,1476,1,0.9865,987,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pinebrook South,3,07/11/2028,1477,1,0.9499,950,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pinebrook South,1,08/20/2028,1478,1,1.0594,1059,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pinebrook South,2,08/20/2028,1479,1,1.0674,1067,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Pinebrook South,3,08/20/2028,1480,1,0.8852,885,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,South,1,04/19/2028,31,1,0.5433,543,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,South,2,04/19/2028,32,1,0.6553,655,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,South,3,04/19/2028,33,1,0.5991,599,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,South,1,05/10/2028,34,1,0.5939,594,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,South,2,05/10/2028,35,1,0.8942,894,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,08/21/2028,9:00:00 AM,EDT,08/27/2028,,EDT,Sarasota,South,3,05/10/2028,36,1,1.0397,1040,,,,,,Sample,TN08202024A08262024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Upper Myakka,1,03/28/2028,1105,1,0.914,914,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Upper Myakka,2,03/28/2028,1106,1,0.9675,968,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Upper Myakka,3,03/28/2028,1107,1,1.0148,1015,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Upper Myakka,1,04/30/2028,1108,1,1.2341,1234,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,07/12/2028,9:00:00 AM,EDT,07/20/2028,,EDT,Sarasota,Upper Myakka,2,04/30/2028,1109,1,1.1818,1182,,,,,,Sample,TN07112024B07192024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,Upper Myakka,1,05/30/2028,707,1,1.5211,1521,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,Upper Myakka,2,05/30/2028,708,1,1.5398,1540,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,08/10/2028,9:00:00 AM,EDT,08/17/2028,12:00:00 PM,EDT,Sarasota,Upper Myakka,3,05/30/2028,709,1,1.505,1505,,,,,,Sample,TN08092024B08162024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Upper Myakka,1,06/27/2028,1481,1,1.1363,1136,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Upper Myakka,2,06/27/2028,1482,1,1.3995,1400,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Upper Myakka,3,06/27/2028,1483,1,1.4601,1460,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Upper Myakka,1,07/30/2028,1484,1,1.3286,1329,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Upper Myakka,2,07/30/2028,1485,1,1.0396,1040,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/01/2028,9:00:00 AM,EDT,11/13/2028,,EST,Sarasota,Upper Myakka,3,07/30/2028,1486,1,1.6657,1666,,,,,,Sample,TN10312024B11122024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Upper Myakka,1,08/29/2028,736,1,1.3398,1340,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Upper Myakka,2,08/29/2028,737,1,1.2338,1234,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,11/14/2028,9:00:00 AM,EST,11/15/2028,,EST,Sarasota,Upper Myakka,3,08/29/2028,738,1,1.3273,1327,,,,,,Sample,TN11132024B11142024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Seminole,Bear,1,06/09/2028,532,1,0.51,510,,,,,,Sample,TN07032024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Seminole,Bear,2,06/09/2028,533,1,0.508,508,,,,,,Sample,TN07032024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Seminole,Bear,3,06/09/2028,534,1,0.5084,508,,,,,,Sample,TN07032024,
Total Nitrogen,07/04/2028,12:00:00 PM,EDT,07/13/2028,,EDT,Seminole,Bear,4,06/09/2028,535,1,0.5368,537,,,,,,Sample,TN07032024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/23/2028,,EDT,Seminole,Bear,1,07/31/2028,1480,1,0.542,542,,,,,,Sample,TN10152024B10222024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/23/2028,,EDT,Seminole,Bear,2,07/31/2028,1481,1,0.5219,522,,,,,,Sample,TN10152024B10222024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/23/2028,,EDT,Seminole,Bear,3,07/31/2028,1482,1,0.503,503,,,,,,Sample,TN10152024B10222024,
Total Nitrogen,10/16/2028,9:40:00 AM,EDT,10/23/2028,,EDT,Seminole,Bear,4,07/31/2028,1483,1,0.5458,546,,,,,,Sample,TN10152024B10222024,
Total Nitrogen,09/11/2028,9:00:00 AM,EDT,09/14/2028,,EDT,Seminole,Brantley,1,06/20/2028,922,1,0.4843,484,,,,,,Sample,TN09102024A09132024,
Total Nitrogen,09/11/2028,9:00:00 AM,EDT,09/14/2028,,EDT,Seminole,Brantley,2,06/20/2028,923,1,0.4973,497,,,,,,Sample,TN09102024A09132024,
Total Nitrogen,09/11/2028,9:00:00 AM,EDT,09/14/2028,,EDT,Seminole,Brantley,3,06/20/2028,924,1,0.4708,471,,,,,,Sample,TN09102024A09132024,
